################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.8678020943068226E-02 a       500     0    25     1    20
 -1.6008752321281550E-01 a       501     0    26     1     1
  2.4728186211210315E-01 a       502     0    26     1     2
 -3.9535194252464795E-01 a       503     0    26     1     3
  9.2389668929179575E-02 a       504     0    26     1     4
  1.6667205191036646E-01 a       505     0    26     1     5
  2.8685495490762841E-01 a       506     0    26     1     6
  6.9619737106809382E-02 a       507     0    26     1     7
  2.8042798071310171E-01 a       508     0    26     1     8
 -1.7798653993507438E-01 a       509     0    26     1     9
 -7.5008441771137940E-02 a       510     0    26     1    10
 -2.7198751540545951E-01 a       511     0    26     1    11
  1.9751464229149704E-01 a       512     0    26     1    12
 -2.8654107201431378E-01 a       513     0    26     1    13
  2.0071167587238845E-01 a       514     0    26     1    14
  6.5302018675467449E-02 a       515     0    26     1    15
 -1.6412538926042230E-02 a       516     0    26     1    16
 -1.3372501556004415E-01 a       517     0    26     1    17
 -1.6359864521711448E-01 a       518     0    26     1    18
  2.9471136719332051E-02 a       519     0    26     1    19
 -4.6999362629833830E-01 a       520     0    26     1    20
  4.6190513489521752E-02 a       521     0    27     1     1
 -2.0995765570608352E-01 a       522     0    27     1     2
  3.0972473710811221E-01 a       523     0    27     1     3
  2.8753121231181039E-01 a       524     0    27     1     4
 -4.6951813542579279E-01 a       525     0    27     1     5
  3.4866412542739256E-01 a       526     0    27     1     6
 -4.9061686464556115E-01 a       527     0    27     1     7
 -3.7868263825154519E-01 a       528     0    27     1     8
  1.8786823654412271E-01 a       529     0    27     1     9
  3.2999532284112115E-01 a       530     0    27     1    10
