################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.7608162783916319E-01 a       100     0     5     1    20
  1.8579652678869210E-01 a       101     0     6     1     1
  8.9417176451983105E-02 a       102     0     6     1     2
 -3.7710310491349658E-01 a       103     0     6     1     3
 -6.3018312661978257E-02 a       104     0     6     1     4
  1.9263554550208387E-01 a       105     0     6     1     5
 -1.0063637245528510E-01 a       106     0     6     1     6
 -1.3802084219160182E-01 a       107     0     6     1     7
 -1.0221976251669657E-01 a       108     0     6     1     8
 -6.6515084698879276E-02 a       109     0     6     1     9
  2.9073915167863768E-01 a       110     0     6     1    10
 -2.1611973971250080E-02 a       111     0     6     1    11
  1.1459891220811982E-01 a       112     0     6     1    12
  1.1347129386468237E-02 a       113     0     6     1    13
  1.2338350177766302E-01 a       114     0     6     1    14
  3.9119066901745586E-01 a       115     0     6     1    15
  2.8328078435462478E-01 a       116     0     6     1    16
  2.2469310349159136E-01 a       117     0     6     1    17
  2.7201657533984236E-01 a       118     0     6     1    18
  7.0478917736544857E-03 a       119     0     6     1    19
  2.1379177385807316E-01 a       120     0     6     1    20
  1.6206122202283771E-01 a       121     0     7     1     1
  3.4871544767167612E-01 a       122     0     7     1     2
  1.5864264826611343E-01 a       123     0     7     1     3
  2.2232184065485544E-01 a       124     0     7     1     4
  2.4208328078012145E-01 a       125     0     7     1     5
  1.3687329205347351E-01 a       126     0     7     1     6
  3.1029902183646341E-01 a       127     0     7     1     7
  3.8539241455209650E-01 a       128     0     7     1     8
 -2.0757506780737209E-01 a       129     0     7     1     9
  3.0500001095156720E-01 a       130     0     7     1    10
  2.9113291530430907E-01 a       131     0     7     1    11
 -3.1586202310114025E-01 a       132     0     7     1    12
 -1.0786987295532395E-02 a       133     0     7     1    13
  3.9864285624783080E-01 a       134     0     7     1    14
 -4.8442790380070005E-01 a       135     0     7     1    15
 -2.7704765587151281E-01 a       136     0     7     1    16
  2.2490183818463691E-01 a       137     0     7     1    17
  2.1861085427908611E-01 a       138     0     7     1    18
 -2.1597118884986571E-01 a       139     0     7     1    19
  6.5610101960057496E-02 a       140     0     7     1    20
 -3.2531240214349372E-01 a       141     0     8     1     1
  9.6148488340621077E-02 a       142     0     8     1     2
 -5.3065807464436654E-01 a       143     0     8     1     3
  5.0149510093154226E-01 a       144     0     8     1     4
 -4.3301504174287492E-01 a       145     0     8     1     5
 -8.8936844093306697E-02 a       146     0     8     1     6
  1.5985452470408992E-01 a       147     0     8     1     7
  3.9436711432692428E-01 a       148     0     8     1     8
 -1.8201685734236681E-01 a       149     0     8     1     9
 -8.2517436994612794E-02 a       150     0     8     1    10
 -4.7308470327647199E-02 a       151     0     8     1    11
 -2.2559224397761407E-01 a       152     0     8     1    12
 -1.4618043338079748E-01 a       153     0     8     1    13
 -1.9868900347244653E-01 a       154     0     8     1    14
  1.1171828825865600E-01 a       155     0     8     1    15
 -3.3519618264186524E-01 a       156     0     8     1    16
  3.8699614998383580E-01 a       157     0     8     1    17
 -2.7186804256822494E-01 a       158     0     8     1    18
  3.2669285659733938E-01 a       159     0     8     1    19
 -1.9783578597569182E-01 a       160     0     8     1    20
 -3.3830253527196580E-01 a       161     0     9     1     1
  7.0360407736681169E-03 a       162     0     9     1     2
 -3.8075570158312277E-01 a       163     0     9     1     3
 -1.7052122030612425E-02 a       164     0     9     1     4
  2.0556997923511761E-01 a       165     0     9     1     5
 -3.9767546647679963E-01 a       166     0     9     1     6
  2.4126891523627828E-01 a       167     0     9     1     7
  8.7950565661717800E-02 a       168     0     9     1     8
  1.6728964382001504E-01 a       169     0     9     1     9
 -5.7586773463778426E-02 a       170     0     9     1    10
  1.1083801736788891E-01 a       171     0     9     1    11
 -2.1609580424146194E-01 a       172     0     9     1    12
 -1.8218360130354413E-01 a       173     0     9     1    13
  4.4330249822506551E-01 a       174     0     9     1    14
 -1.3609973736098338E-01 a       175     0     9     1    15
 -3.8498182850817159E-02 a       176     0     9     1    16
 -3.3379011071857712E-01 a       177     0     9     1    17
  2.0837620786358760E-02 a       178     0     9     1    18
  1.1527104519243109E-01 a       179     0     9     1    19
  1.2412861039162852E-01 a       180     0     9     1    20
  5.0565768370372888E-01 a       181     0    10     1     1
 -3.7410849267871199E-01 a       182     0    10     1     2
  1.8895953262921819E-01 a       183     0    10     1     3
  2.8605737486001687E-01 a       184     0    10     1     4
 -3.2680476234866024E-01 a       185     0    10     1     5
 -2.5192003611709674E-01 a       186     0    10     1     6
 -8.4969662126993181E-02 a       187     0    10     1     7
 -2.6007145277694249E-01 a       188     0    10     1     8
 -1.0328628307693895E-01 a       189     0    10     1     9
  1.5448965892416419E-01 a       190     0    10     1    10
 -1.1912582366795714E-01 a       191     0    10     1    11
 -2.6652009388759154E-02 a       192     0    10     1    12
  1.5213686553134920E-01 a       193     0    10     1    13
 -1.4322964444944369E-01 a       194     0    10     1    14
  2.0777102532865793E-01 a       195     0    10     1    15
  3.4118947034868730E-01 a       196     0    10     1    16
 -3.8923929322599737E-01 a       197     0    10     1    17
 -3.1782262469875067E-01 a       198     0    10     1    18
 -2.6711009956257004E-01 a       199     0    10     1    19
  2.2900951449487886E-01 a       200     0    10     1    20
 -2.1193244984412277E-01 a       201     0    11     1     1
  3.1693669187616397E-01 a       202     0    11     1     2
  6.3064157426391709E-02 a       203     0    11     1     3
 -2.4785925549814514E-02 a       204     0    11     1     4
  4.3401738368986781E-02 a       205     0    11     1     5
 -9.1407474451614984E-02 a       206     0    11     1     6
 -7.8595027378285054E-02 a       207     0    11     1     7
 -6.2246482286285876E-03 a       208     0    11     1     8
 -2.7527176284214017E-01 a       209     0    11     1     9
 -1.5747387112749801E-02 a       210     0    11     1    10
  3.0892908241314809E-01 a       211     0    11     1    11
 -3.5564025657279297E-01 a       212     0    11     1    12
  6.9397806599480097E-02 a       213     0    11     1    13
 -1.9844676026962016E-01 a       214     0    11     1    14
  1.7652453274966406E-01 a       215     0    11     1    15
 -4.2767162121196872E-01 a       216     0    11     1    16
 -2.8962187843938209E-01 a       217     0    11     1    17
  2.0764950203757016E-02 a       218     0    11     1    18
 -8.1907177732377531E-02 a       219     0    11     1    19
  2.5020392884351628E-01 a       220     0    11     1    20
  2.9252016259471303E-01 a       221     0    12     1     1
 -2.6174914343391154E-01 a       222     0    12     1     2
  6.1522499784186974E-02 a       223     0    12     1     3
  1.6496952073370078E-01 a       224     0    12     1     4
  3.2107606065273048E-02 a       225     0    12     1     5
  8.8669627471873583E-02 a       226     0    12     1     6
 -2.4896006258678649E-01 a       227     0    12     1     7
 -2.2004634301829021E-01 a       228     0    12     1     8
  2.5233316135469641E-01 a       229     0    12     1     9
 -1.2698458333221896E-01 a       230     0    12     1    10
 -1.0759104751415607E-01 a       231     0    12     1    11
  2.9688007396791971E-01 a       232     0    12     1    12
  1.6041582406586364E-02 a       233     0    12     1    13
 -3.9701375131272082E-01 a       234     0    12     1    14
  2.2119993095858015E-01 a       235     0    12     1    15
  1.9258557743918142E-01 a       236     0    12     1    16
 -4.1357996799605570E-02 a       237     0    12     1    17
  1.1559559988706462E-01 a       238     0    12     1    18
  2.7461077222927904E-01 a       239     0    12     1    19
 -5.4358807020581568E-01 a       240     0    12     1    20
  1.5524924030915538E-01 a       241     0    13     1     1
 -5.7806280120001496E-01 a       242     0    13     1     2
  3.4688739914115296E-01 a       243     0    13     1     3
  1.6906552101369748E-02 a       244     0    13     1     4
 -2.3978209375234857E-01 a       245     0    13     1     5
  2.8372285919779244E-01 a       246     0    13     1     6
  3.5992747802570335E-01 a       247     0    13     1     7
 -2.1595708773593580E-01 a       248     0    13     1     8
 -1.2031785245290944E-01 a       249     0    13     1     9
 -2.0573994303559154E-01 a       250     0    13     1    10
  3.1223219870012120E-01 a       251     0    13     1    11
  4.3578197759854616E-02 a       252     0    13     1    12
 -3.4657774264215935E-01 a       253     0    13     1    13
  8.2977583944271308E-02 a       254     0    13     1    14
 -5.0553988557344598E-01 a       255     0    13     1    15
  1.8723479486066658E-01 a       256     0    13     1    16
  3.4974499557311778E-01 a       257     0    13     1    17
 -2.2243868548014567E-01 a       258     0    13     1    18
 -1.7156566774544829E-01 a       259     0    13     1    19
 -3.8318987447334835E-02 a       260     0    13     1    20
  5.1052301057770166E-01 a       261     0    14     1     1
  3.5829788763966280E-01 a       262     0    14     1     2
 -5.8166320075351130E-01 a       263     0    14     1     3
 -2.2550998625987864E-01 a       264     0    14     1     4
  1.0429947567100176E-01 a       265     0    14     1     5
 -9.8080469740381565E-02 a       266     0    14     1     6
 -1.1313290592783400E-01 a       267     0    14     1     7
  9.8591371200595121E-02 a       268     0    14     1     8
 -6.5208003713707566E-02 a       269     0    14     1     9
 -8.1812898565732872E-02 a       270     0    14     1    10
 -1.5685083667856481E-01 a       271     0    14     1    11
  1.5601896983641869E-01 a       272     0    14     1    12
  3.3382923687433952E-01 a       273     0    14     1    13
  1.5238503035121317E-01 a       274     0    14     1    14
  1.2143133965202310E-01 a       275     0    14     1    15
  2.2752014905274709E-01 a       276     0    14     1    16
 -2.6363990526364472E-01 a       277     0    14     1    17
  1.0781787392429490E-01 a       278     0    14     1    18
  2.6103194746194375E-01 a       279     0    14     1    19
  2.9287786201321075E-01 a       280     0    14     1    20
 -2.0351850359243415E-01 a       281     0    15     1     1
  3.7313752613700946E-01 a       282     0    15     1     2
  1.8250906446465578E-01 a       283     0    15     1     3
  2.0216174555294578E-01 a       284     0    15     1     4
  2.3559774764779554E-01 a       285     0    15     1     5
 -9.0716875276637104E-02 a       286     0    15     1     6
 -3.8946729026344695E-01 a       287     0    15     1     7
  8.1007563613943956E-02 a       288     0    15     1     8
 -1.0831695460946725E-01 a       289     0    15     1     9
  3.4043868904745944E-01 a       290     0    15     1    10
  3.1802035336128087E-01 a       291     0    15     1    11
  3.6293556571235902E-01 a       292     0    15     1    12
 -1.1382845019872524E-01 a       293     0    15     1    13
 -2.1714205463742406E-02 a       294     0    15     1    14
  7.2893922304200304E-02 a       295     0    15     1    15
  1.7465746493315981E-01 a       296     0    15     1    16
 -1.3075525298024016E-01 a       297     0    15     1    17
  1.6254620631981964E-01 a       298     0    15     1    18
 -4.9231170596618849E-02 a       299     0    15     1    19
 -2.7428256241635662E-01 a       300     0    15     1    20
 -2.1536262351943439E-01 a       301     0    16     1     1
 -8.5594841400896127E-02 a       302     0    16     1     2
 -1.4672042537567448E-01 a       303     0    16     1     3
 -2.1839518269243544E-01 a       304     0    16     1     4
  9.5953589134145340E-02 a       305     0    16     1     5
 -2.3692333020321435E-01 a       306     0    16     1     6
  5.1605117475598219E-02 a       307     0    16     1     7
 -1.5224704665662092E-01 a       308     0    16     1     8
 -1.5663118095829812E-01 a       309     0    16     1     9
 -2.0721260657181864E-01 a       310     0    16     1    10
  2.0759359688445211E-01 a       311     0    16     1    11
 -8.4144188353838967E-02 a       312     0    16     1    12
 -2.3676650463025184E-01 a       313     0    16     1    13
  4.2282943517431959E-01 a       314     0    16     1    14
 -3.0506947725847311E-01 a       315     0    16     1    15
  2.3946365504292519E-01 a       316     0    16     1    16
 -3.0673378312978301E-02 a       317     0    16     1    17
 -2.3435780575692695E-03 a       318     0    16     1    18
  2.2291947856565084E-01 a       319     0    16     1    19
 -5.3437832080907542E-02 a       320     0    16     1    20
  2.3129089121100374E-01 a       321     0    17     1     1
 -5.8621407951166826E-02 a       322     0    17     1     2
  1.5994486345626843E-01 a       323     0    17     1     3
  9.5347065088808344E-02 a       324     0    17     1     4
 -1.5331131506561912E-01 a       325     0    17     1     5
 -3.8619412501764616E-01 a       326     0    17     1     6
  3.1897131794092437E-01 a       327     0    17     1     7
  5.3895466302562268E-03 a       328     0    17     1     8
 -1.2478412133818691E-01 a       329     0    17     1     9
 -3.4277759210637820E-01 a       330     0    17     1    10
  1.0317657587766321E-01 a       331     0    17     1    11
  1.2726927205894148E-01 a       332     0    17     1    12
  2.3644346522144621E-01 a       333     0    17     1    13
 -2.8699233594889195E-01 a       334     0    17     1    14
  2.7691217599552548E-01 a       335     0    17     1    15
 -3.6064464996180934E-01 a       336     0    17     1    16
 -1.8667060331395338E-01 a       337     0    17     1    17
  7.4503734701710983E-02 a       338     0    17     1    18
  1.5603209032059651E-01 a       339     0    17     1    19
  1.8633661777685942E-01 a       340     0    17     1    20
 -5.3380985065128511E-03 a       341     0    18     1     1
  7.9064397080668189E-02 a       342     0    18     1     2
  2.1447105861569613E-01 a       343     0    18     1     3
  2.4827425632236316E-01 a       344     0    18     1     4
  4.6632504806909475E-02 a       345     0    18     1     5
  1.0425651515197676E-02 a       346     0    18     1     6
 -2.3991872894710958E-01 a       347     0    18     1     7
 -1.7983187774628023E-01 a       348     0    18     1     8
 -4.0962854826643885E-02 a       349     0    18     1     9
  2.4801661598670183E-01 a       350     0    18     1    10
  8.7153311960127804E-03 a       351     0    18     1    11
  2.2620156424019943E-02 a       352     0    18     1    12
  1.8333477796853723E-01 a       353     0    18     1    13
  1.9967648006815591E-01 a       354     0    18     1    14
 -1.8020992251284607E-01 a       355     0    18     1    15
 -1.9078662066936203E-01 a       356     0    18     1    16
  1.8613157802841829E-01 a       357     0    18     1    17
 -1.4661506749507383E-01 a       358     0    18     1    18
 -1.7089806940553645E-01 a       359     0    18     1    19
 -1.8985422930437151E-01 a       360     0    18     1    20
 -9.2877106849790045E-02 a       361     0    19     1     1
 -1.1385669304407413E-01 a       362     0    19     1     2
  4.4454915046234095E-01 a       363     0    19     1     3
  9.8468098468663633E-03 a       364     0    19     1     4
  3.5306681321349447E-02 a       365     0    19     1     5
  4.7861118572979827E-01 a       366     0    19     1     6
 -3.7015548255623892E-02 a       367     0    19     1     7
 -2.5267182709417597E-02 a       368     0    19     1     8
  1.9689403162219590E-02 a       369     0    19     1     9
 -3.1140730016648424E-02 a       370     0    19     1    10
 -7.6861580129461662E-02 a       371     0    19     1    11
  2.5873961282152361E-02 a       372     0    19     1    12
 -8.7568469017843667E-02 a       373     0    19     1    13
 -4.8860574244118972E-03 a       374     0    19     1    14
 -7.6205079826326946E-02 a       375     0    19     1    15
  3.0016076819815501E-01 a       376     0    19     1    16
  8.6858720535436001E-02 a       377     0    19     1    17
  9.9026956167879071E-02 a       378     0    19     1    18
 -2.3353883847472026E-01 a       379     0    19     1    19
  8.3417160658071920E-02 a       380     0    19     1    20
  8.6467974587705693E-02 a       381     0    20     1     1
  3.2846363108696180E-01 a       382     0    20     1     2
 -1.4835108501609831E-01 a       383     0    20     1     3
 -4.0866508178316230E-01 a       384     0    20     1     4
 -2.0814888566725162E-01 a       385     0    20     1     5
 -3.7761051134897783E-01 a       386     0    20     1     6
  7.4497448447847808E-02 a       387     0    20     1     7
  3.2107151579890122E-02 a       388     0    20     1     8
 -1.0617677974519631E-01 a       389     0    20     1     9
  8.4589753779458817E-03 a       390     0    20     1    10
 -3.4928062406661942E-01 a       391     0    20     1    11
  4.6909161339724142E-02 a       392     0    20     1    12
 -1.2502128215578998E-01 a       393     0    20     1    13
  4.1998823237065408E-01 a       394     0    20     1    14
 -4.1961220706020863E-01 a       395     0    20     1    15
 -1.5483516464960295E-01 a       396     0    20     1    16
 -1.1055757126712887E-01 a       397     0    20     1    17
 -7.8990754004576280E-02 a       398     0    20     1    18
  1.3013947777877355E-01 a       399     0    20     1    19
 -6.1056596714602743E-02 a       400     0    20     1    20
 -3.8836424317933949E-01 a       401     0    21     1     1
 -5.5062336636659093E-01 a       402     0    21     1     2
  4.8050027162442627E-01 a       403     0    21     1     3
  1.7171669466187206E-01 a       404     0    21     1     4
  6.9013782114976958E-03 a       405     0    21     1     5
  4.5526235307910334E-01 a       406     0    21     1     6
 -2.2539034387663243E-01 a       407     0    21     1     7
 -2.1344404320983276E-02 a       408     0    21     1     8
  4.5937430785764682E-01 a       409     0    21     1     9
 -1.1851403049786711E-01 a       410     0    21     1    10
  3.4210314331456765E-01 a       411     0    21     1    11
 -4.6083233357493258E-01 a       412     0    21     1    12
 -3.5444723165488323E-01 a       413     0    21     1    13
  2.7554879818094569E-01 a       414     0    21     1    14
 -4.4723627475303473E-01 a       415     0    21     1    15
 -3.7723609116741330E-01 a       416     0    21     1    16
  1.4872768585075194E-01 a       417     0    21     1    17
 -4.4753275469071696E-01 a       418     0    21     1    18
 -2.1368716264722923E-01 a       419     0    21     1    19
  2.4943020810732044E-01 a       420     0    21     1    20
  1.4290244829135301E-01 a       421     0    22     1     1
  3.3375200833242469E-01 a       422     0    22     1     2
  1.1100753150672035E-01 a       423     0    22     1     3
 -5.8926437435460899E-01 a       424     0    22     1     4
 -2.4604634548946042E-01 a       425     0    22     1     5
 -8.3722448242137482E-02 a       426     0    22     1     6
  2.1204493862598273E-01 a       427     0    22     1     7
 -2.9167083734438198E-01 a       428     0    22     1     8
 -4.7713225288144512E-01 a       429     0    22     1     9
  1.7861773952185023E-01 a       430     0    22     1    10
  1.2341564282416307E-02 a       431     0    22     1    11
  6.2066308090324152E-02 a       432     0    22     1    12
  1.6452739805669769E-01 a       433     0    22     1    13
 -2.6844186192784936E-01 a       434     0    22     1    14
 -1.0643173479741298E-01 a       435     0    22     1    15
 -6.5344337706515904E-02 a       436     0    22     1    16
  1.8868916110089437E-01 a       437     0    22     1    17
  8.9626353631970079E-02 a       438     0    22     1    18
 -2.8241955138541878E-03 a       439     0    22     1    19
 -4.6435288615919440E-01 a       440     0    22     1    20
  1.2187449459082592E-01 a       441     0    23     1     1
  2.9807325403321744E-01 a       442     0    23     1     2
  2.1748412082054466E-02 a       443     0    23     1     3
 -2.9834097773058627E-01 a       444     0    23     1     4
  1.4811650423441763E-01 a       445     0    23     1     5
 -7.0744540975916356E-02 a       446     0    23     1     6
  2.7665376037977231E-02 a       447     0    23     1     7
  3.7947881381115273E-01 a       448     0    23     1     8
 -5.0968631239315365E-01 a       449     0    23     1     9
  3.0824169508793087E-01 a       450     0    23     1    10
 -2.9176999275226312E-01 a       451     0    23     1    11
  3.0948928240568913E-01 a       452     0    23     1    12
 -2.0653585232015612E-01 a       453     0    23     1    13
 -1.6423582072788875E-01 a       454     0    23     1    14
 -5.4465098337365243E-02 a       455     0    23     1    15
  2.9903875209084853E-02 a       456     0    23     1    16
  1.4545101106618136E-01 a       457     0    23     1    17
  4.1360473775316975E-01 a       458     0    23     1    18
 -6.7752516302043708E-02 a       459     0    23     1    19
 -4.9229862761973131E-01 a       460     0    23     1    20
  8.3829800135444485E-02 a       461     0    24     1     1
 -4.7418981042375075E-02 a       462     0    24     1     2
 -5.1714438080098981E-03 a       463     0    24     1     3
  8.0256954715565952E-03 a       464     0    24     1     4
  3.8229446783490766E-02 a       465     0    24     1     5
  1.5813846421864047E-01 a       466     0    24     1     6
  4.8238480623287406E-03 a       467     0    24     1     7
 -1.2981080059010802E-01 a       468     0    24     1     8
  9.4269620077621449E-02 a       469     0    24     1     9
  7.2486459748462200E-03 a       470     0    24     1    10
  1.7946047340582896E-01 a       471     0    24     1    11
  6.7402490494084186E-02 a       472     0    24     1    12
  2.2293792329743184E-01 a       473     0    24     1    13
  2.6650729460586176E-01 a       474     0    24     1    14
  1.1038441958204345E-01 a       475     0    24     1    15
  6.5463264414123215E-02 a       476     0    24     1    16
 -2.6781463372706538E-01 a       477     0    24     1    17
 -1.9459721217303030E-01 a       478     0    24     1    18
  1.8432375754248061E-02 a       479     0    24     1    19
  3.4275567137898422E-01 a       480     0    24     1    20
 -1.5717547573254162E-01 a       481     0    25     1     1
  2.7229202468585983E-01 a       482     0    25     1     2
 -1.4636254381975722E-01 a       483     0    25     1     3
  1.0216432048536063E-01 a       484     0    25     1     4
  2.8320721863228985E-02 a       485     0    25     1     5
 -1.1446043958094772E-01 a       486     0    25     1     6
  1.5051604003312138E-01 a       487     0    25     1     7
  2.4954083945019850E-01 a       488     0    25     1     8
  1.2067632813451097E-01 a       489     0    25     1     9
 -7.8479134733686187E-02 a       490     0    25     1    10
 -3.2665829193200341E-01 a       491     0    25     1    11
 -5.8945018934460462E-02 a       492     0    25     1    12
 -2.5714503134153070E-02 a       493     0    25     1    13
 -1.0014029175389332E-01 a       494     0    25     1    14
  3.2864850075660401E-01 a       495     0    25     1    15
 -1.6063713049050093E-01 a       496     0    25     1    16
  2.6169273760490114E-01 a       497     0    25     1    17
  2.4095418469275592E-01 a       498     0    25     1    18
 -3.5032795065488448E-01 a       499     0    25     1    19
  3.3582233140597240E-01 a       500     0    25     1    20
 -1.3669455224337318E-01 a       501     0    26     1     1
  6.7351479100674294E-02 a       502     0    26     1     2
  4.4259179556895872E-02 a       503     0    26     1     3
 -6.4036992268269463E-02 a       504     0    26     1     4
  1.7869860228338103E-01 a       505     0    26     1     5
  2.8476715121320842E-02 a       506     0    26     1     6
 -2.1925904311352604E-01 a       507     0    26     1     7
 -1.9484022426624728E-01 a       508     0    26     1     8
  1.9487913570911802E-01 a       509     0    26     1     9
 -1.5193429528849145E-01 a       510     0    26     1    10
  1.6764045687765811E-01 a       511     0    26     1    11
  2.0729929309627462E-01 a       512     0    26     1    12
  1.5023714863578980E-01 a       513     0    26     1    13
 -9.8920027696463894E-02 a       514     0    26     1    14
  3.7638650014222896E-02 a       515     0    26     1    15
  1.0389437354277571E-01 a       516     0    26     1    16
  3.9301142249039511E-01 a       517     0    26     1    17
  1.3076082086845756E-01 a       518     0    26     1    18
  1.1725813554809486E-01 a       519     0    26     1    19
 -3.7817091632671032E-03 a       520     0    26     1    20
  2.7766256836833200E-02 a       521     0    27     1     1
  5.3349904339251863E-01 a       522     0    27     1     2
  1.2241059822151648E-01 a       523     0    27     1     3
  2.4788806588131037E-02 a       524     0    27     1     4
 -1.1703618120988807E-01 a       525     0    27     1     5
  4.4225941986273387E-01 a       526     0    27     1     6
  1.0250677750056635E-01 a       527     0    27     1     7
  6.9365270036330751E-02 a       528     0    27     1     8
 -9.0260876108007333E-03 a       529     0    27     1     9
 -3.0884279976130913E-01 a       530     0    27     1    10
