################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.2072987578507345E-01 a       164     0     9     1     4
 -4.8141308705903219E-02 a       165     0     9     1     5
 -1.2578252639452001E-01 a       166     0     9     1     6
 -1.0700825042607130E-03 a       167     0     9     1     7
  8.0525789684090382E-02 a       168     0     9     1     8
  8.3641110087929751E-02 a       169     0     9     1     9
  2.6551114150282290E-01 a       170     0     9     1    10
  1.4090172922875338E-01 a       171     0     9     1    11
 -2.0005185434856307E-01 a       172     0     9     1    12
  9.3726584166562172E-03 a       173     0     9     1    13
  1.7975445924585415E-01 a       174     0     9     1    14
  2.9337038318229119E-01 a       175     0     9     1    15
  7.7870239093702956E-02 a       176     0     9     1    16
 -2.2959018611275003E-01 a       177     0     9     1    17
 -4.3534793038624420E-01 a       178     0     9     1    18
 -3.5182660828073026E-01 a       179     0     9     1    19
  2.9764951329533901E-01 a       180     0     9     1    20
  1.0469494486313487E-01 a       181     0    10     1     1
  3.2767648514586594E-03 a       182     0    10     1     2
 -5.3125422568241520E-01 a       183     0    10     1     3
 -2.9253473149443016E-01 a       184     0    10     1     4
 -3.5896495935094247E-01 a       185     0    10     1     5
 -1.1105524594345829E-01 a       186     0    10     1     6
 -1.3154002707052306E-01 a       187     0    10     1     7
 -1.8519946908213553E-01 a       188     0    10     1     8
 -8.8148441507789679E-02 a       189     0    10     1     9
 -2.9924473438041099E-01 a       190     0    10     1    10
  1.9439508740745161E-02 a       191     0    10     1    11
  4.3332002367080785E-01 a       192     0    10     1    12
  2.6012184526250409E-01 a       193     0    10     1    13
  6.6339889403436236E-01 a       194     0    10     1    14
 -1.2499781218158373E-01 a       195     0    10     1    15
 -8.4338922484732140E-02 a       196     0    10     1    16
  1.6799304330763634E-01 a       197     0    10     1    17
  2.4194945928535255E-02 a       198     0    10     1    18
  1.8400762556725869E-01 a       199     0    10     1    19
 -6.9301369169761540E-02 a       200     0    10     1    20
 -1.7344563526117668E-01 a       201     0    11     1     1
 -3.7035728983133814E-01 a       202     0    11     1     2
 -3.4198512931714137E-01 a       203     0    11     1     3
 -3.6209969479233405E-02 a       204     0    11     1     4
  3.7811309089039874E-01 a       205     0    11     1     5
  1.9047900835664874E-01 a       206     0    11     1     6
  2.7922267729486688E-01 a       207     0    11     1     7
 -8.9519517264263659E-02 a       208     0    11     1     8
 -5.5292872853511948E-03 a       209     0    11     1     9
 -2.8704111759551615E-01 a       210     0    11     1    10
 -3.8672961230641748E-02 a       211     0    11     1    11
 -2.7200677850315363E-01 a       212     0    11     1    12
 -1.0875261943945237E-01 a       213     0    11     1    13
 -1.6429965114255235E-01 a       214     0    11     1    14
  1.8336444381343719E-01 a       215     0    11     1    15
  7.4660890797133284E-04 a       216     0    11     1    16
  3.3847892814351332E-01 a       217     0    11     1    17
 -3.3611709186756217E-01 a       218     0    11     1    18
  4.3828705996073219E-01 a       219     0    11     1    19
  2.5798466707440026E-01 a       220     0    11     1    20
 -5.4870053246097041E-02 a       221     0    12     1     1
  1.0897766657097761E-01 a       222     0    12     1     2
 -3.0955604675443005E-01 a       223     0    12     1     3
 -3.0260988694839530E-01 a       224     0    12     1     4
  4.7833479315429188E-02 a       225     0    12     1     5
  3.2228182891779583E-01 a       226     0    12     1     6
  3.2444739210809689E-02 a       227     0    12     1     7
 -2.9602825984097578E-03 a       228     0    12     1     8
 -1.8779437885557010E-01 a       229     0    12     1     9
  3.5147603995523657E-01 a       230     0    12     1    10
 -2.4912865223013972E-01 a       231     0    12     1    11
  3.6733296870538534E-01 a       232     0    12     1    12
 -1.8922390497084640E-01 a       233     0    12     1    13
 -1.3611980473528813E-02 a       234     0    12     1    14
  4.8438708674638863E-02 a       235     0    12     1    15
 -1.4444827849757294E-02 a       236     0    12     1    16
 -8.1957966312138295E-02 a       237     0    12     1    17
 -1.1698733479290356E-01 a       238     0    12     1    18
  8.7247339565542106E-02 a       239     0    12     1    19
 -2.1164564196517516E-01 a       240     0    12     1    20
 -2.1127224864077793E-01 a       241     0    13     1     1
  3.1243788511073017E-01 a       242     0    13     1     2
 -2.2110234162202053E-02 a       243     0    13     1     3
  2.3420885924282239E-01 a       244     0    13     1     4
  1.6902176382767986E-01 a       245     0    13     1     5
 -1.2726715159120350E-01 a       246     0    13     1     6
 -3.2850319129118249E-01 a       247     0    13     1     7
 -3.2376575466019020E-01 a       248     0    13     1     8
 -2.4409925086622233E-02 a       249     0    13     1     9
  3.5758571451078593E-03 a       250     0    13     1    10
  3.4263379024082226E-02 a       251     0    13     1    11
 -5.6018158197913177E-02 a       252     0    13     1    12
 -1.3630465202411584E-02 a       253     0    13     1    13
  4.0607590855772514E-02 a       254     0    13     1    14
 -1.8840046801097610E-01 a       255     0    13     1    15
 -1.1357937011344224E-01 a       256     0    13     1    16
 -5.0525962452965055E-02 a       257     0    13     1    17
  5.1936615019483090E-01 a       258     0    13     1    18
 -2.5852582879323766E-01 a       259     0    13     1    19
 -8.8309033804580966E-02 a       260     0    13     1    20
 -6.6418370204673435E-02 a       261     0    14     1     1
  3.1594815062700365E-01 a       262     0    14     1     2
 -1.8296312780037929E-01 a       263     0    14     1     3
  1.9319911761654479E-01 a       264     0    14     1     4
 -5.1993943035351509E-01 a       265     0    14     1     5
  7.7859600440162796E-02 a       266     0    14     1     6
  8.3361688240149112E-02 a       267     0    14     1     7
 -2.6769233828505895E-01 a       268     0    14     1     8
 -2.4961291876805644E-03 a       269     0    14     1     9
 -3.3909528908601644E-01 a       270     0    14     1    10
  8.8818330996239647E-02 a       271     0    14     1    11
 -4.0101482122578125E-01 a       272     0    14     1    12
  3.7724796375803477E-01 a       273     0    14     1    13
  2.2938489004223073E-01 a       274     0    14     1    14
  2.0003379038276864E-01 a       275     0    14     1    15
 -2.3736052981471090E-01 a       276     0    14     1    16
  4.7041707390984822E-01 a       277     0    14     1    17
 -1.0579858780546238E-01 a       278     0    14     1    18
 -7.0093318707014282E-02 a       279     0    14     1    19
 -3.7796560237884677E-02 a       280     0    14     1    20
  5.9902957770712716E-02 a       281     0    15     1     1
  1.2822439517219980E-01 a       282     0    15     1     2
 -3.2623360035070254E-01 a       283     0    15     1     3
  1.6952345695328411E-01 a       284     0    15     1     4
 -7.4124363531896956E-02 a       285     0    15     1     5
 -2.1393979197300270E-01 a       286     0    15     1     6
  4.0064115382788416E-02 a       287     0    15     1     7
 -2.2039517554229926E-01 a       288     0    15     1     8
  1.6876789261815889E-01 a       289     0    15     1     9
 -4.2410831325670023E-01 a       290     0    15     1    10
 -2.2439602870657352E-01 a       291     0    15     1    11
 -1.7851701058086887E-02 a       292     0    15     1    12
 -1.9338091533650770E-01 a       293     0    15     1    13
  2.0358355504294820E-01 a       294     0    15     1    14
 -2.2543875003633937E-01 a       295     0    15     1    15
  1.7235556533057320E-01 a       296     0    15     1    16
  4.8401459585555257E-01 a       297     0    15     1    17
 -3.6907463729689938E-01 a       298     0    15     1    18
 -2.8847458929245057E-01 a       299     0    15     1    19
 -3.8006353212762339E-01 a       300     0    15     1    20
 -9.1042862981303083E-03 a       301     0    16     1     1
 -5.2998266750851369E-02 a       302     0    16     1     2
 -7.6718463580596558E-02 a       303     0    16     1     3
 -1.2908013170248758E-01 a       304     0    16     1     4
 -2.4783862344189618E-02 a       305     0    16     1     5
  2.9430211552719804E-01 a       306     0    16     1     6
 -1.3420364409375102E-02 a       307     0    16     1     7
 -3.2016333547292046E-02 a       308     0    16     1     8
 -3.5740327922174622E-03 a       309     0    16     1     9
  2.7793722436627610E-01 a       310     0    16     1    10
 -2.6223705801841163E-01 a       311     0    16     1    11
 -1.2672502805187013E-02 a       312     0    16     1    12
  1.8627851787040711E-02 a       313     0    16     1    13
 -2.3652438813604412E-01 a       314     0    16     1    14
  3.4662616380567629E-01 a       315     0    16     1    15
  9.1857727740399853E-02 a       316     0    16     1    16
 -1.9453207800022093E-01 a       317     0    16     1    17
  2.4915414654334314E-01 a       318     0    16     1    18
  8.1967371117531246E-02 a       319     0    16     1    19
  4.7144146490395028E-02 a       320     0    16     1    20
  6.5284074263990036E-02 a       321     0    17     1     1
 -6.7099597247700510E-02 a       322     0    17     1     2
 -1.5500338828380442E-01 a       323     0    17     1     3
 -1.6756213262539760E-01 a       324     0    17     1     4
 -3.4328861658538617E-01 a       325     0    17     1     5
 -1.6322516028803796E-01 a       326     0    17     1     6
  7.9868622796241559E-02 a       327     0    17     1     7
  1.1644318135023946E-02 a       328     0    17     1     8
  4.1714068038535244E-02 a       329     0    17     1     9
  3.8588162261827502E-01 a       330     0    17     1    10
 -2.4200448995803586E-01 a       331     0    17     1    11
  3.5171964569598807E-01 a       332     0    17     1    12
 -8.4685083393423594E-02 a       333     0    17     1    13
  1.4610975888457747E-01 a       334     0    17     1    14
 -3.0910995074013931E-01 a       335     0    17     1    15
  2.6554161404412235E-01 a       336     0    17     1    16
 -1.3649723088512500E-01 a       337     0    17     1    17
 -2.4902859714890452E-01 a       338     0    17     1    18
 -5.5283114133308088E-02 a       339     0    17     1    19
  1.1853176693609074E-01 a       340     0    17     1    20
 -2.7364675936414917E-01 a       341     0    18     1     1
  1.7453509534333952E-01 a       342     0    18     1     2
  6.4678164376404002E-02 a       343     0    18     1     3
  1.6493834508296693E-01 a       344     0    18     1     4
  3.7307951066311829E-01 a       345     0    18     1     5
 -2.1213072177865441E-02 a       346     0    18     1     6
  9.1889947082625975E-02 a       347     0    18     1     7
 -1.0612655557745093E-01 a       348     0    18     1     8
  6.3559146735740896E-02 a       349     0    18     1     9
  1.2257293007989200E-04 a       350     0    18     1    10
 -2.8817872174880710E-01 a       351     0    18     1    11
 -1.3267953917949105E-01 a       352     0    18     1    12
 -8.8383169025522831E-02 a       353     0    18     1    13
 -4.4080630397282439E-02 a       354     0    18     1    14
 -5.4334409217574868E-02 a       355     0    18     1    15
  5.6882005709196097E-02 a       356     0    18     1    16
  1.1124904175239581E-01 a       357     0    18     1    17
  7.1026829995290794E-02 a       358     0    18     1    18
 -2.1860874668336164E-01 a       359     0    18     1    19
  2.0585368735188489E-01 a       360     0    18     1    20
  2.0275059111538760E-01 a       361     0    19     1     1
  1.1451690237402204E-03 a       362     0    19     1     2
  1.1948553069351836E-01 a       363     0    19     1     3
 -2.1985056485034640E-01 a       364     0    19     1     4
  3.3567504992326902E-01 a       365     0    19     1     5
 -4.8420826340831925E-02 a       366     0    19     1     6
  2.3603685293970000E-02 a       367     0    19     1     7
  3.6326306261659572E-02 a       368     0    19     1     8
 -2.1237977381376069E-01 a       369     0    19     1     9
  1.1883328967020300E-01 a       370     0    19     1    10
  5.6662813373364851E-01 a       371     0    19     1    11
 -4.3231273767354350E-01 a       372     0    19     1    12
  7.9894136437690430E-02 a       373     0    19     1    13
  2.8020100006826608E-02 a       374     0    19     1    14
 -6.7149626555655456E-02 a       375     0    19     1    15
 -1.2920546351134707E-01 a       376     0    19     1    16
  5.5361812697889708E-02 a       377     0    19     1    17
 -5.8395777493517709E-02 a       378     0    19     1    18
  3.0796208477985720E-01 a       379     0    19     1    19
 -1.1634481443735954E-01 a       380     0    19     1    20
  5.3263803130238895E-02 a       381     0    20     1     1
  1.0570650914509502E-01 a       382     0    20     1     2
  1.9330711390606331E-01 a       383     0    20     1     3
 -4.2194866126119551E-01 a       384     0    20     1     4
 -8.2786654113119734E-03 a       385     0    20     1     5
  2.1716202143005522E-01 a       386     0    20     1     6
 -4.3800288531886494E-01 a       387     0    20     1     7
  2.2344118126958162E-01 a       388     0    20     1     8
 -6.5778975407147861E-02 a       389     0    20     1     9
 -4.0086828454353524E-01 a       390     0    20     1    10
  1.5437713812137729E-01 a       391     0    20     1    11
  2.9631123528409620E-01 a       392     0    20     1    12
  2.9323193290078656E-02 a       393     0    20     1    13
  4.7120506555720976E-02 a       394     0    20     1    14
  3.4699937139194847E-01 a       395     0    20     1    15
 -3.9944845757910974E-01 a       396     0    20     1    16
 -2.8871196127921411E-01 a       397     0    20     1    17
  3.7549077167267225E-01 a       398     0    20     1    18
  3.1847589167854806E-01 a       399     0    20     1    19
 -6.3688167392010464E-01 a       400     0    20     1    20
 -2.8459512589574371E-02 a       401     0    21     1     1
 -4.2374733920343785E-02 a       402     0    21     1     2
  3.3381510546529275E-01 a       403     0    21     1     3
  2.5831005492705789E-01 a       404     0    21     1     4
  1.1411270421415155E-01 a       405     0    21     1     5
  1.5737808592486688E-01 a       406     0    21     1     6
 -3.0136931431961445E-01 a       407     0    21     1     7
  3.3171591002671491E-01 a       408     0    21     1     8
  6.4165798052128131E-02 a       409     0    21     1     9
 -1.2116842959552458E-01 a       410     0    21     1    10
  3.5606670349192932E-01 a       411     0    21     1    11
 -6.7239267312345211E-02 a       412     0    21     1    12
  2.0062226447292666E-01 a       413     0    21     1    13
 -2.9818695090437653E-02 a       414     0    21     1    14
 -1.9108248155620855E-01 a       415     0    21     1    15
 -1.2133834635875887E-01 a       416     0    21     1    16
  1.3542100570012267E-01 a       417     0    21     1    17
  3.5524836223456863E-01 a       418     0    21     1    18
  1.0120502244763840E-01 a       419     0    21     1    19
  2.5558914146111789E-01 a       420     0    21     1    20
  3.5680256520936332E-01 a       421     0    22     1     1
  1.0797747870127204E-01 a       422     0    22     1     2
 -5.6258436839607844E-02 a       423     0    22     1     3
  1.4739664176237091E-01 a       424     0    22     1     4
  1.0089782337570498E-01 a       425     0    22     1     5
  1.6708010912024962E-01 a       426     0    22     1     6
  2.2977889772170459E-01 a       427     0    22     1     7
 -2.2778940618254687E-01 a       428     0    22     1     8
  8.7315996802083563E-03 a       429     0    22     1     9
 -4.6131030017762631E-01 a       430     0    22     1    10
  9.5353672348677143E-02 a       431     0    22     1    11
 -5.8489628293599194E-03 a       432     0    22     1    12
 -1.5727088074288775E-01 a       433     0    22     1    13
  6.3356062350738932E-03 a       434     0    22     1    14
 -1.2978080070472206E-01 a       435     0    22     1    15
  6.8673438014500141E-02 a       436     0    22     1    16
 -2.7024479031078796E-01 a       437     0    22     1    17
 -1.9090046580583103E-01 a       438     0    22     1    18
 -1.6299804820568764E-01 a       439     0    22     1    19
  3.3516392898982811E-02 a       440     0    22     1    20
  1.0874479196988530E-01 a       441     0    23     1     1
 -2.0345564277863229E-01 a       442     0    23     1     2
 -2.9137989693176286E-01 a       443     0    23     1     3
  2.2730615051817357E-01 a       444     0    23     1     4
 -4.3317820281690922E-01 a       445     0    23     1     5
  4.6946582041882796E-02 a       446     0    23     1     6
  2.5419894610696941E-01 a       447     0    23     1     7
 -3.0870733435208544E-02 a       448     0    23     1     8
 -7.4318759813341267E-02 a       449     0    23     1     9
  1.7927301246109120E-01 a       450     0    23     1    10
  5.3880834244435971E-01 a       451     0    23     1    11
 -1.4242528895214554E-03 a       452     0    23     1    12
  1.9235680758303200E-01 a       453     0    23     1    13
 -1.0258452561073038E-02 a       454     0    23     1    14
 -1.3935528852702378E-01 a       455     0    23     1    15
  7.9312417551239925E-02 a       456     0    23     1    16
 -2.3365946947657584E-01 a       457     0    23     1    17
 -2.4787524720306839E-01 a       458     0    23     1    18
 -1.0460237909251872E-01 a       459     0    23     1    19
  5.1675659046093614E-02 a       460     0    23     1    20
 -3.7210888021565852E-01 a       461     0    24     1     1
  2.4357387046455475E-01 a       462     0    24     1     2
  1.4647801579899780E-01 a       463     0    24     1     3
  1.0748717338691922E-01 a       464     0    24     1     4
 -2.8028871388455251E-02 a       465     0    24     1     5
  6.1801294838383147E-02 a       466     0    24     1     6
  5.1568315593685639E-02 a       467     0    24     1     7
 -1.1526500527768246E-01 a       468     0    24     1     8
  9.8636393055674551E-02 a       469     0    24     1     9
  1.8999450222626883E-02 a       470     0    24     1    10
 -5.2341562114124052E-01 a       471     0    24     1    11
 -6.2402290495353854E-02 a       472     0    24     1    12
 -6.2597969468072640E-02 a       473     0    24     1    13
  7.0357928722732652E-02 a       474     0    24     1    14
  2.8399453686813417E-02 a       475     0    24     1    15
  6.0784550625986013E-02 a       476     0    24     1    16
  4.4284470694326511E-01 a       477     0    24     1    17
 -1.1301163892042941E-01 a       478     0    24     1    18
 -1.5101929251807342E-01 a       479     0    24     1    19
 -8.3366756176971021E-02 a       480     0    24     1    20
  3.2134101523123668E-02 a       481     0    25     1     1
  2.3015907835177216E-04 a       482     0    25     1     2
  3.9042135392054034E-01 a       483     0    25     1     3
  1.0743776131514396E-01 a       484     0    25     1     4
 -1.9911987848989524E-01 a       485     0    25     1     5
  4.5054752352921973E-01 a       486     0    25     1     6
 -2.3456255198799448E-02 a       487     0    25     1     7
  4.2055786864661431E-02 a       488     0    25     1     8
  3.9149761432052371E-01 a       489     0    25     1     9
  2.0734495150095564E-01 a       490     0    25     1    10
 -3.1638034095402018E-01 a       491     0    25     1    11
 -2.2269521906598250E-01 a       492     0    25     1    12
  2.7991988613273289E-01 a       493     0    25     1    13
 -2.2674274853636336E-01 a       494     0    25     1    14
  1.9392605265944604E-01 a       495     0    25     1    15
  3.2717771079007041E-01 a       496     0    25     1    16
 -1.0192909649464259E-01 a       497     0    25     1    17
 -7.0044509502740229E-02 a       498     0    25     1    18
 -9.3459126924506503E-02 a       499     0    25     1    19
 -2.2161239464339233E-01 a       500     0    25     1    20
  1.8390285109783508E-01 a       501     0    26     1     1
  4.9352810571175194E-02 a       502     0    26     1     2
  2.7465520880505284E-01 a       503     0    26     1     3
 -9.1051480177735539E-02 a       504     0    26     1     4
  6.3596234043592312E-02 a       505     0    26     1     5
  2.1496285060995463E-01 a       506     0    26     1     6
 -7.2135840232705306E-02 a       507     0    26     1     7
  9.9608652917163518E-03 a       508     0    26     1     8
 -5.4474964707740971E-02 a       509     0    26     1     9
  1.5716065663481216E-01 a       510     0    26     1    10
 -1.0235607509414484E-01 a       511     0    26     1    11
  4.2962721800493037E-01 a       512     0    26     1    12
  1.7448883068582519E-01 a       513     0    26     1    13
 -3.1013669498251456E-01 a       514     0    26     1    14
  2.9161709576991968E-01 a       515     0    26     1    15
  9.5109202563207956E-02 a       516     0    26     1    16
  8.9074493044855776E-02 a       517     0    26     1    17
  3.2475924046089966E-01 a       518     0    26     1    18
  1.1350318033078498E-01 a       519     0    26     1    19
  1.6184641358332238E-01 a       520     0    26     1    20
  1.3837898448562430E-01 a       521     0    27     1     1
 -1.2829276561154943E-01 a       522     0    27     1     2
 -2.0636959252872664E-02 a       523     0    27     1     3
 -2.4546069557853320E-01 a       524     0    27     1     4
  1.2896082105012982E-01 a       525     0    27     1     5
  1.3819936876374042E-01 a       526     0    27     1     6
  3.7956486420397179E-01 a       527     0    27     1     7
  4.1025370911083692E-01 a       528     0    27     1     8
  5.6649997826138714E-02 a       529     0    27     1     9
  2.7216788343786252E-01 a       530     0    27     1    10
