################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.6035351535316751E-01 a        69     0     4     1     9
  5.5123514762673777E-02 a        70     0     4     1    10
  1.2868874294128962E-01 a        71     0     4     1    11
  1.5172497064248172E-01 a        72     0     4     1    12
  1.0408148037857522E-01 a        73     0     4     1    13
 -4.6952759316130827E-01 a        74     0     4     1    14
  5.0191415718011709E-02 a        75     0     4     1    15
 -9.3000551524086303E-02 a        76     0     4     1    16
 -9.2079172027688325E-02 a        77     0     4     1    17
  1.6152365788860257E-01 a        78     0     4     1    18
  2.3006216315307587E-01 a        79     0     4     1    19
 -2.7912495186380681E-01 a        80     0     4     1    20
  2.1419778336580483E-01 a        81     0     5     1     1
 -1.5429257249031900E-01 a        82     0     5     1     2
  1.4984738700808334E-01 a        83     0     5     1     3
 -7.1385866668167985E-02 a        84     0     5     1     4
  2.6498715389773791E-01 a        85     0     5     1     5
  2.9168728380216762E-02 a        86     0     5     1     6
  1.2031846643712087E-01 a        87     0     5     1     7
 -1.2890770952478497E-01 a        88     0     5     1     8
  2.8560320172614721E-02 a        89     0     5     1     9
  1.4883639599158949E-01 a        90     0     5     1    10
  3.0736810827311941E-02 a        91     0     5     1    11
 -2.1259914481442793E-01 a        92     0     5     1    12
  4.6976266080747751E-02 a        93     0     5     1    13
  1.3534120348535236E-01 a        94     0     5     1    14
  4.0975158836974290E-01 a        95     0     5     1    15
  2.7638412743804330E-01 a        96     0     5     1    16
  2.1386194942849329E-01 a        97     0     5     1    17
 -1.2884947975627178E-01 a        98     0     5     1    18
 -9.7285647041085346E-02 a        99     0     5     1    19
  3.8751328525895634E-01 a       100     0     5     1    20
 -1.2463049478383512E-02 a       101     0     6     1     1
  2.3502407906630468E-01 a       102     0     6     1     2
  1.0688300074479438E-01 a       103     0     6     1     3
  4.7356086969758276E-01 a       104     0     6     1     4
  1.4029703816327943E-01 a       105     0     6     1     5
 -3.4971351257576766E-01 a       106     0     6     1     6
  1.0759244914360958E-01 a       107     0     6     1     7
  3.8330091468298716E-01 a       108     0     6     1     8
 -4.7662678306566224E-02 a       109     0     6     1     9
 -6.0674762755559740E-02 a       110     0     6     1    10
  3.3404887316984777E-01 a       111     0     6     1    11
  1.0840829735497190E-01 a       112     0     6     1    12
  2.1293743256477463E-01 a       113     0     6     1    13
 -1.5663224925436600E-01 a       114     0     6     1    14
  1.1801349326645751E-01 a       115     0     6     1    15
 -8.2336958924756593E-02 a       116     0     6     1    16
  4.5895075829390070E-01 a       117     0     6     1    17
 -1.3702926752091332E-01 a       118     0     6     1    18
  1.2052522342428189E-01 a       119     0     6     1    19
 -2.5808061873126620E-01 a       120     0     6     1    20
 -4.8791082898906518E-02 a       121     0     7     1     1
  2.8095201770490824E-01 a       122     0     7     1     2
 -2.1877505195566516E-01 a       123     0     7     1     3
 -2.9226800825581521E-02 a       124     0     7     1     4
 -1.2137866201093878E-01 a       125     0     7     1     5
 -5.1254234154517264E-01 a       126     0     7     1     6
  2.0200083590821305E-01 a       127     0     7     1     7
  3.4615716662277890E-01 a       128     0     7     1     8
  2.3558761462496795E-02 a       129     0     7     1     9
  2.6777382113052539E-01 a       130     0     7     1    10
  6.3433803343565520E-02 a       131     0     7     1    11
 -1.9493186404305760E-01 a       132     0     7     1    12
 -3.7425385356747737E-01 a       133     0     7     1    13
 -1.1779614429543149E-01 a       134     0     7     1    14
 -3.6895194838814699E-01 a       135     0     7     1    15
 -3.3096074262991337E-01 a       136     0     7     1    16
  1.1286442311637607E-02 a       137     0     7     1    17
 -1.5367315866319387E-01 a       138     0     7     1    18
 -1.7473779618791827E-01 a       139     0     7     1    19
 -1.1522768583541491E-01 a       140     0     7     1    20
 -6.1823596541530600E-02 a       141     0     8     1     1
  4.5541556230408603E-01 a       142     0     8     1     2
 -1.0505138843583317E-01 a       143     0     8     1     3
  2.9289164571686177E-01 a       144     0     8     1     4
  2.0731771288743206E-01 a       145     0     8     1     5
  1.1600384658869232E-01 a       146     0     8     1     6
 -3.4623531410371522E-01 a       147     0     8     1     7
 -1.5244112213192074E-02 a       148     0     8     1     8
  7.7910828932408124E-02 a       149     0     8     1     9
  1.5610902198570137E-01 a       150     0     8     1    10
  3.2720207541950425E-01 a       151     0     8     1    11
  3.8261479469291981E-01 a       152     0     8     1    12
  3.1425435781770567E-01 a       153     0     8     1    13
  7.8394985431451583E-02 a       154     0     8     1    14
  3.2924978184410270E-01 a       155     0     8     1    15
  3.2969029651079740E-01 a       156     0     8     1    16
 -3.8319494445616459E-01 a       157     0     8     1    17
  1.1123551114208108E-01 a       158     0     8     1    18
  2.1479246326258905E-01 a       159     0     8     1    19
  2.2579822684306697E-01 a       160     0     8     1    20
 -3.3291187533355227E-01 a       161     0     9     1     1
 -1.7485847330397972E-01 a       162     0     9     1     2
  2.3637229816089500E-01 a       163     0     9     1     3
  2.6993756033938188E-01 a       164     0     9     1     4
  4.2335999215128378E-01 a       165     0     9     1     5
  1.8233798817626634E-01 a       166     0     9     1     6
  3.8989278208135264E-01 a       167     0     9     1     7
 -2.7405823161816889E-01 a       168     0     9     1     8
 -1.4727679520895992E-01 a       169     0     9     1     9
 -4.1936517787843422E-02 a       170     0     9     1    10
 -2.0152965418662985E-01 a       171     0     9     1    11
  1.7279344633641538E-01 a       172     0     9     1    12
  1.4997811004958717E-01 a       173     0     9     1    13
 -2.3331406048992206E-01 a       174     0     9     1    14
 -7.9511246177784954E-03 a       175     0     9     1    15
  1.9273261026498731E-01 a       176     0     9     1    16
  1.4120778317417665E-01 a       177     0     9     1    17
  7.5388477545727701E-03 a       178     0     9     1    18
 -8.8047300226458004E-03 a       179     0     9     1    19
 -1.1139280712521990E-01 a       180     0     9     1    20
 -1.0389670050736836E-01 a       181     0    10     1     1
 -2.7277865737949630E-01 a       182     0    10     1     2
  2.8984383553850257E-01 a       183     0    10     1     3
 -3.8748731588706797E-01 a       184     0    10     1     4
 -4.1055135761351058E-01 a       185     0    10     1     5
  2.2540438849439542E-01 a       186     0    10     1     6
  6.3347862304450969E-02 a       187     0    10     1     7
  1.8155186136848002E-02 a       188     0    10     1     8
 -2.3274482861361308E-02 a       189     0    10     1     9
 -4.2062728558159518E-01 a       190     0    10     1    10
 -3.6956787949225434E-01 a       191     0    10     1    11
 -2.1629927837487792E-01 a       192     0    10     1    12
 -5.1580668888481362E-01 a       193     0    10     1    13
  2.1620069876318265E-01 a       194     0    10     1    14
 -3.3364762674416659E-01 a       195     0    10     1    15
 -2.5105838622330240E-01 a       196     0    10     1    16
 -1.2726328412982954E-01 a       197     0    10     1    17
  1.4634631704864733E-02 a       198     0    10     1    18
 -1.7539932564306934E-01 a       199     0    10     1    19
 -3.5665214445289563E-02 a       200     0    10     1    20
  3.2076444438361107E-01 a       201     0    11     1     1
  1.0193588435751853E-01 a       202     0    11     1     2
 -3.1173893945904513E-01 a       203     0    11     1     3
  8.5652257110683944E-02 a       204     0    11     1     4
 -1.4599984701206487E-01 a       205     0    11     1     5
 -1.3476107129106993E-01 a       206     0    11     1     6
  2.0468535356480810E-01 a       207     0    11     1     7
  1.1729866573397128E-01 a       208     0    11     1     8
 -3.9294904310100459E-01 a       209     0    11     1     9
  1.8104193111094619E-01 a       210     0    11     1    10
 -1.8742808506563294E-01 a       211     0    11     1    11
  1.7746331426595804E-01 a       212     0    11     1    12
 -4.5179363603282792E-02 a       213     0    11     1    13
 -4.5653538974700814E-01 a       214     0    11     1    14
 -6.2730962391101053E-01 a       215     0    11     1    15
  2.1703620160126968E-01 a       216     0    11     1    16
 -2.4788790991749707E-01 a       217     0    11     1    17
  1.8084260936781435E-02 a       218     0    11     1    18
 -2.6890958351070363E-03 a       219     0    11     1    19
  3.0633975098065663E-01 a       220     0    11     1    20
 -7.6810991715273322E-02 a       221     0    12     1     1
 -5.0517067872272170E-01 a       222     0    12     1     2
 -8.7507141749807924E-04 a       223     0    12     1     3
 -4.8915896924717900E-02 a       224     0    12     1     4
 -9.6699677316983909E-02 a       225     0    12     1     5
  2.7932092421964783E-01 a       226     0    12     1     6
  8.2989045701070144E-02 a       227     0    12     1     7
 -3.5643237866099259E-01 a       228     0    12     1     8
  3.3058805998581492E-02 a       229     0    12     1     9
  1.9993322418197509E-01 a       230     0    12     1    10
 -5.7529759251040924E-02 a       231     0    12     1    11
 -1.1665245480288186E-01 a       232     0    12     1    12
  2.8017256439557481E-01 a       233     0    12     1    13
 -7.4039203814719873E-02 a       234     0    12     1    14
 -2.1146206152717267E-01 a       235     0    12     1    15
 -7.7314251994718364E-02 a       236     0    12     1    16
 -2.4383586038444188E-01 a       237     0    12     1    17
  3.5671074361542504E-01 a       238     0    12     1    18
  4.8387360940565022E-01 a       239     0    12     1    19
 -3.8277611098798475E-01 a       240     0    12     1    20
  2.8523716553463424E-01 a       241     0    13     1     1
  1.0009409875067916E-01 a       242     0    13     1     2
  5.4317568158440077E-02 a       243     0    13     1     3
 -1.6175387729029636E-01 a       244     0    13     1     4
  3.6721006680452618E-02 a       245     0    13     1     5
 -1.8135972344227869E-01 a       246     0    13     1     6
  1.9026389518605438E-01 a       247     0    13     1     7
  2.6356978427196837E-01 a       248     0    13     1     8
  1.4584599523955649E-01 a       249     0    13     1     9
  2.2525857159308846E-01 a       250     0    13     1    10
 -1.3135067718598911E-01 a       251     0    13     1    11
 -6.7570327038947928E-02 a       252     0    13     1    12
 -2.2495747889259801E-02 a       253     0    13     1    13
 -3.6982840314128634E-01 a       254     0    13     1    14
 -3.9993922146053781E-02 a       255     0    13     1    15
 -8.4328168321883154E-02 a       256     0    13     1    16
 -1.0297122681142956E-01 a       257     0    13     1    17
  1.0341473519009231E-01 a       258     0    13     1    18
  1.6721590136806866E-01 a       259     0    13     1    19
  1.2144410286282901E-02 a       260     0    13     1    20
  4.3017300169951678E-01 a       261     0    14     1     1
 -2.7952533980964817E-01 a       262     0    14     1     2
 -3.4379259505185548E-02 a       263     0    14     1     3
 -2.2094831764915193E-01 a       264     0    14     1     4
  3.5511880154755687E-01 a       265     0    14     1     5
 -1.4798267238535034E-01 a       266     0    14     1     6
  3.4088893396772363E-01 a       267     0    14     1     7
 -4.7213954114480899E-02 a       268     0    14     1     8
  3.5720091236295277E-02 a       269     0    14     1     9
 -2.9133379182743768E-01 a       270     0    14     1    10
 -1.1386688244203408E-01 a       271     0    14     1    11
  1.8866290332630853E-01 a       272     0    14     1    12
 -8.8863712474397630E-02 a       273     0    14     1    13
  1.0957727534310394E-01 a       274     0    14     1    14
 -2.6920369427650298E-01 a       275     0    14     1    15
 -1.8919748506819614E-01 a       276     0    14     1    16
  1.8110668093010197E-02 a       277     0    14     1    17
 -1.3235474879208642E-02 a       278     0    14     1    18
  1.2461313482872106E-01 a       279     0    14     1    19
 -1.8928744868367001E-01 a       280     0    14     1    20
  1.1762955166274253E-01 a       281     0    15     1     1
 -9.7144188150602370E-02 a       282     0    15     1     2
 -2.2680110433605571E-01 a       283     0    15     1     3
  1.1766015631252741E-01 a       284     0    15     1     4
  3.9815374020868551E-02 a       285     0    15     1     5
  3.3418653518895991E-01 a       286     0    15     1     6
  7.9246030264027767E-02 a       287     0    15     1     7
 -4.1416771396880131E-01 a       288     0    15     1     8
  1.9318202091925897E-02 a       289     0    15     1     9
 -2.4857849360837198E-01 a       290     0    15     1    10
 -1.1366053090180363E-01 a       291     0    15     1    11
  1.4587990279204827E-01 a       292     0    15     1    12
  2.8155314726962807E-02 a       293     0    15     1    13
  1.4968411986603530E-01 a       294     0    15     1    14
  1.9483687605806091E-01 a       295     0    15     1    15
  3.9149439313675490E-02 a       296     0    15     1    16
  2.7921662480633758E-01 a       297     0    15     1    17
 -3.6397837625153795E-01 a       298     0    15     1    18
  1.0076337439823381E-01 a       299     0    15     1    19
  7.1116862557096039E-02 a       300     0    15     1    20
 -3.5775304514689815E-01 a       301     0    16     1     1
 -3.4912398732863797E-01 a       302     0    16     1     2
  2.4189961988875414E-01 a       303     0    16     1     3
 -1.7098892097133603E-01 a       304     0    16     1     4
 -6.9533409631948484E-02 a       305     0    16     1     5
 -7.0356698415509775E-02 a       306     0    16     1     6
  1.2752728454829293E-01 a       307     0    16     1     7
  1.7955344684650881E-01 a       308     0    16     1     8
  2.7330471824789464E-02 a       309     0    16     1     9
  1.4635948181999345E-01 a       310     0    16     1    10
 -3.2369552846444166E-01 a       311     0    16     1    11
 -3.5456457860989471E-01 a       312     0    16     1    12
  2.4632114202475408E-01 a       313     0    16     1    13
 -1.5303087829499887E-01 a       314     0    16     1    14
  3.1703565659017996E-02 a       315     0    16     1    15
 -1.2390752469160331E-01 a       316     0    16     1    16
  2.5807572182740057E-01 a       317     0    16     1    17
 -1.9897049016711535E-01 a       318     0    16     1    18
  5.8237135360325383E-02 a       319     0    16     1    19
  2.0462611284228771E-01 a       320     0    16     1    20
 -6.3737352485872135E-03 a       321     0    17     1     1
  3.0832339888726185E-01 a       322     0    17     1     2
  6.0829216630635383E-02 a       323     0    17     1     3
  3.9576298988582786E-01 a       324     0    17     1     4
 -5.3027748992618758E-02 a       325     0    17     1     5
  6.6197663705625021E-02 a       326     0    17     1     6
 -9.0203440666923262E-02 a       327     0    17     1     7
 -1.0121488468022850E-01 a       328     0    17     1     8
 -5.0960019235446498E-02 a       329     0    17     1     9
  2.6082202691788992E-01 a       330     0    17     1    10
 -7.6720409696100694E-02 a       331     0    17     1    11
 -9.7507543118743864E-02 a       332     0    17     1    12
 -1.0180775583449755E-01 a       333     0    17     1    13
 -9.9592782681773656E-02 a       334     0    17     1    14
  3.3776495801176626E-01 a       335     0    17     1    15
  1.3639520993255730E-01 a       336     0    17     1    16
  5.2283010215416370E-02 a       337     0    17     1    17
 -1.1325340507694956E-01 a       338     0    17     1    18
 -3.9193155590184575E-01 a       339     0    17     1    19
  3.2676952959142147E-01 a       340     0    17     1    20
  2.8588089293415675E-01 a       341     0    18     1     1
  1.1865223948222607E-01 a       342     0    18     1     2
  1.5952806115108950E-01 a       343     0    18     1     3
 -1.7808771880829763E-01 a       344     0    18     1     4
 -1.2550864784918918E-02 a       345     0    18     1     5
  1.7140992083008957E-01 a       346     0    18     1     6
  6.3927551716035605E-02 a       347     0    18     1     7
 -3.5447438935844594E-01 a       348     0    18     1     8
  4.4271382712282653E-01 a       349     0    18     1     9
 -1.7861063942640887E-01 a       350     0    18     1    10
 -1.3936383235073219E-01 a       351     0    18     1    11
  1.0627863815696258E-01 a       352     0    18     1    12
 -3.3752939329838927E-01 a       353     0    18     1    13
 -4.5128475399181515E-02 a       354     0    18     1    14
 -1.5226479693956180E-01 a       355     0    18     1    15
 -1.9251226101795907E-01 a       356     0    18     1    16
  7.6042321231469256E-02 a       357     0    18     1    17
 -8.3136665399708251E-02 a       358     0    18     1    18
  2.5827029072116266E-02 a       359     0    18     1    19
 -1.7066897198727088E-01 a       360     0    18     1    20
 -2.0724113631425906E-01 a       361     0    19     1     1
 -2.8071293963202942E-01 a       362     0    19     1     2
  3.8677822153185742E-02 a       363     0    19     1     3
 -3.0091551492686303E-02 a       364     0    19     1     4
 -8.2559274705354818E-02 a       365     0    19     1     5
  2.1988751323367109E-01 a       366     0    19     1     6
 -5.4255640059128064E-02 a       367     0    19     1     7
 -6.8207896760533295E-03 a       368     0    19     1     8
 -4.1665803326512513E-01 a       369     0    19     1     9
 -2.5440163084549949E-01 a       370     0    19     1    10
 -2.9001297840704543E-01 a       371     0    19     1    11
 -1.2264990702112366E-01 a       372     0    19     1    12
 -8.1965737554784063E-02 a       373     0    19     1    13
 -4.5465375386419801E-02 a       374     0    19     1    14
 -3.1444362829878642E-01 a       375     0    19     1    15
  1.0844548207155791E-01 a       376     0    19     1    16
  1.9984714655585470E-01 a       377     0    19     1    17
 -2.6003189246679204E-01 a       378     0    19     1    18
  3.1339963883437194E-01 a       379     0    19     1    19
 -5.6542353444992977E-02 a       380     0    19     1    20
 -3.2437628943750678E-02 a       381     0    20     1     1
  1.7036914320188495E-01 a       382     0    20     1     2
  9.8955482364797440E-02 a       383     0    20     1     3
  3.7110885192758576E-02 a       384     0    20     1     4
  6.9454750351742103E-02 a       385     0    20     1     5
 -1.2067350777354464E-01 a       386     0    20     1     6
 -2.1346656471852238E-01 a       387     0    20     1     7
  7.9730246786783560E-02 a       388     0    20     1     8
  1.8236705598994396E-01 a       389     0    20     1     9
 -6.6650572037472877E-02 a       390     0    20     1    10
  1.6341576585498263E-01 a       391     0    20     1    11
  1.8934917422099409E-01 a       392     0    20     1    12
 -8.4688957340835314E-02 a       393     0    20     1    13
  2.2415834350862399E-01 a       394     0    20     1    14
  3.6930902132694382E-01 a       395     0    20     1    15
 -6.5589615022357689E-02 a       396     0    20     1    16
 -7.9092832155927047E-03 a       397     0    20     1    17
  4.9441540539811646E-02 a       398     0    20     1    18
 -1.3047601128987868E-01 a       399     0    20     1    19
 -9.0983495730820624E-02 a       400     0    20     1    20
 -1.2391906930405674E-02 a       401     0    21     1     1
 -2.7263133151737218E-01 a       402     0    21     1     2
  6.2201002242633897E-02 a       403     0    21     1     3
 -4.4127408118436262E-01 a       404     0    21     1     4
  3.5277503853307196E-01 a       405     0    21     1     5
 -8.6383526812140107E-02 a       406     0    21     1     6
  1.0080560229807040E-01 a       407     0    21     1     7
 -1.3617179238056662E-01 a       408     0    21     1     8
  1.2515234779953166E-01 a       409     0    21     1     9
  1.2419525625976836E-01 a       410     0    21     1    10
 -4.6224437697850104E-02 a       411     0    21     1    11
 -1.6586424117961371E-01 a       412     0    21     1    12
  2.9440693993324074E-01 a       413     0    21     1    13
 -1.2971239399776310E-01 a       414     0    21     1    14
 -1.4117506114773590E-01 a       415     0    21     1    15
 -1.6234463260243553E-01 a       416     0    21     1    16
  2.1570796273115456E-01 a       417     0    21     1    17
 -8.0454673970661472E-02 a       418     0    21     1    18
 -2.2093776774338861E-01 a       419     0    21     1    19
 -2.6490980092203183E-02 a       420     0    21     1    20
  2.1849405393212962E-01 a       421     0    22     1     1
  1.5001188966902895E-01 a       422     0    22     1     2
  2.9006351830070598E-01 a       423     0    22     1     3
  1.5926740607352444E-01 a       424     0    22     1     4
 -1.3252710380593830E-01 a       425     0    22     1     5
  2.2339535279961167E-01 a       426     0    22     1     6
 -2.0666035883441347E-01 a       427     0    22     1     7
 -1.2973345227845179E-01 a       428     0    22     1     8
 -1.0344544113843755E-01 a       429     0    22     1     9
 -9.8291574557414219E-02 a       430     0    22     1    10
  6.4699492156235591E-02 a       431     0    22     1    11
  3.4501765401254658E-01 a       432     0    22     1    12
 -2.7972502254302933E-01 a       433     0    22     1    13
  1.9781645737719009E-01 a       434     0    22     1    14
 -1.2503690069196616E-01 a       435     0    22     1    15
 -4.0068560872833711E-03 a       436     0    22     1    16
 -4.3488499539910763E-01 a       437     0    22     1    17
  2.8388210404574116E-01 a       438     0    22     1    18
  3.1958981951821258E-01 a       439     0    22     1    19
 -6.7820653738059525E-02 a       440     0    22     1    20
 -1.0002178593028403E-01 a       441     0    23     1     1
  2.0691131301840227E-01 a       442     0    23     1     2
  3.7492907467174552E-01 a       443     0    23     1     3
  2.1519723560892620E-01 a       444     0    23     1     4
  3.4892814125744659E-01 a       445     0    23     1     5
 -4.2785741175980455E-02 a       446     0    23     1     6
 -4.3289026078415554E-01 a       447     0    23     1     7
  2.8256930769504240E-01 a       448     0    23     1     8
 -1.5411246893785072E-01 a       449     0    23     1     9
 -3.2055690566597606E-01 a       450     0    23     1    10
 -5.8802080738318578E-04 a       451     0    23     1    11
  1.4017773260139324E-01 a       452     0    23     1    12
  7.4487438325722979E-02 a       453     0    23     1    13
 -1.8429918691836650E-01 a       454     0    23     1    14
  7.2944893879050163E-02 a       455     0    23     1    15
  2.7556242795430369E-01 a       456     0    23     1    16
  1.8827689663903568E-03 a       457     0    23     1    17
 -1.3659420305458181E-01 a       458     0    23     1    18
 -2.6657496476274983E-01 a       459     0    23     1    19
  4.1067076888259046E-01 a       460     0    23     1    20
 -2.2049735450534119E-01 a       461     0    24     1     1
  1.6839246287075732E-01 a       462     0    24     1     2
 -4.1602427220034133E-01 a       463     0    24     1     3
 -3.1329360267568634E-02 a       464     0    24     1     4
 -3.1073105035473902E-01 a       465     0    24     1     5
  3.4287662234637846E-03 a       466     0    24     1     6
  2.3412983281111063E-01 a       467     0    24     1     7
  3.5019914831094662E-01 a       468     0    24     1     8
  2.5772859423008021E-01 a       469     0    24     1     9
 -2.2962656737261877E-01 a       470     0    24     1    10
  4.0587443952252622E-01 a       471     0    24     1    11
  1.2646011121864117E-01 a       472     0    24     1    12
 -1.0174347856653626E-01 a       473     0    24     1    13
 -2.0902695883930789E-01 a       474     0    24     1    14
  4.4887094323574722E-01 a       475     0    24     1    15
  2.6589167946756065E-01 a       476     0    24     1    16
  1.2175061859695065E-01 a       477     0    24     1    17
 -2.8864689054273741E-02 a       478     0    24     1    18
  3.7337333925691690E-01 a       479     0    24     1    19
 -1.5219968190239291E-01 a       480     0    24     1    20
 -1.6832262095470768E-01 a       481     0    25     1     1
  6.6520106740213428E-02 a       482     0    25     1     2
 -8.1416649925430629E-02 a       483     0    25     1     3
  1.1490549055477847E-01 a       484     0    25     1     4
  1.8425168385096893E-01 a       485     0    25     1     5
 -2.5026973485789367E-01 a       486     0    25     1     6
  2.8789116177344876E-01 a       487     0    25     1     7
  1.1260988987976115E-02 a       488     0    25     1     8
 -1.5671727632173205E-01 a       489     0    25     1     9
  9.4924431857875274E-02 a       490     0    25     1    10
  2.7113855031923884E-01 a       491     0    25     1    11
  2.1908056251490615E-01 a       492     0    25     1    12
  6.0530730185082385E-02 a       493     0    25     1    13
 -2.7594570130168444E-01 a       494     0    25     1    14
 -8.9779606139397516E-03 a       495     0    25     1    15
 -1.6610646825747716E-01 a       496     0    25     1    16
 -2.2223079213961675E-01 a       497     0    25     1    17
  2.6355576889235455E-01 a       498     0    25     1    18
 -1.9915617427287405E-01 a       499     0    25     1    19
 -2.0090878582743021E-01 a       500     0    25     1    20
  3.3921671364947692E-01 a       501     0    26     1     1
 -2.4083616040555048E-01 a       502     0    26     1     2
 -2.2210793269854584E-01 a       503     0    26     1     3
 -1.0459502306726025E-01 a       504     0    26     1     4
 -6.9214476095597763E-02 a       505     0    26     1     5
 -8.5983252401328966E-02 a       506     0    26     1     6
  3.4847817778636193E-02 a       507     0    26     1     7
 -2.8491417106847461E-01 a       508     0    26     1     8
 -9.7312114937900054E-02 a       509     0    26     1     9
  2.0441824097150754E-02 a       510     0    26     1    10
 -4.6572120405762163E-01 a       511     0    26     1    11
 -6.5944539885860437E-02 a       512     0    26     1    12
  1.0164208942181151E-01 a       513     0    26     1    13
 -2.1836358792160704E-01 a       514     0    26     1    14
 -9.0920215276731678E-02 a       515     0    26     1    15
 -2.5266011253099063E-01 a       516     0    26     1    16
  3.4881752548104972E-01 a       517     0    26     1    17
 -2.9895883966838943E-01 a       518     0    26     1    18
 -5.9272258937579751E-02 a       519     0    26     1    19
 -5.0367009797826288E-02 a       520     0    26     1    20
  9.5675171705794038E-02 a       521     0    27     1     1
 -3.3076924231410637E-01 a       522     0    27     1     2
  5.4810955878266079E-02 a       523     0    27     1     3
 -3.8488545451072526E-01 a       524     0    27     1     4
 -2.0352525780010611E-01 a       525     0    27     1     5
  2.8226152151953549E-01 a       526     0    27     1     6
  1.1071392047996460E-01 a       527     0    27     1     7
 -3.4395817645010179E-02 a       528     0    27     1     8
 -1.1536806889183168E-01 a       529     0    27     1     9
