################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.8468717090123711E-01 a       107     0     6     1     7
  1.7082726249056188E-02 a       108     0     6     1     8
  3.0403727941137444E-02 a       109     0     6     1     9
  2.9091087136956068E-01 a       110     0     6     1    10
  3.7992493440465597E-01 a       111     0     6     1    11
 -2.4766082523911229E-01 a       112     0     6     1    12
 -1.1593085693116181E-01 a       113     0     6     1    13
 -1.0091744600112776E-01 a       114     0     6     1    14
  2.7809502051537882E-01 a       115     0     6     1    15
  3.3548651054026962E-01 a       116     0     6     1    16
 -2.8244162682444618E-01 a       117     0     6     1    17
 -1.3762446511966198E-02 a       118     0     6     1    18
 -1.5351766318533630E-01 a       119     0     6     1    19
  1.6131739862774472E-01 a       120     0     6     1    20
  7.6044822339335016E-02 a       121     0     7     1     1
 -6.7421220021677067E-02 a       122     0     7     1     2
  1.5975027447053555E-01 a       123     0     7     1     3
 -4.2379532391323485E-02 a       124     0     7     1     4
 -3.5146450114052569E-02 a       125     0     7     1     5
 -4.6712359474096138E-01 a       126     0     7     1     6
  3.7351511078845889E-01 a       127     0     7     1     7
 -3.4709971614287412E-02 a       128     0     7     1     8
 -9.6360499574336247E-02 a       129     0     7     1     9
 -2.0655565524376365E-01 a       130     0     7     1    10
 -2.6531753721044804E-01 a       131     0     7     1    11
  3.0691319411232304E-01 a       132     0     7     1    12
 -3.7100676105533642E-01 a       133     0     7     1    13
 -4.2816804159606603E-01 a       134     0     7     1    14
 -1.3770591127348636E-01 a       135     0     7     1    15
 -1.9032624403088735E-01 a       136     0     7     1    16
  9.3223537924953123E-02 a       137     0     7     1    17
  2.9436140493624717E-02 a       138     0     7     1    18
 -3.4327070745966454E-01 a       139     0     7     1    19
 -2.9610953624804465E-01 a       140     0     7     1    20
 -3.1689819198571229E-01 a       141     0     8     1     1
 -2.5699327196197086E-01 a       142     0     8     1     2
  1.6868283243678431E-01 a       143     0     8     1     3
  1.2812373664485355E-01 a       144     0     8     1     4
  5.3314127439647141E-02 a       145     0     8     1     5
 -8.9373862832821255E-02 a       146     0     8     1     6
  2.5654682160789788E-01 a       147     0     8     1     7
 -8.2455904478781705E-02 a       148     0     8     1     8
 -2.7991122803667567E-01 a       149     0     8     1     9
 -3.0189301426540155E-01 a       150     0     8     1    10
 -9.4183662113310446E-02 a       151     0     8     1    11
  1.5882836947013065E-01 a       152     0     8     1    12
  2.2206057002227159E-01 a       153     0     8     1    13
 -3.4531093088756827E-02 a       154     0     8     1    14
 -7.6615564604308753E-02 a       155     0     8     1    15
 -2.0733537654298589E-01 a       156     0     8     1    16
  3.3141296662793246E-01 a       157     0     8     1    17
  2.4411112217040579E-01 a       158     0     8     1    18
 -2.9871139149002962E-01 a       159     0     8     1    19
 -2.3265462574543178E-01 a       160     0     8     1    20
  9.5737336056948355E-02 a       161     0     9     1     1
  2.3090244328919668E-01 a       162     0     9     1     2
  3.0011324644044754E-02 a       163     0     9     1     3
 -1.5624598760244607E-02 a       164     0     9     1     4
 -1.2530800962985875E-01 a       165     0     9     1     5
  2.6545837528829208E-01 a       166     0     9     1     6
 -1.4065073300448769E-01 a       167     0     9     1     7
 -1.5376941749956111E-01 a       168     0     9     1     8
  4.8406268303494648E-02 a       169     0     9     1     9
  2.4251809430654311E-01 a       170     0     9     1    10
  3.5123909727417463E-01 a       171     0     9     1    11
  1.8549119026804259E-01 a       172     0     9     1    12
 -2.8286674195576517E-01 a       173     0     9     1    13
 -9.4192310153416534E-03 a       174     0     9     1    14
  2.6352895047296987E-01 a       175     0     9     1    15
  3.2582720596926878E-01 a       176     0     9     1    16
 -7.5888598676243021E-02 a       177     0     9     1    17
 -6.1946660680680765E-01 a       178     0     9     1    18
 -1.5040896375294444E-01 a       179     0     9     1    19
  4.1016068829708063E-01 a       180     0     9     1    20
 -2.7198105897806174E-01 a       181     0    10     1     1
 -4.2134237274692005E-01 a       182     0    10     1     2
  1.2634843057206938E-01 a       183     0    10     1     3
 -8.1776861682687385E-02 a       184     0    10     1     4
 -5.4443672376695756E-02 a       185     0    10     1     5
  4.5893164962644056E-01 a       186     0    10     1     6
 -2.0796257799771292E-01 a       187     0    10     1     7
 -1.3283080118003643E-01 a       188     0    10     1     8
  2.2516325892518213E-01 a       189     0    10     1     9
 -1.1961035774798241E-01 a       190     0    10     1    10
  4.1719404300502683E-01 a       191     0    10     1    11
  7.2760225186449395E-02 a       192     0    10     1    12
 -2.4702706055572762E-01 a       193     0    10     1    13
  2.9686111959087164E-01 a       194     0    10     1    14
 -2.5484322837863255E-01 a       195     0    10     1    15
  8.1362145455307316E-02 a       196     0    10     1    16
 -3.0621373954423825E-01 a       197     0    10     1    17
  2.2677460623483711E-01 a       198     0    10     1    18
 -3.5637843906498340E-01 a       199     0    10     1    19
  2.4490523586863133E-01 a       200     0    10     1    20
  1.2097984543182365E-01 a       201     0    11     1     1
  5.8549710467770411E-02 a       202     0    11     1     2
 -1.7792288479468579E-01 a       203     0    11     1     3
 -3.5551091895854231E-01 a       204     0    11     1     4
  3.1163356250837326E-01 a       205     0    11     1     5
 -2.2503656662030951E-02 a       206     0    11     1     6
 -3.9507805216450871E-02 a       207     0    11     1     7
  5.2266064995342387E-01 a       208     0    11     1     8
  2.7540935711694731E-01 a       209     0    11     1     9
 -2.5938263168410713E-01 a       210     0    11     1    10
 -1.6781884005922998E-01 a       211     0    11     1    11
  4.8739204506170508E-01 a       212     0    11     1    12
  2.1081526977317472E-01 a       213     0    11     1    13
  1.4663974546223080E-01 a       214     0    11     1    14
  1.8375519608381402E-01 a       215     0    11     1    15
  4.9931642479043067E-02 a       216     0    11     1    16
 -4.8105290374513793E-01 a       217     0    11     1    17
  3.1218687451272920E-01 a       218     0    11     1    18
 -2.4615456675074218E-01 a       219     0    11     1    19
  1.0145873910955877E-01 a       220     0    11     1    20
 -3.0306815051760066E-02 a       221     0    12     1     1
  1.9080925737207738E-01 a       222     0    12     1     2
 -2.1711889474307292E-01 a       223     0    12     1     3
  2.1575470423862370E-01 a       224     0    12     1     4
  2.3285202926591925E-01 a       225     0    12     1     5
 -1.1913091227732760E-01 a       226     0    12     1     6
 -2.9680734587415791E-01 a       227     0    12     1     7
 -3.1345470038201773E-01 a       228     0    12     1     8
  2.2854039853581520E-01 a       229     0    12     1     9
  8.6353545015119396E-02 a       230     0    12     1    10
 -1.3201211585465186E-01 a       231     0    12     1    11
  7.4301360325312676E-02 a       232     0    12     1    12
  1.2028370127785927E-01 a       233     0    12     1    13
  2.0110482656649865E-02 a       234     0    12     1    14
 -2.9952261455921780E-01 a       235     0    12     1    15
 -1.1972698925866945E-01 a       236     0    12     1    16
 -2.2727196550820558E-01 a       237     0    12     1    17
  2.2491831744449034E-01 a       238     0    12     1    18
  1.9401752534140265E-01 a       239     0    12     1    19
 -4.0301309873017288E-01 a       240     0    12     1    20
  5.0502502091908825E-03 a       241     0    13     1     1
 -3.1079479301913843E-01 a       242     0    13     1     2
  2.1807638008771013E-01 a       243     0    13     1     3
  3.9588653312566402E-01 a       244     0    13     1     4
 -3.9600291692499573E-01 a       245     0    13     1     5
  1.4139031728481311E-01 a       246     0    13     1     6
 -1.7235063791651425E-01 a       247     0    13     1     7
 -5.4223069254146383E-01 a       248     0    13     1     8
  1.2768803401202614E-01 a       249     0    13     1     9
  3.7510165346733643E-01 a       250     0    13     1    10
 -2.3418418392354784E-01 a       251     0    13     1    11
  2.0644858222697426E-01 a       252     0    13     1    12
  2.0734661563757362E-01 a       253     0    13     1    13
  4.6238121757603701E-01 a       254     0    13     1    14
 -2.1725014062508013E-01 a       255     0    13     1    15
 -2.9804342061118738E-01 a       256     0    13     1    16
 -2.8825899322464010E-01 a       257     0    13     1    17
 -3.2328717544438634E-01 a       258     0    13     1    18
 -1.3744471226533886E-01 a       259     0    13     1    19
  2.5552695607966835E-01 a       260     0    13     1    20
 -2.5086737396461578E-01 a       261     0    14     1     1
 -3.0056564695840221E-01 a       262     0    14     1     2
  2.5528194522255404E-01 a       263     0    14     1     3
 -5.1071985295627502E-02 a       264     0    14     1     4
 -4.2966154847974525E-01 a       265     0    14     1     5
 -7.9143094486458143E-01 a       266     0    14     1     6
 -1.1373868445260857E-01 a       267     0    14     1     7
  1.8523872762445323E-01 a       268     0    14     1     8
  4.7331698179820171E-02 a       269     0    14     1     9
  2.2270749156109115E-01 a       270     0    14     1    10
 -3.1981428942132778E-01 a       271     0    14     1    11
 -8.9982767810025996E-02 a       272     0    14     1    12
 -8.8119200965482512E-03 a       273     0    14     1    13
 -2.7025059545319396E-01 a       274     0    14     1    14
 -4.0079495101913554E-01 a       275     0    14     1    15
  4.0704713075393134E-01 a       276     0    14     1    16
 -4.4801386611676066E-03 a       277     0    14     1    17
 -3.1069423377226728E-02 a       278     0    14     1    18
  5.1566432084546754E-01 a       279     0    14     1    19
  1.3981299491723617E-01 a       280     0    14     1    20
  2.8634091227757225E-01 a       281     0    15     1     1
 -3.7827502467228213E-02 a       282     0    15     1     2
  8.2085593506401179E-04 a       283     0    15     1     3
  3.1822208726279666E-01 a       284     0    15     1     4
  2.9905008390324633E-01 a       285     0    15     1     5
 -1.2631441489179704E-01 a       286     0    15     1     6
 -2.5772510264125342E-01 a       287     0    15     1     7
  2.5590155943043436E-01 a       288     0    15     1     8
 -5.5269794682572537E-02 a       289     0    15     1     9
 -1.8267052332439934E-01 a       290     0    15     1    10
  3.0295088600380593E-01 a       291     0    15     1    11
 -3.5467050748575851E-01 a       292     0    15     1    12
 -2.2837081659420458E-01 a       293     0    15     1    13
  2.4081184365121441E-01 a       294     0    15     1    14
 -1.4318680157319533E-01 a       295     0    15     1    15
 -2.2863084208731577E-01 a       296     0    15     1    16
 -4.5190954126093565E-02 a       297     0    15     1    17
  3.4940916589072923E-01 a       298     0    15     1    18
  4.2992407784179743E-01 a       299     0    15     1    19
 -3.4612466552562809E-01 a       300     0    15     1    20
 -6.4683338060320361E-01 a       301     0    16     1     1
 -5.4111530611245427E-02 a       302     0    16     1     2
  2.7852193796309344E-01 a       303     0    16     1     3
 -2.1896775602985097E-01 a       304     0    16     1     4
 -1.5049168927124673E-01 a       305     0    16     1     5
 -5.3816901107927785E-02 a       306     0    16     1     6
  8.6279309395936574E-02 a       307     0    16     1     7
  2.0377609027569212E-02 a       308     0    16     1     8
 -1.0044028846120381E-01 a       309     0    16     1     9
 -3.0105908538278264E-01 a       310     0    16     1    10
  2.8404406844360419E-01 a       311     0    16     1    11
 -2.2171436563393479E-01 a       312     0    16     1    12
 -2.3625619244633153E-01 a       313     0    16     1    13
 -4.2731714020511852E-01 a       314     0    16     1    14
 -1.9256439041336837E-01 a       315     0    16     1    15
  1.4233823658324113E-01 a       316     0    16     1    16
  3.6856649230507482E-01 a       317     0    16     1    17
  2.4320158227172586E-01 a       318     0    16     1    18
  1.8209351754071915E-01 a       319     0    16     1    19
 -3.4614568911875565E-01 a       320     0    16     1    20
 -1.6655633490074620E-01 a       321     0    17     1     1
  2.8292167320113800E-02 a       322     0    17     1     2
  2.9389365909786774E-02 a       323     0    17     1     3
 -1.0897867708506466E-01 a       324     0    17     1     4
 -2.3844093955035500E-01 a       325     0    17     1     5
  1.5386759641620010E-01 a       326     0    17     1     6
 -9.3732473546999914E-02 a       327     0    17     1     7
  2.1722058651809331E-01 a       328     0    17     1     8
  1.4506109944677525E-01 a       329     0    17     1     9
  2.0870608054806947E-01 a       330     0    17     1    10
 -2.1690086320040980E-01 a       331     0    17     1    11
  8.9447983603179737E-02 a       332     0    17     1    12
  4.1231605059398872E-02 a       333     0    17     1    13
  1.4559231133979703E-01 a       334     0    17     1    14
  1.7333092666098943E-01 a       335     0    17     1    15
  3.7924986814846164E-02 a       336     0    17     1    16
 -3.5098217423673889E-01 a       337     0    17     1    17
  3.2389719308086873E-02 a       338     0    17     1    18
 -2.0284782962558490E-01 a       339     0    17     1    19
 -3.1571382261861257E-02 a       340     0    17     1    20
  8.3931219572913204E-02 a       341     0    18     1     1
  1.8797356682025332E-01 a       342     0    18     1     2
  1.4407341435795751E-01 a       343     0    18     1     3
  1.4766635697505689E-01 a       344     0    18     1     4
  4.7983144542897573E-02 a       345     0    18     1     5
 -4.1589654996426632E-02 a       346     0    18     1     6
  2.0515753487523428E-01 a       347     0    18     1     7
  4.3205235149105905E-03 a       348     0    18     1     8
  2.3811919045481611E-03 a       349     0    18     1     9
 -1.8136493234440770E-01 a       350     0    18     1    10
  1.8832692879601082E-01 a       351     0    18     1    11
 -5.4384835702628642E-02 a       352     0    18     1    12
 -1.5676425188511794E-01 a       353     0    18     1    13
  2.0167550428238573E-01 a       354     0    18     1    14
  2.0381397844773180E-01 a       355     0    18     1    15
 -5.1583843076231338E-02 a       356     0    18     1    16
  1.4124205807040249E-01 a       357     0    18     1    17
 -9.6478354157254947E-02 a       358     0    18     1    18
 -1.5081365857519141E-01 a       359     0    18     1    19
 -2.0523890492413666E-01 a       360     0    18     1    20
  1.2865456723399747E-02 a       361     0    19     1     1
  1.6283993542940203E-01 a       362     0    19     1     2
  1.1195652191604361E-02 a       363     0    19     1     3
  1.9586922103584212E-01 a       364     0    19     1     4
  1.3650390301371876E-01 a       365     0    19     1     5
  3.0976914437718595E-01 a       366     0    19     1     6
 -1.5182887508759053E-02 a       367     0    19     1     7
  1.7092359797825540E-01 a       368     0    19     1     8
 -1.5719264503328864E-01 a       369     0    19     1     9
 -9.8076357506632489E-02 a       370     0    19     1    10
  1.5258482882055607E-01 a       371     0    19     1    11
 -1.5332156223533080E-01 a       372     0    19     1    12
 -9.0009509695412090E-02 a       373     0    19     1    13
  3.9037511263278601E-01 a       374     0    19     1    14
 -1.3627308651276926E-01 a       375     0    19     1    15
 -5.0046424097035726E-02 a       376     0    19     1    16
  5.3551982077685252E-02 a       377     0    19     1    17
 -1.7902644677682777E-01 a       378     0    19     1    18
 -8.6223140240425628E-02 a       379     0    19     1    19
  2.5664708817730081E-01 a       380     0    19     1    20
 -1.5601571413181756E-01 a       381     0    20     1     1
 -1.9865411041861053E-01 a       382     0    20     1     2
 -4.7440992598510712E-01 a       383     0    20     1     3
 -2.3719598364591560E-01 a       384     0    20     1     4
  1.2197275580156489E-01 a       385     0    20     1     5
  1.9546189187405941E-01 a       386     0    20     1     6
  1.0331300171777333E-01 a       387     0    20     1     7
  2.5698700007622149E-01 a       388     0    20     1     8
 -2.9451883957921161E-02 a       389     0    20     1     9
 -6.3502365868215005E-02 a       390     0    20     1    10
  5.2356240338586692E-02 a       391     0    20     1    11
 -7.3433292707737949E-02 a       392     0    20     1    12
  6.8818619375017120E-01 a       393     0    20     1    13
 -3.0242304571898326E-01 a       394     0    20     1    14
 -1.9172323000244676E-01 a       395     0    20     1    15
 -3.0798369476093684E-01 a       396     0    20     1    16
  7.0208222900371136E-03 a       397     0    20     1    17
  2.5006233644751308E-01 a       398     0    20     1    18
 -2.0375354435894200E-01 a       399     0    20     1    19
  8.2740462652027863E-02 a       400     0    20     1    20
  7.6694248710511004E-02 a       401     0    21     1     1
  1.3895561816677199E-01 a       402     0    21     1     2
 -7.0231506120398655E-03 a       403     0    21     1     3
 -1.8559781648821155E-01 a       404     0    21     1     4
  1.9148953968566365E-01 a       405     0    21     1     5
 -3.2405475009300017E-01 a       406     0    21     1     6
 -5.1422996446695360E-02 a       407     0    21     1     7
  1.3628522445153221E-01 a       408     0    21     1     8
 -1.7886057524609533E-01 a       409     0    21     1     9
 -6.6247937112837121E-02 a       410     0    21     1    10
 -8.6105018940483780E-02 a       411     0    21     1    11
 -2.3748830690009615E-01 a       412     0    21     1    12
 -2.8824408658056782E-02 a       413     0    21     1    13
  2.2975692071865994E-01 a       414     0    21     1    14
  3.9016381959967722E-01 a       415     0    21     1    15
  1.7773737157990738E-01 a       416     0    21     1    16
  3.8759124994148220E-01 a       417     0    21     1    17
 -1.3237517694294404E-01 a       418     0    21     1    18
  6.0379862715312330E-02 a       419     0    21     1    19
  1.8691835857299782E-01 a       420     0    21     1    20
 -7.7212599383048211E-02 a       421     0    22     1     1
 -6.8619364155268059E-01 a       422     0    22     1     2
 -3.9489136159492011E-02 a       423     0    22     1     3
  3.5010226751738843E-01 a       424     0    22     1     4
 -1.6950037925376130E-01 a       425     0    22     1     5
 -2.7642964761802169E-01 a       426     0    22     1     6
 -1.2253344948686755E-01 a       427     0    22     1     7
  2.2321059809311120E-01 a       428     0    22     1     8
  3.9275647635033711E-01 a       429     0    22     1     9
 -2.7841314472537598E-01 a       430     0    22     1    10
  8.7290854892741659E-02 a       431     0    22     1    11
 -1.3882161398498399E-01 a       432     0    22     1    12
  1.3228547955401002E-01 a       433     0    22     1    13
  1.1718437894130666E-01 a       434     0    22     1    14
  1.7346804832971754E-01 a       435     0    22     1    15
 -3.2240753492364166E-01 a       436     0    22     1    16
  8.1373040187771278E-02 a       437     0    22     1    17
  4.3581566768146923E-01 a       438     0    22     1    18
  1.7166152289269557E-01 a       439     0    22     1    19
 -1.5173629766632374E-01 a       440     0    22     1    20
 -3.4958785987399454E-01 a       441     0    23     1     1
  2.6381133658300965E-01 a       442     0    23     1     2
  1.5268531843900168E-01 a       443     0    23     1     3
  4.9685013772706829E-02 a       444     0    23     1     4
 -4.8507922604248488E-01 a       445     0    23     1     5
  1.2688507978129560E-01 a       446     0    23     1     6
 -3.0950316372670261E-01 a       447     0    23     1     7
  2.5276748602341753E-01 a       448     0    23     1     8
  1.0927359021547516E-01 a       449     0    23     1     9
  4.6777574632876684E-01 a       450     0    23     1    10
 -2.3850743463494636E-01 a       451     0    23     1    11
 -3.0762081778213903E-02 a       452     0    23     1    12
  2.5924948930590763E-01 a       453     0    23     1    13
 -2.6414158101169000E-01 a       454     0    23     1    14
  2.0333337345655678E-01 a       455     0    23     1    15
 -4.0786463292830838E-02 a       456     0    23     1    16
  2.1701303628823240E-01 a       457     0    23     1    17
  1.5967208039002204E-01 a       458     0    23     1    18
  5.1610767452296236E-01 a       459     0    23     1    19
 -2.2687412911248495E-01 a       460     0    23     1    20
 -9.9942575489690447E-02 a       461     0    24     1     1
 -1.6283904111534950E-01 a       462     0    24     1     2
  1.6926807882855287E-02 a       463     0    24     1     3
  2.7349198080631199E-01 a       464     0    24     1     4
 -6.2044958928038754E-02 a       465     0    24     1     5
 -1.6088831268154372E-01 a       466     0    24     1     6
 -8.2427899923469036E-02 a       467     0    24     1     7
  1.4493227186308497E-01 a       468     0    24     1     8
  1.7761263330747262E-01 a       469     0    24     1     9
 -1.4068191695449678E-01 a       470     0    24     1    10
  6.0277921678056949E-02 a       471     0    24     1    11
  1.1795987065661154E-02 a       472     0    24     1    12
 -5.9149497397458936E-02 a       473     0    24     1    13
  3.2464942226403759E-01 a       474     0    24     1    14
 -1.2898880269841640E-02 a       475     0    24     1    15
  3.0860053664258226E-03 a       476     0    24     1    16
 -4.2804154770156339E-02 a       477     0    24     1    17
  2.9947945396066981E-02 a       478     0    24     1    18
 -1.2782421688019752E-01 a       479     0    24     1    19
 -1.5105329004669038E-01 a       480     0    24     1    20
  5.2514913912005079E-01 a       481     0    25     1     1
  5.2373923596281374E-02 a       482     0    25     1     2
  2.2509848270565372E-01 a       483     0    25     1     3
  4.6302649827368370E-02 a       484     0    25     1     4
  5.0278967104737525E-02 a       485     0    25     1     5
 -3.4194023103944665E-01 a       486     0    25     1     6
  1.2265254834600044E-01 a       487     0    25     1     7
 -1.1093623225986610E-01 a       488     0    25     1     8
 -2.6130829625416357E-01 a       489     0    25     1     9
  2.2152518181545410E-02 a       490     0    25     1    10
  1.8034178159922676E-01 a       491     0    25     1    11
  1.5519014318278676E-01 a       492     0    25     1    12
 -1.2592357763746206E-01 a       493     0    25     1    13
 -3.0469789408629128E-01 a       494     0    25     1    14
 -3.3574110301534321E-01 a       495     0    25     1    15
 -2.5844381099089733E-02 a       496     0    25     1    16
  1.8687701425341405E-01 a       497     0    25     1    17
  2.8729228317144480E-02 a       498     0    25     1    18
 -2.6456696126846372E-02 a       499     0    25     1    19
  5.6302678785858395E-01 a       500     0    25     1    20
  2.9877707241432995E-02 a       501     0    26     1     1
  1.2896193779955709E-01 a       502     0    26     1     2
 -1.6854952584955289E-02 a       503     0    26     1     3
  1.3913252911381091E-01 a       504     0    26     1     4
  2.3880435575751932E-01 a       505     0    26     1     5
  1.4227638950520666E-01 a       506     0    26     1     6
  1.7159838228222642E-02 a       507     0    26     1     7
  1.8560484776761152E-01 a       508     0    26     1     8
 -3.9585330627963822E-01 a       509     0    26     1     9
 -2.6207086082692127E-01 a       510     0    26     1    10
  1.5138124640023981E-01 a       511     0    26     1    11
 -3.6728944545821701E-01 a       512     0    26     1    12
 -1.3047167680723484E-01 a       513     0    26     1    13
 -2.0411341673400063E-01 a       514     0    26     1    14
  3.8715884345292800E-01 a       515     0    26     1    15
  2.0819354493703929E-01 a       516     0    26     1    16
  2.2061239869117835E-01 a       517     0    26     1    17
  1.4322321503262769E-01 a       518     0    26     1    18
  2.3690237173619486E-01 a       519     0    26     1    19
 -3.7486084252375029E-01 a       520     0    26     1    20
 -3.3620833373102371E-01 a       521     0    27     1     1
 -9.1288199112288304E-02 a       522     0    27     1     2
 -1.2878363784977487E-01 a       523     0    27     1     3
  1.0628298596498510E-01 a       524     0    27     1     4
 -1.8335920615204221E-01 a       525     0    27     1     5
 -2.4290334412579714E-01 a       526     0    27     1     6
  2.0505752917645070E-02 a       527     0    27     1     7
 -3.3166127748870877E-01 a       528     0    27     1     8
  1.2519821242822277E-01 a       529     0    27     1     9
 -6.2530731259594047E-02 a       530     0    27     1    10
