################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6028232659471758E-01 a       294     0    15     1    14
 -2.3209671534881268E-01 a       295     0    15     1    15
 -5.8148203355580082E-02 a       296     0    15     1    16
 -2.7537772737682015E-01 a       297     0    15     1    17
 -4.2852968231262578E-01 a       298     0    15     1    18
 -4.7334578360525931E-02 a       299     0    15     1    19
  3.6676406575897413E-01 a       300     0    15     1    20
  3.6950677615060246E-01 a       301     0    16     1     1
  5.1460852388298492E-02 a       302     0    16     1     2
 -2.6461321260808562E-01 a       303     0    16     1     3
 -2.0391460593274799E-01 a       304     0    16     1     4
  3.5293989649374574E-01 a       305     0    16     1     5
  8.3140854410309578E-02 a       306     0    16     1     6
 -9.8672594848994127E-02 a       307     0    16     1     7
  1.6511992704961620E-01 a       308     0    16     1     8
 -5.6477940398488344E-02 a       309     0    16     1     9
  4.5978542391915761E-01 a       310     0    16     1    10
  6.1661993010965806E-03 a       311     0    16     1    11
  2.6005728439460724E-02 a       312     0    16     1    12
 -2.0195491400702523E-01 a       313     0    16     1    13
  3.4846032770604651E-01 a       314     0    16     1    14
  3.0103988951538763E-01 a       315     0    16     1    15
  7.6390148215689416E-02 a       316     0    16     1    16
 -7.7835380803680840E-02 a       317     0    16     1    17
 -1.4204281810949471E-01 a       318     0    16     1    18
  1.1319893360288312E-02 a       319     0    16     1    19
  1.0696147297391345E-01 a       320     0    16     1    20
  2.0530439220576532E-01 a       321     0    17     1     1
  1.5094136929117468E-04 a       322     0    17     1     2
 -2.8677596291361490E-01 a       323     0    17     1     3
  1.6942580291456127E-01 a       324     0    17     1     4
 -1.6860871750549039E-01 a       325     0    17     1     5
 -6.5027977214784607E-02 a       326     0    17     1     6
 -5.6646006147488638E-02 a       327     0    17     1     7
  1.4055471215788479E-01 a       328     0    17     1     8
 -1.1537663491999382E-01 a       329     0    17     1     9
  4.9167613605782250E-02 a       330     0    17     1    10
  1.2596869585214646E-01 a       331     0    17     1    11
 -2.5717112712934675E-01 a       332     0    17     1    12
  1.1341024853632852E-02 a       333     0    17     1    13
  2.9221614983073102E-01 a       334     0    17     1    14
 -6.2357778385175922E-01 a       335     0    17     1    15
  1.6116199234965414E-01 a       336     0    17     1    16
  3.8282650538099157E-02 a       337     0    17     1    17
 -8.0996836329621184E-03 a       338     0    17     1    18
  1.9674531810581222E-02 a       339     0    17     1    19
  2.1046250862980193E-01 a       340     0    17     1    20
 -1.5909885969345952E-01 a       341     0    18     1     1
  3.2746221395996866E-02 a       342     0    18     1     2
  2.4184385435950831E-01 a       343     0    18     1     3
  1.6954964001849290E-01 a       344     0    18     1     4
  3.9269884430012109E-01 a       345     0    18     1     5
 -7.6943672468436697E-02 a       346     0    18     1     6
  1.2541540756970479E-01 a       347     0    18     1     7
  4.5309153729900115E-01 a       348     0    18     1     8
  4.4026389569606483E-01 a       349     0    18     1     9
 -1.9731901488461709E-01 a       350     0    18     1    10
 -1.4950488917698193E-01 a       351     0    18     1    11
  2.8871663052225482E-01 a       352     0    18     1    12
  2.3738205935888854E-01 a       353     0    18     1    13
  2.6845681432393886E-01 a       354     0    18     1    14
  1.5850131437198922E-01 a       355     0    18     1    15
 -1.7219758849930578E-01 a       356     0    18     1    16
  1.3242929178211724E-01 a       357     0    18     1    17
 -6.4678478166916492E-02 a       358     0    18     1    18
 -3.1163846036855519E-01 a       359     0    18     1    19
  9.2994820298584191E-02 a       360     0    18     1    20
  1.2643654618025893E-01 a       361     0    19     1     1
  6.5128492950872363E-02 a       362     0    19     1     2
 -1.1802477483064372E-01 a       363     0    19     1     3
  4.7393591724967638E-01 a       364     0    19     1     4
 -1.1621487250674221E-01 a       365     0    19     1     5
  8.9477402648761278E-02 a       366     0    19     1     6
 -1.3626165366578577E-01 a       367     0    19     1     7
  1.8900003244369024E-01 a       368     0    19     1     8
 -3.9176918988502851E-01 a       369     0    19     1     9
 -2.5736658244134297E-01 a       370     0    19     1    10
 -1.6536637147953545E-01 a       371     0    19     1    11
 -4.3955640304793386E-01 a       372     0    19     1    12
  1.7361386105548110E-01 a       373     0    19     1    13
 -2.3402811307584359E-01 a       374     0    19     1    14
 -1.2004880384785685E-01 a       375     0    19     1    15
 -4.0833868055242167E-02 a       376     0    19     1    16
 -2.5808776255346422E-01 a       377     0    19     1    17
 -2.2539149488338017E-01 a       378     0    19     1    18
  1.1422900569188905E-01 a       379     0    19     1    19
 -2.4026563518132088E-01 a       380     0    19     1    20
  5.3703461666611552E-02 a       381     0    20     1     1
 -3.1547832154191859E-02 a       382     0    20     1     2
  6.2147966097218377E-01 a       383     0    20     1     3
 -3.8583771234848152E-01 a       384     0    20     1     4
 -9.9859176705401412E-02 a       385     0    20     1     5
  3.2481185247740868E-01 a       386     0    20     1     6
  3.5069874028565340E-01 a       387     0    20     1     7
  2.4603744271429941E-02 a       388     0    20     1     8
 -2.2169346698295117E-01 a       389     0    20     1     9
  5.9382742991922099E-01 a       390     0    20     1    10
 -2.4002179557974823E-01 a       391     0    20     1    11
  8.8913524971862362E-02 a       392     0    20     1    12
 -2.6038320218290711E-01 a       393     0    20     1    13
 -2.1996440963937974E-01 a       394     0    20     1    14
  2.5640229925095942E-01 a       395     0    20     1    15
 -2.6284917893817700E-01 a       396     0    20     1    16
 -2.3799402972084660E-01 a       397     0    20     1    17
  3.6684688268210447E-01 a       398     0    20     1    18
  1.5480794553418445E-01 a       399     0    20     1    19
  6.2112193930653099E-02 a       400     0    20     1    20
 -2.5546910233696835E-01 a       401     0    21     1     1
  1.7345427086412288E-01 a       402     0    21     1     2
 -9.9393537498735349E-02 a       403     0    21     1     3
  1.6617013142904774E-01 a       404     0    21     1     4
 -1.6696817349325738E-01 a       405     0    21     1     5
  9.6660978998114808E-02 a       406     0    21     1     6
  2.5069548721008050E-01 a       407     0    21     1     7
 -1.9750898081958426E-01 a       408     0    21     1     8
  2.5011461677945218E-01 a       409     0    21     1     9
  1.3212067790097048E-01 a       410     0    21     1    10
  2.2293458132347463E-01 a       411     0    21     1    11
  1.2644013582941419E-01 a       412     0    21     1    12
  1.9062899078756676E-01 a       413     0    21     1    13
  5.0784480694382539E-01 a       414     0    21     1    14
  3.4236858727591024E-01 a       415     0    21     1    15
 -3.1417546960697013E-01 a       416     0    21     1    16
  3.0388694461369402E-02 a       417     0    21     1    17
  3.9139081445570445E-01 a       418     0    21     1    18
  1.4967589344549281E-01 a       419     0    21     1    19
 -7.4149345876178496E-02 a       420     0    21     1    20
  3.3223105743940340E-01 a       421     0    22     1     1
  8.7800464811808254E-02 a       422     0    22     1     2
  2.6206367261416447E-01 a       423     0    22     1     3
 -2.1205886875485336E-01 a       424     0    22     1     4
  3.7210055976118706E-01 a       425     0    22     1     5
 -2.6890430733411386E-01 a       426     0    22     1     6
 -1.9665062824513128E-02 a       427     0    22     1     7
 -2.3984612325077925E-02 a       428     0    22     1     8
  5.3907201521067682E-01 a       429     0    22     1     9
 -6.5256306311574433E-02 a       430     0    22     1    10
 -6.9288421261125804E-02 a       431     0    22     1    11
  5.0100800904261211E-01 a       432     0    22     1    12
 -2.0511801613429659E-01 a       433     0    22     1    13
 -1.1381260076529981E-01 a       434     0    22     1    14
  3.8655512525781921E-01 a       435     0    22     1    15
 -1.6780726358161169E-01 a       436     0    22     1    16
  1.2964648131408452E-02 a       437     0    22     1    17
 -1.6963668942156715E-01 a       438     0    22     1    18
  2.6541940989011015E-02 a       439     0    22     1    19
  1.8925813365628552E-01 a       440     0    22     1    20
  3.5012166271466494E-01 a       441     0    23     1     1
 -1.8105830368435955E-01 a       442     0    23     1     2
  2.3876243486560214E-01 a       443     0    23     1     3
  1.9974932483385044E-01 a       444     0    23     1     4
  2.8851557894425700E-01 a       445     0    23     1     5
 -1.6269582238952900E-02 a       446     0    23     1     6
  1.1695086497235387E-01 a       447     0    23     1     7
 -8.4516068079322534E-02 a       448     0    23     1     8
  1.0962801615291341E-01 a       449     0    23     1     9
 -4.2547475618940955E-02 a       450     0    23     1    10
  2.8278755911046233E-01 a       451     0    23     1    11
  2.7403191405273225E-01 a       452     0    23     1    12
  1.5811734418944945E-01 a       453     0    23     1    13
 -3.9793852838297630E-02 a       454     0    23     1    14
 -2.7123552861612182E-01 a       455     0    23     1    15
  1.3990637937787526E-01 a       456     0    23     1    16
  6.7309827661821670E-02 a       457     0    23     1    17
 -5.7640198728395250E-02 a       458     0    23     1    18
  1.2063021844456120E-01 a       459     0    23     1    19
 -3.5878778542725553E-01 a       460     0    23     1    20
 -3.5714414668983513E-01 a       461     0    24     1     1
  1.3728018266198513E-01 a       462     0    24     1     2
 -1.0564450024226275E-02 a       463     0    24     1     3
  3.9177230262041884E-01 a       464     0    24     1     4
 -9.7143660231289480E-02 a       465     0    24     1     5
 -1.5941754364890502E-02 a       466     0    24     1     6
 -1.8471390109504613E-03 a       467     0    24     1     7
  3.7590350970525759E-02 a       468     0    24     1     8
  1.6091804632759799E-01 a       469     0    24     1     9
  9.5287966189233367E-02 a       470     0    24     1    10
  1.5501054095723671E-02 a       471     0    24     1    11
  2.7109948310036741E-02 a       472     0    24     1    12
  3.9366452899235585E-02 a       473     0    24     1    13
 -1.2733160832117663E-01 a       474     0    24     1    14
 -1.5290969755766115E-01 a       475     0    24     1    15
 -1.2683992458240084E-01 a       476     0    24     1    16
 -3.1170426311757368E-02 a       477     0    24     1    17
 -7.0454552500735193E-02 a       478     0    24     1    18
  1.3758644804474590E-01 a       479     0    24     1    19
  5.3817507576754783E-02 a       480     0    24     1    20
 -3.3644592634163700E-01 a       481     0    25     1     1
 -3.5390367604606648E-02 a       482     0    25     1     2
  8.4402906999085453E-02 a       483     0    25     1     3
 -2.6663909947493854E-02 a       484     0    25     1     4
 -2.0348566559902190E-01 a       485     0    25     1     5
 -1.7744953651995496E-01 a       486     0    25     1     6
 -6.1159802257828653E-02 a       487     0    25     1     7
 -1.6139931564686494E-01 a       488     0    25     1     8
  7.6764989684734566E-02 a       489     0    25     1     9
  1.0913602861816689E-01 a       490     0    25     1    10
 -4.4409873390492231E-02 a       491     0    25     1    11
 -2.5426239824671582E-01 a       492     0    25     1    12
  9.8012800964332722E-02 a       493     0    25     1    13
 -3.7122466615762256E-01 a       494     0    25     1    14
 -2.3038011636870420E-01 a       495     0    25     1    15
  2.1441019719602585E-02 a       496     0    25     1    16
 -1.5594791028611218E-01 a       497     0    25     1    17
 -1.2874481098475873E-01 a       498     0    25     1    18
  2.4634934115349943E-01 a       499     0    25     1    19
  3.5127082970837852E-02 a       500     0    25     1    20
  1.0478158347824425E-01 a       501     0    26     1     1
  3.1062412129651029E-01 a       502     0    26     1     2
 -2.2220743114339286E-01 a       503     0    26     1     3
  1.1284114582108078E-01 a       504     0    26     1     4
 -4.5284318077769231E-01 a       505     0    26     1     5
 -1.5556581590047477E-01 a       506     0    26     1     6
  1.6666439585324991E-01 a       507     0    26     1     7
 -5.2772092903912550E-03 a       508     0    26     1     8
  5.2190279909123900E-02 a       509     0    26     1     9
 -3.1551427240829910E-01 a       510     0    26     1    10
  1.5582652024793123E-01 a       511     0    26     1    11
 -1.5014255789194883E-01 a       512     0    26     1    12
  4.5099609405431468E-01 a       513     0    26     1    13
  2.0685925266448892E-02 a       514     0    26     1    14
  2.2594863195483067E-01 a       515     0    26     1    15
  9.7072020747227844E-02 a       516     0    26     1    16
 -2.1750694647859442E-01 a       517     0    26     1    17
 -1.2147534020841376E-01 a       518     0    26     1    18
  3.8162040873510494E-01 a       519     0    26     1    19
 -6.0473953191011884E-02 a       520     0    26     1    20
  1.6460275081894649E-01 a       521     0    27     1     1
 -1.7886627136190755E-01 a       522     0    27     1     2
  1.6850054845009232E-01 a       523     0    27     1     3
 -5.1391242938123943E-02 a       524     0    27     1     4
  6.6343171534433454E-01 a       525     0    27     1     5
 -4.1011198334067196E-02 a       526     0    27     1     6
 -1.0497151534003119E-03 a       527     0    27     1     7
  5.0815324324236255E-01 a       528     0    27     1     8
  2.5381934884976404E-01 a       529     0    27     1     9
  2.8402272579052579E-01 a       530     0    27     1    10
