################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.2342809174924916E-02 a       130     0     7     1    10
 -2.0287553596066904E-01 a       131     0     7     1    11
  4.6450029269972348E-01 a       132     0     7     1    12
  2.3320681241588880E-02 a       133     0     7     1    13
 -3.9987852951039599E-01 a       134     0     7     1    14
  1.7599183322497708E-01 a       135     0     7     1    15
  5.8282768128489121E-02 a       136     0     7     1    16
  3.5616205435694009E-01 a       137     0     7     1    17
 -1.7370282162012979E-01 a       138     0     7     1    18
  9.7283894582695499E-02 a       139     0     7     1    19
  2.2247870490868063E-01 a       140     0     7     1    20
  9.7181280915610319E-02 a       141     0     8     1     1
  3.7763177100138562E-01 a       142     0     8     1     2
 -3.2539007261919706E-01 a       143     0     8     1     3
  6.6158132203150352E-03 a       144     0     8     1     4
 -3.1607464788189310E-01 a       145     0     8     1     5
  3.6933037169998789E-01 a       146     0     8     1     6
  5.3611156233762391E-01 a       147     0     8     1     7
  3.0212581746672224E-01 a       148     0     8     1     8
  9.1246188949668405E-02 a       149     0     8     1     9
 -2.2415210857990070E-01 a       150     0     8     1    10
 -2.6137513972322679E-01 a       151     0     8     1    11
 -1.6073351827925589E-01 a       152     0     8     1    12
 -3.3237038602226759E-01 a       153     0     8     1    13
 -3.1341156609706433E-01 a       154     0     8     1    14
 -3.6577378240843678E-01 a       155     0     8     1    15
 -4.1821901779190518E-01 a       156     0     8     1    16
 -3.7639042245894394E-01 a       157     0     8     1    17
 -3.2091207673459482E-01 a       158     0     8     1    18
  1.8564743783530427E-01 a       159     0     8     1    19
  1.8856692413874943E-01 a       160     0     8     1    20
 -1.0194497318472238E-01 a       161     0     9     1     1
 -1.8310305266433902E-01 a       162     0     9     1     2
  4.2747137068765217E-01 a       163     0     9     1     3
  2.2655250378207061E-02 a       164     0     9     1     4
 -2.0482038941235975E-01 a       165     0     9     1     5
 -4.2486320017071637E-02 a       166     0     9     1     6
  4.6048116975433172E-02 a       167     0     9     1     7
 -2.4216307990529232E-01 a       168     0     9     1     8
 -1.0170807714562241E-01 a       169     0     9     1     9
  9.6016069771992216E-02 a       170     0     9     1    10
  4.8813322905523157E-04 a       171     0     9     1    11
  1.2818893082187349E-01 a       172     0     9     1    12
  8.6664587078785216E-02 a       173     0     9     1    13
  2.0986787120668809E-01 a       174     0     9     1    14
  1.1377731147351597E-01 a       175     0     9     1    15
  1.9392558039207075E-01 a       176     0     9     1    16
 -1.2969585058037922E-01 a       177     0     9     1    17
  9.7326647437631184E-02 a       178     0     9     1    18
 -5.1293056424125738E-01 a       179     0     9     1    19
  1.9154403873826414E-01 a       180     0     9     1    20
  1.3670820950804866E-01 a       181     0    10     1     1
 -3.8407348045128725E-01 a       182     0    10     1     2
  3.4119829766035621E-02 a       183     0    10     1     3
  4.2276472877020710E-01 a       184     0    10     1     4
  1.7651660932299076E-01 a       185     0    10     1     5
 -2.0733567667859401E-01 a       186     0    10     1     6
  1.2697884207919366E-01 a       187     0    10     1     7
  1.9942255289420485E-01 a       188     0    10     1     8
 -3.8299297410864280E-01 a       189     0    10     1     9
  1.8660352925223261E-01 a       190     0    10     1    10
  1.4563364762150072E-01 a       191     0    10     1    11
 -7.4402207812954129E-03 a       192     0    10     1    12
  1.7590035809295132E-01 a       193     0    10     1    13
  1.2992561246689141E-01 a       194     0    10     1    14
  2.5457651671874765E-01 a       195     0    10     1    15
 -1.8366324974633474E-01 a       196     0    10     1    16
  1.2608987533219571E-01 a       197     0    10     1    17
 -3.2746345283790335E-02 a       198     0    10     1    18
  3.7350169869120070E-01 a       199     0    10     1    19
  8.9825329915033142E-02 a       200     0    10     1    20
 -1.5726885173021887E-01 a       201     0    11     1     1
 -1.2072813532318317E-01 a       202     0    11     1     2
 -1.9958581477741929E-02 a       203     0    11     1     3
 -3.8427874588245098E-01 a       204     0    11     1     4
 -2.5948134743258050E-02 a       205     0    11     1     5
 -1.0762624651648099E-01 a       206     0    11     1     6
  2.2683449875759529E-01 a       207     0    11     1     7
 -7.8149435062124642E-02 a       208     0    11     1     8
 -1.0958294204940344E-01 a       209     0    11     1     9
 -2.2585063671669475E-01 a       210     0    11     1    10
  7.1023116527099819E-02 a       211     0    11     1    11
  2.8480517699867275E-01 a       212     0    11     1    12
  4.5115116800450467E-01 a       213     0    11     1    13
 -3.5068394559091831E-01 a       214     0    11     1    14
 -2.6798382227859918E-01 a       215     0    11     1    15
 -1.5386167057373997E-02 a       216     0    11     1    16
  8.4437699592223428E-02 a       217     0    11     1    17
 -1.8711434402723998E-01 a       218     0    11     1    18
  8.6680294261226185E-02 a       219     0    11     1    19
 -2.8834331839025906E-01 a       220     0    11     1    20
  9.9550705888113614E-02 a       221     0    12     1     1
  1.6004010878063751E-01 a       222     0    12     1     2
  2.9754731707076931E-01 a       223     0    12     1     3
  9.7972607556757657E-02 a       224     0    12     1     4
 -2.5150416526258268E-02 a       225     0    12     1     5
 -3.0921042823372191E-01 a       226     0    12     1     6
 -3.0729499553772088E-01 a       227     0    12     1     7
 -1.9735650662076787E-01 a       228     0    12     1     8
 -4.4974072601172400E-02 a       229     0    12     1     9
  2.2721022158253740E-01 a       230     0    12     1    10
 -1.2856463922292577E-01 a       231     0    12     1    11
  5.4185373749113286E-01 a       232     0    12     1    12
  1.6277166702528978E-01 a       233     0    12     1    13
  1.6604539711013319E-02 a       234     0    12     1    14
 -2.6245624411743840E-01 a       235     0    12     1    15
  3.8271010259642185E-01 a       236     0    12     1    16
  1.9037645266384678E-01 a       237     0    12     1    17
 -2.4291979307773698E-01 a       238     0    12     1    18
 -3.2263540331629681E-01 a       239     0    12     1    19
 -3.3820436485297306E-01 a       240     0    12     1    20
  7.7053052574613007E-02 a       241     0    13     1     1
  7.8902428000197922E-02 a       242     0    13     1     2
 -2.6768353439986114E-01 a       243     0    13     1     3
 -1.0764279507909483E-01 a       244     0    13     1     4
 -9.4395261610237605E-03 a       245     0    13     1     5
  3.2721276620633705E-01 a       246     0    13     1     6
 -3.1858259022839702E-01 a       247     0    13     1     7
 -1.3129997375800737E-01 a       248     0    13     1     8
  1.5050657890142738E-01 a       249     0    13     1     9
 -7.9548067851325524E-02 a       250     0    13     1    10
 -1.1502825321943244E-01 a       251     0    13     1    11
  2.8819141688695036E-03 a       252     0    13     1    12
 -1.6853578110829773E-01 a       253     0    13     1    13
 -2.3845069265392624E-01 a       254     0    13     1    14
  1.6351321499426724E-01 a       255     0    13     1    15
 -3.3209084888284106E-02 a       256     0    13     1    16
 -1.4963437232772855E-01 a       257     0    13     1    17
  6.8502785404139926E-02 a       258     0    13     1    18
  3.0878523426323212E-01 a       259     0    13     1    19
  1.5356746563066143E-01 a       260     0    13     1    20
 -1.4977166627933225E-01 a       261     0    14     1     1
 -3.1510882169994570E-01 a       262     0    14     1     2
 -7.7084034464540707E-02 a       263     0    14     1     3
 -2.8406676809139075E-01 a       264     0    14     1     4
  1.8484035676543084E-01 a       265     0    14     1     5
  1.7897647995497989E-01 a       266     0    14     1     6
 -3.6134916857079025E-01 a       267     0    14     1     7
  1.2991177851409116E-02 a       268     0    14     1     8
  2.1227909762130320E-01 a       269     0    14     1     9
 -1.1306988379870760E-01 a       270     0    14     1    10
 -4.8711493126416490E-02 a       271     0    14     1    11
 -2.1756725904642016E-01 a       272     0    14     1    12
 -5.4159069938093263E-01 a       273     0    14     1    13
 -8.4223191672384748E-02 a       274     0    14     1    14
 -9.1474804058262901E-02 a       275     0    14     1    15
  1.2216324881823702E-01 a       276     0    14     1    16
  3.1898169102586554E-02 a       277     0    14     1    17
  4.1497686454072652E-01 a       278     0    14     1    18
  5.9484738916252076E-02 a       279     0    14     1    19
 -1.3063806973633471E-01 a       280     0    14     1    20
 -4.8812952979006681E-02 a       281     0    15     1     1
  9.1546216761836802E-02 a       282     0    15     1     2
  8.4442848561199352E-02 a       283     0    15     1     3
 -4.0996875077439678E-03 a       284     0    15     1     4
  5.7291740691537175E-03 a       285     0    15     1     5
  6.8567300244086637E-02 a       286     0    15     1     6
  1.7964446033113771E-01 a       287     0    15     1     7
  1.3666899068104757E-01 a       288     0    15     1     8
 -1.4646076580303100E-01 a       289     0    15     1     9
  1.7460650437321490E-01 a       290     0    15     1    10
  7.0813426567060758E-02 a       291     0    15     1    11
 -1.8068689229270454E-01 a       292     0    15     1    12
  1.2230815971366890E-01 a       293     0    15     1    13
  2.3146730443562905E-01 a       294     0    15     1    14
 -5.4328067623133851E-02 a       295     0    15     1    15
  1.9342658313709707E-01 a       296     0    15     1    16
  3.3877885889924725E-01 a       297     0    15     1    17
 -2.4740017736382186E-01 a       298     0    15     1    18
 -9.5178638224767187E-02 a       299     0    15     1    19
 -2.6966277506581082E-01 a       300     0    15     1    20
  1.1092067432863631E-01 a       301     0    16     1     1
  3.5981626271825162E-02 a       302     0    16     1     2
  1.7880558149537429E-01 a       303     0    16     1     3
  2.9079555971266691E-01 a       304     0    16     1     4
 -8.8963908059839104E-03 a       305     0    16     1     5
 -2.1844900906408996E-01 a       306     0    16     1     6
  2.1177945406394402E-01 a       307     0    16     1     7
  5.8133500445575088E-02 a       308     0    16     1     8
 -3.0125271277780863E-01 a       309     0    16     1     9
  9.5684179754738433E-02 a       310     0    16     1    10
 -3.2766549729576731E-02 a       311     0    16     1    11
  2.4257147045777755E-01 a       312     0    16     1    12
  3.1454383087746690E-01 a       313     0    16     1    13
 -1.8291316215431602E-01 a       314     0    16     1    14
  8.4173860919010635E-02 a       315     0    16     1    15
  8.9267004354727144E-03 a       316     0    16     1    16
  5.1064644862251825E-02 a       317     0    16     1    17
  2.4661734775783081E-01 a       318     0    16     1    18
  2.0287955395230481E-01 a       319     0    16     1    19
  8.6144638322620565E-02 a       320     0    16     1    20
 -1.4365520890142436E-01 a       321     0    17     1     1
 -3.9423471410233973E-02 a       322     0    17     1     2
  1.7895561802370777E-03 a       323     0    17     1     3
  1.9531692059497419E-01 a       324     0    17     1     4
 -1.7082091702251856E-01 a       325     0    17     1     5
  8.7720968000832317E-02 a       326     0    17     1     6
  2.9219268576115937E-01 a       327     0    17     1     7
 -7.3972034571207365E-02 a       328     0    17     1     8
 -7.6669048711563520E-02 a       329     0    17     1     9
  8.9063231987221089E-02 a       330     0    17     1    10
  2.9773483065941292E-01 a       331     0    17     1    11
  6.6160185086642787E-03 a       332     0    17     1    12
  3.6360523100454739E-01 a       333     0    17     1    13
  1.2547769134394940E-01 a       334     0    17     1    14
  1.1726123163991099E-01 a       335     0    17     1    15
 -2.7843560220424562E-01 a       336     0    17     1    16
 -2.0613816979315195E-02 a       337     0    17     1    17
  3.1678183320325110E-01 a       338     0    17     1    18
 -4.5982793302284508E-01 a       339     0    17     1    19
 -1.7333387080375892E-01 a       340     0    17     1    20
  2.6339310886434697E-01 a       341     0    18     1     1
 -6.9970114054538096E-02 a       342     0    18     1     2
 -1.1815755634245147E-01 a       343     0    18     1     3
 -3.0131928609392733E-01 a       344     0    18     1     4
  1.5479638597978229E-01 a       345     0    18     1     5
 -9.0784520406757552E-02 a       346     0    18     1     6
  1.5168074562145106E-01 a       347     0    18     1     7
  1.6037070651741742E-01 a       348     0    18     1     8
 -2.8906975026605319E-01 a       349     0    18     1     9
  3.5381749655665422E-02 a       350     0    18     1    10
 -2.2313280027831228E-01 a       351     0    18     1    11
 -4.8578549255341918E-03 a       352     0    18     1    12
  2.6897035224674065E-01 a       353     0    18     1    13
  1.3167234488779056E-01 a       354     0    18     1    14
  1.1060429331958928E-01 a       355     0    18     1    15
  3.3564264314546910E-01 a       356     0    18     1    16
  1.9208504828212050E-01 a       357     0    18     1    17
 -1.0936673513030332E-01 a       358     0    18     1    18
  2.7761982845309011E-02 a       359     0    18     1    19
 -1.3702992087373578E-01 a       360     0    18     1    20
  2.9316542103510512E-01 a       361     0    19     1     1
  1.8630760336925473E-01 a       362     0    19     1     2
  6.1577494561077424E-02 a       363     0    19     1     3
  6.9029357262977278E-02 a       364     0    19     1     4
  9.5104029311701033E-02 a       365     0    19     1     5
  2.4825836206443302E-01 a       366     0    19     1     6
 -1.6382522897999427E-01 a       367     0    19     1     7
  8.9656960549172451E-02 a       368     0    19     1     8
  2.6430536930989584E-01 a       369     0    19     1     9
 -1.2389927681682243E-01 a       370     0    19     1    10
 -3.1771093571806414E-01 a       371     0    19     1    11
  2.8515227689163768E-02 a       372     0    19     1    12
  5.9086240337478793E-02 a       373     0    19     1    13
  1.1749647694566843E-01 a       374     0    19     1    14
  4.5689887484315933E-02 a       375     0    19     1    15
  1.7245516451380299E-01 a       376     0    19     1    16
 -2.6446823920650792E-01 a       377     0    19     1    17
 -1.1284334937741877E-01 a       378     0    19     1    18
 -1.5124719482679413E-01 a       379     0    19     1    19
 -3.0683708712608565E-01 a       380     0    19     1    20
  1.2368958467736683E-01 a       381     0    20     1     1
 -6.5445242060320249E-02 a       382     0    20     1     2
 -2.2005634575028155E-01 a       383     0    20     1     3
  4.7414547275903579E-02 a       384     0    20     1     4
  4.5109398960924640E-02 a       385     0    20     1     5
  1.3062571779031590E-01 a       386     0    20     1     6
 -2.3542148722649309E-01 a       387     0    20     1     7
 -2.0184215019900049E-02 a       388     0    20     1     8
 -6.4093951006917171E-02 a       389     0    20     1     9
  9.9509741346626740E-02 a       390     0    20     1    10
  1.1549063845676727E-01 a       391     0    20     1    11
 -1.3115973277780210E-02 a       392     0    20     1    12
 -2.6367969923727036E-01 a       393     0    20     1    13
 -2.5363639548597969E-02 a       394     0    20     1    14
  1.8918019793945637E-01 a       395     0    20     1    15
  6.8504534749152579E-02 a       396     0    20     1    16
  2.0565029450337002E-01 a       397     0    20     1    17
  1.2765747513539649E-01 a       398     0    20     1    18
 -6.2640995042782741E-02 a       399     0    20     1    19
  7.5251034928294797E-02 a       400     0    20     1    20
  2.5954115683718587E-01 a       401     0    21     1     1
  4.8650409792216562E-02 a       402     0    21     1     2
  1.8592492832000940E-01 a       403     0    21     1     3
  1.5304244285883881E-01 a       404     0    21     1     4
  1.0203510890039447E-01 a       405     0    21     1     5
 -2.5157898166770992E-01 a       406     0    21     1     6
  1.0256453353138537E-01 a       407     0    21     1     7
  1.1878711910878553E-01 a       408     0    21     1     8
 -2.7485321201970925E-01 a       409     0    21     1     9
  4.2534754595128114E-02 a       410     0    21     1    10
 -2.9308556949814635E-01 a       411     0    21     1    11
  1.3047614749430769E-01 a       412     0    21     1    12
 -3.8216778866336149E-03 a       413     0    21     1    13
 -1.8397154562079407E-01 a       414     0    21     1    14
 -2.4795065624310293E-02 a       415     0    21     1    15
  2.7789711424010005E-01 a       416     0    21     1    16
  1.1049872942689093E-01 a       417     0    21     1    17
  1.0607707915617989E-01 a       418     0    21     1    18
 -3.3412025596732071E-02 a       419     0    21     1    19
  9.9915647605531038E-02 a       420     0    21     1    20
  1.4082711558147398E-01 a       421     0    22     1     1
  5.0159356091435861E-02 a       422     0    22     1     2
  3.0779941199455696E-01 a       423     0    22     1     3
 -9.5026273683610607E-02 a       424     0    22     1     4
 -5.7908244135524818E-02 a       425     0    22     1     5
 -2.3775014187224125E-01 a       426     0    22     1     6
 -7.1198444617998208E-02 a       427     0    22     1     7
  5.2414689577478912E-02 a       428     0    22     1     8
  2.4068469961911645E-01 a       429     0    22     1     9
  2.0117145200017733E-01 a       430     0    22     1    10
  1.7388753015764430E-01 a       431     0    22     1    11
  1.7795423127572949E-01 a       432     0    22     1    12
 -2.0677593214198856E-01 a       433     0    22     1    13
 -5.4587683502808237E-02 a       434     0    22     1    14
 -1.0226869025279320E-01 a       435     0    22     1    15
 -6.6077612810708009E-02 a       436     0    22     1    16
 -2.0043589054909378E-01 a       437     0    22     1    17
  6.2933480791543303E-02 a       438     0    22     1    18
 -3.3227881070711540E-01 a       439     0    22     1    19
 -6.0557860439781980E-02 a       440     0    22     1    20
  3.6620730096088994E-01 a       441     0    23     1     1
  5.1582030360029292E-02 a       442     0    23     1     2
 -4.1618659013545578E-01 a       443     0    23     1     3
 -2.3709417597695717E-01 a       444     0    23     1     4
  4.1024291278373776E-01 a       445     0    23     1     5
  4.7462651570428817E-02 a       446     0    23     1     6
  3.1354523813540085E-02 a       447     0    23     1     7
  2.5153131364795911E-01 a       448     0    23     1     8
  8.5796204055354014E-02 a       449     0    23     1     9
  1.8632442871365321E-01 a       450     0    23     1    10
 -4.0758813421837237E-01 a       451     0    23     1    11
 -2.7258301480594532E-01 a       452     0    23     1    12
  3.4399019964657912E-01 a       453     0    23     1    13
  2.5994150071130767E-01 a       454     0    23     1    14
  2.3637137497719138E-01 a       455     0    23     1    15
  1.9834881363722906E-01 a       456     0    23     1    16
  7.3429715991527256E-02 a       457     0    23     1    17
  3.5073261421138385E-01 a       458     0    23     1    18
 -8.6181880285214271E-02 a       459     0    23     1    19
  2.3534159155368789E-01 a       460     0    23     1    20
 -3.1249429070154400E-01 a       461     0    24     1     1
  2.3550095494851833E-01 a       462     0    24     1     2
  2.1184559425956884E-01 a       463     0    24     1     3
 -3.4449831843496226E-01 a       464     0    24     1     4
 -1.7780742932468499E-01 a       465     0    24     1     5
 -6.0156775754180024E-04 a       466     0    24     1     6
 -1.8193756625573901E-01 a       467     0    24     1     7
 -5.1986251152638718E-02 a       468     0    24     1     8
  1.1244130731055800E-01 a       469     0    24     1     9
 -1.2263766142363658E-01 a       470     0    24     1    10
  4.7590869967043432E-02 a       471     0    24     1    11
 -1.8521745782726237E-01 a       472     0    24     1    12
 -4.3986572509198185E-01 a       473     0    24     1    13
 -3.1596266360365499E-01 a       474     0    24     1    14
  1.9603258867296239E-01 a       475     0    24     1    15
  2.7528304407003434E-01 a       476     0    24     1    16
  5.4179123476220850E-02 a       477     0    24     1    17
 -3.8356080739802167E-01 a       478     0    24     1    18
 -8.3522332177891290E-02 a       479     0    24     1    19
  1.3665788493422340E-01 a       480     0    24     1    20
 -8.3087156661582173E-02 a       481     0    25     1     1
 -1.2152369592943373E-01 a       482     0    25     1     2
 -7.8784545026186620E-02 a       483     0    25     1     3
  1.8580575876223446E-01 a       484     0    25     1     4
  2.3137169257204768E-03 a       485     0    25     1     5
  1.0937653331358145E-01 a       486     0    25     1     6
 -1.0530856046139525E-01 a       487     0    25     1     7
  4.5436187898856374E-02 a       488     0    25     1     8
  2.7482258063814515E-02 a       489     0    25     1     9
 -3.4774953572990194E-02 a       490     0    25     1    10
  3.4076850377825602E-01 a       491     0    25     1    11
 -7.6424327479480289E-02 a       492     0    25     1    12
 -2.6214191112740953E-01 a       493     0    25     1    13
  2.4794468386966959E-01 a       494     0    25     1    14
  1.3437731617071383E-01 a       495     0    25     1    15
 -3.5236280278909904E-01 a       496     0    25     1    16
 -6.3602933110170679E-02 a       497     0    25     1    17
  4.6189305352774307E-01 a       498     0    25     1    18
  5.0780037786043786E-02 a       499     0    25     1    19
  2.5304495021310586E-01 a       500     0    25     1    20
  4.0398201530890543E-01 a       501     0    26     1     1
  7.9220534205668339E-02 a       502     0    26     1     2
 -4.1797089489284367E-01 a       503     0    26     1     3
  3.0835099391203918E-01 a       504     0    26     1     4
 -3.2793410906821654E-02 a       505     0    26     1     5
  1.6708964450644995E-01 a       506     0    26     1     6
  1.2959742491147976E-02 a       507     0    26     1     7
  8.8196724642156471E-02 a       508     0    26     1     8
 -3.9398820867232048E-01 a       509     0    26     1     9
 -1.7515836273886398E-01 a       510     0    26     1    10
  1.4899343699037140E-01 a       511     0    26     1    11
  3.6890441761148685E-01 a       512     0    26     1    12
 -9.4291887266979429E-02 a       513     0    26     1    13
 -1.0495971144549193E-01 a       514     0    26     1    14
 -9.3701091487073909E-02 a       515     0    26     1    15
 -3.5991750987446791E-01 a       516     0    26     1    16
  2.4232493139061111E-02 a       517     0    26     1    17
  9.0467753101771179E-04 a       518     0    26     1    18
  4.3198207008799644E-02 a       519     0    26     1    19
 -2.3227912188525995E-01 a       520     0    26     1    20
 -3.1940474740928476E-01 a       521     0    27     1     1
 -1.5929410955073833E-01 a       522     0    27     1     2
  4.7255006581445258E-01 a       523     0    27     1     3
  1.9441843797407807E-01 a       524     0    27     1     4
 -1.7392399595535360E-01 a       525     0    27     1     5
  4.0468550638716044E-01 a       526     0    27     1     6
 -2.3681968996232566E-01 a       527     0    27     1     7
 -2.7988391322373702E-02 a       528     0    27     1     8
  2.2661240777422478E-01 a       529     0    27     1     9
  2.8217485311148111E-01 a       530     0    27     1    10
 -1.3733129562224006E-01 a       531     0    27     1    11
