################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4582807687329549E-01 a       512     0    26     1    12
 -1.1881995744385386E-02 a       513     0    26     1    13
  2.2401127500817694E-01 a       514     0    26     1    14
 -2.3755705856193030E-01 a       515     0    26     1    15
  3.0195889606319215E-01 a       516     0    26     1    16
  3.2793192795179366E-01 a       517     0    26     1    17
  3.0623860862706100E-02 a       518     0    26     1    18
  1.1953506916224328E-01 a       519     0    26     1    19
  2.9636614623377822E-01 a       520     0    26     1    20
  1.1096225067627395E-01 a       521     0    27     1     1
 -1.7515252942883469E-01 a       522     0    27     1     2
 -4.5172631680063896E-01 a       523     0    27     1     3
 -5.0293131920868310E-02 a       524     0    27     1     4
  1.4776787231741872E-01 a       525     0    27     1     5
  1.4564783129725475E-01 a       526     0    27     1     6
 -1.4236155696472100E-01 a       527     0    27     1     7
  3.8568479509058610E-02 a       528     0    27     1     8
 -2.7742302983146311E-01 a       529     0    27     1     9
 -2.2787726798822810E-01 a       530     0    27     1    10
  4.7355294372123091E-01 a       531     0    27     1    11
 -3.1749757007548191E-01 a       532     0    27     1    12
  3.4277438935978194E-01 a       533     0    27     1    13
  5.7563583865943367E-02 a       534     0    27     1    14
 -3.3730796150296666E-01 a       535     0    27     1    15
  2.4958403319575193E-01 a       536     0    27     1    16
  1.3402704236412014E-01 a       537     0    27     1    17
  3.3792050571156346E-01 a       538     0    27     1    18
  3.3428322805583682E-01 a       539     0    27     1    19
  2.8211149019918330E-01 a       540     0    27     1    20
 -1.0704583315036400E+00 b       541     1     1
  7.9032275700041996E-02 b       542     1     2
  3.8132030641426312E-01 b       543     1     3
  1.4463591963046039E+00 b       544     1     4
 -6.4532128673981692E-01 b       545     1     5
 -1.3741921477557456E-01 b       546     1     6
 -1.3668024996356283E+00 b       547     1     7
  2.0115130396911571E-01 b       548     1     8
  1.4286759754848462E+00 b       549     1     9
  1.3676174065278599E+00 b       550     1    10
 -1.1095767591732617E+00 b       551     1    11
 -7.3838135327212540E-01 b       552     1    12
  3.2295048307722463E-01 b       553     1    13
 -2.6249317298818015E-01 b       554     1    14
 -9.2293043768208216E-01 b       555     1    15
  4.0759972548929946E-01 b       556     1    16
  5.9794192742552610E-01 b       557     1    17
 -7.0947767399755945E-01 b       558     1    18
  1.3816696594242874E+00 b       559     1    19
 -7.8866974065978102E-01 b       560     1    20
  4.9323056812751100E-02 a       561     1     1     2     1
  2.0111055528013883E-01 a       562     1     1     2     2
  4.1167913959017050E-01 a       563     1     1     2     3
  6.4773366608005456E-01 a       564     1     1     2     4
 -5.9773931791008028E-01 a       565     1     1     2     5
 -3.8605495217061364E-01 a       566     1     1     2     6
 -6.7218671214650205E-01 a       567     1     1     2     7
 -1.6991832388261269E-01 a       568     1     1     2     8
  2.6711521708900410E-01 a       569     1     1     2     9
  1.7952131899476434E-01 a       570     1     1     2    10
  2.0535592908492970E-02 a       571     1     1     2    11
  2.1032662132109312E-01 a       572     1     1     2    12
  1.2420836449184543E-01 a       573     1     1     2    13
  3.7071070019886060E-01 a       574     1     1     2    14
 -4.4267830170447764E-01 a       575     1     1     2    15
  4.8472885211122063E-01 a       576     1     1     2    16
 -2.2469865314890503E-01 a       577     1     1     2    17
  2.6599064009781376E-01 a       578     1     1     2    18
  3.7688275795279835E-01 a       579     1     1     2    19
  6.6413893377506572E-01 a       580     1     1     2    20
 -1.5036283240283266E-01 a       581     1     2     2     1
  1.6624096306547975E-01 a       582     1     2     2     2
  1.7108281829377381E-01 a       583     1     2     2     3
 -2.9750267787664730E-01 a       584     1     2     2     4
 -2.2801342578289585E-01 a       585     1     2     2     5
  3.5572650894306340E-01 a       586     1     2     2     6
 -3.3294861682686339E-01 a       587     1     2     2     7
 -7.8202634124031528E-02 a       588     1     2     2     8
  4.4499116532552063E-01 a       589     1     2     2     9
  2.4853617992086688E-01 a       590     1     2     2    10
 -3.6512252606891332E-01 a       591     1     2     2    11
 -3.6772760415396677E-01 a       592     1     2     2    12
  1.3203439881184312E-01 a       593     1     2     2    13
  4.8399218798755045E-01 a       594     1     2     2    14
 -6.3398217926741651E-01 a       595     1     2     2    15
  2.1274680373369975E-01 a       596     1     2     2    16
 -4.9548907821589755E-01 a       597     1     2     2    17
 -5.8875506572457430E-02 a       598     1     2     2    18
  2.5581936019492918E-01 a       599     1     2     2    19
 -3.2283242340059376E-01 a       600     1     2     2    20
  5.1181259780470660E-02 a       601     1     3     2     1
 -1.6895980066335325E-01 a       602     1     3     2     2
 -2.0301417700843211E-01 a       603     1     3     2     3
 -3.5901427804726732E-01 a       604     1     3     2     4
 -6.0171208150357003E-01 a       605     1     3     2     5
 -4.8115772655013472E-01 a       606     1     3     2     6
  1.4013608427148466E-01 a       607     1     3     2     7
 -2.6951441376293728E-01 a       608     1     3     2     8
 -5.1046671570811532E-02 a       609     1     3     2     9
  2.8148197505753231E-01 a       610     1     3     2    10
  1.2594248468698538E-01 a       611     1     3     2    11
  2.8824770848803000E-02 a       612     1     3     2    12
 -5.2414216952725734E-01 a       613     1     3     2    13
  2.3173290491189141E-01 a       614     1     3     2    14
 -2.5822789656031405E-02 a       615     1     3     2    15
 -5.8310744056015951E-01 a       616     1     3     2    16
 -3.4048872328729907E-01 a       617     1     3     2    17
  3.3490867671711844E-01 a       618     1     3     2    18
 -2.1393117916312895E-01 a       619     1     3     2    19
 -1.8639321260791109E-01 a       620     1     3     2    20
 -3.7784372574220865E-01 a       621     1     4     2     1
 -3.2972043135364759E-01 a       622     1     4     2     2
 -9.5960411723474789E-02 a       623     1     4     2     3
 -1.0889503091547790E-02 a       624     1     4     2     4
  4.0661937001207193E-01 a       625     1     4     2     5
  3.4642160278235573E-01 a       626     1     4     2     6
 -1.8665031832041204E-01 a       627     1     4     2     7
  6.9077300909844055E-02 a       628     1     4     2     8
  3.4572115851695917E-01 a       629     1     4     2     9
  6.4420664073231748E-01 a       630     1     4     2    10
  3.7789770148100954E-01 a       631     1     4     2    11
  3.7715288359941407E-01 a       632     1     4     2    12
 -7.4817385604419973E-02 a       633     1     4     2    13
  2.0927564830428624E-01 a       634     1     4     2    14
 -3.5069024687210076E-01 a       635     1     4     2    15
 -5.3263635677891685E-01 a       636     1     4     2    16
 -2.6813232434229828E-01 a       637     1     4     2    17
  2.4560246874953745E-01 a       638     1     4     2    18
 -6.6999760504707107E-01 a       639     1     4     2    19
 -3.3316252957780917E-01 a       640     1     4     2    20
  4.0731889236584740E-01 a       641     1     5     2     1
  5.0287387700081798E-01 a       642     1     5     2     2
 -4.7559771522399164E-01 a       643     1     5     2     3
 -1.0020371838933943E-02 a       644     1     5     2     4
  2.3335080567943853E-01 a       645     1     5     2     5
  5.4680757628114884E-01 a       646     1     5     2     6
 -7.9019764119108271E-01 a       647     1     5     2     7
 -7.4381179033797995E-01 a       648     1     5     2     8
 -6.8713291260876247E-02 a       649     1     5     2     9
  4.7825563922640757E-01 a       650     1     5     2    10
  3.4471347042467204E-01 a       651     1     5     2    11
  3.0100257690040283E-01 a       652     1     5     2    12
  1.8798225743357744E-01 a       653     1     5     2    13
  4.9580929155463399E-01 a       654     1     5     2    14
 -4.5871651331624969E-01 a       655     1     5     2    15
 -1.7711599851449275E-01 a       656     1     5     2    16
 -4.9690760365145825E-01 a       657     1     5     2    17
 -6.4383555837821427E-01 a       658     1     5     2    18
 -4.6853039109350997E-01 a       659     1     5     2    19
 -1.6546241019193289E-01 a       660     1     5     2    20
  1.1659965859375006E-01 a       661     1     6     2     1
  6.5816137097050281E-02 a       662     1     6     2     2
  3.3283955912297264E-01 a       663     1     6     2     3
  7.0993581213158921E-02 a       664     1     6     2     4
 -9.4904298216585831E-03 a       665     1     6     2     5
  2.3865214804591356E-01 a       666     1     6     2     6
  2.8318157488104345E-01 a       667     1     6     2     7
  1.8207628452019053E-01 a       668     1     6     2     8
  1.1830082120728817E-01 a       669     1     6     2     9
 -3.1185643057103740E-01 a       670     1     6     2    10
  4.0813365363249660E-01 a       671     1     6     2    11
  3.2490582851371719E-01 a       672     1     6     2    12
  3.0347419681857191E-01 a       673     1     6     2    13
  1.2862140049308252E-01 a       674     1     6     2    14
  2.0765787312463585E-01 a       675     1     6     2    15
  6.7298595592823904E-02 a       676     1     6     2    16
 -3.4224351258899270E-02 a       677     1     6     2    17
 -2.0085303668298823E-01 a       678     1     6     2    18
 -5.5211843861384902E-01 a       679     1     6     2    19
  2.5080418722792130E-01 a       680     1     6     2    20
  2.6651514840996603E-02 a       681     1     7     2     1
  5.1693179263762112E-01 a       682     1     7     2     2
  3.4617197794182908E-01 a       683     1     7     2     3
 -4.1710811007047410E-01 a       684     1     7     2     4
  4.1427172865294076E-01 a       685     1     7     2     5
 -1.5638390332206833E-01 a       686     1     7     2     6
 -9.5069781712315005E-02 a       687     1     7     2     7
  9.3292386526968407E-01 a       688     1     7     2     8
  5.4677205589126643E-01 a       689     1     7     2     9
  1.8585349569832110E-01 a       690     1     7     2    10
  1.0400979704133502E-01 a       691     1     7     2    11
 -1.9897941588517024E-01 a       692     1     7     2    12
  2.8136382168513185E-01 a       693     1     7     2    13
  2.0873199068184445E-01 a       694     1     7     2    14
  2.3223556405560324E-02 a       695     1     7     2    15
 -1.7482359629995972E-01 a       696     1     7     2    16
  5.3985112121371033E-02 a       697     1     7     2    17
  1.3421266806850859E-01 a       698     1     7     2    18
  7.4354305425351219E-01 a       699     1     7     2    19
  6.6070122439069859E-02 a       700     1     7     2    20
  4.9462284437035209E-01 a       701     1     8     2     1
  9.5867513606453320E-02 a       702     1     8     2     2
  1.0621235178459598E-01 a       703     1     8     2     3
  2.1313051877730990E-01 a       704     1     8     2     4
  4.3385965566482210E-01 a       705     1     8     2     5
 -4.8769455699172126E-01 a       706     1     8     2     6
  3.8708814444900963E-01 a       707     1     8     2     7
  8.3686367615121340E-02 a       708     1     8     2     8
  6.3066184559910998E-01 a       709     1     8     2     9
 -3.1909815733914798E-01 a       710     1     8     2    10
  7.7177815587010101E-01 a       711     1     8     2    11
  2.4220337224051560E-02 a       712     1     8     2    12
 -3.7313529018202507E-02 a       713     1     8     2    13
 -2.3143081877393928E-01 a       714     1     8     2    14
  2.7302185068893531E-01 a       715     1     8     2    15
 -6.4262892139482031E-01 a       716     1     8     2    16
 -5.7690879353154700E-01 a       717     1     8     2    17
 -2.8080395441300865E-01 a       718     1     8     2    18
 -3.7102899220503821E-01 a       719     1     8     2    19
  5.1645597117688802E-01 a       720     1     8     2    20
  5.1952642175866859E-01 a       721     1     9     2     1
 -3.9825605385896898E-02 a       722     1     9     2     2
 -4.1559113680622206E-01 a       723     1     9     2     3
  1.4240807014608181E-01 a       724     1     9     2     4
  2.6053240863021104E-01 a       725     1     9     2     5
  2.8476707659305300E-01 a       726     1     9     2     6
 -4.1864563615269196E-01 a       727     1     9     2     7
  3.3514957416844143E-01 a       728     1     9     2     8
  1.5447682808382981E-01 a       729     1     9     2     9
  4.4006253774632625E-01 a       730     1     9     2    10
 -3.6846600331313545E-01 a       731     1     9     2    11
  5.8801733259805178E-01 a       732     1     9     2    12
 -1.0881802961676552E-01 a       733     1     9     2    13
 -1.0601893267949289E-01 a       734     1     9     2    14
 -4.4912107456875194E-01 a       735     1     9     2    15
 -3.7196804052749788E-01 a       736     1     9     2    16
  1.5431948723191560E-01 a       737     1     9     2    17
 -3.9083557061601182E-01 a       738     1     9     2    18
 -5.0702768379840828E-02 a       739     1     9     2    19
  1.1528546731395434E-01 a       740     1     9     2    20
  3.7512882597308073E-01 a       741     1    10     2     1
  1.6957279804363956E-02 a       742     1    10     2     2
 -2.1104893778264355E-01 a       743     1    10     2     3
  5.5400797209557839E-01 a       744     1    10     2     4
  3.8743017920507655E-01 a       745     1    10     2     5
 -3.3345220774127898E-01 a       746     1    10     2     6
 -1.5994203633164106E-01 a       747     1    10     2     7
 -1.5411620714854835E-01 a       748     1    10     2     8
  4.8745659389313695E-01 a       749     1    10     2     9
  1.6169578341109220E-01 a       750     1    10     2    10
 -1.1740640539022690E-01 a       751     1    10     2    11
  8.4607421864012455E-01 a       752     1    10     2    12
 -5.9580960549387763E-01 a       753     1    10     2    13
  4.9146033478074791E-01 a       754     1    10     2    14
 -2.8624254184407061E-01 a       755     1    10     2    15
 -5.3289256105600669E-01 a       756     1    10     2    16
 -2.0783901394867099E-01 a       757     1    10     2    17
 -2.9333127042023716E-01 a       758     1    10     2    18
 -1.4485742137254026E-01 a       759     1    10     2    19
 -4.0517456667154617E-01 a       760     1    10     2    20
  4.6756327063651193E-01 a       761     1    11     2     1
 -4.6666164785667874E-01 a       762     1    11     2     2
  5.7245966015333560E-01 a       763     1    11     2     3
  4.7468240725117911E-01 a       764     1    11     2     4
  1.3400783653301926E-02 a       765     1    11     2     5
  2.1255569429471913E-01 a       766     1    11     2     6
  2.0081370411470140E-01 a       767     1    11     2     7
  4.3038527045817637E-01 a       768     1    11     2     8
 -1.6411253297587379E-02 a       769     1    11     2     9
  1.4091607397292594E-01 a       770     1    11     2    10
  9.5301287219337769E-02 a       771     1    11     2    11
 -4.0063288561945387E-01 a       772     1    11     2    12
  5.3238703897971762E-01 a       773     1    11     2    13
  3.8131031015408878E-01 a       774     1    11     2    14
  4.5477335036777693E-02 a       775     1    11     2    15
 -1.2861984654866754E-01 a       776     1    11     2    16
  1.0632166065931993E-01 a       777     1    11     2    17
  4.2043335509796098E-01 a       778     1    11     2    18
 -1.1690241161223719E-01 a       779     1    11     2    19
 -2.7804816157721296E-01 a       780     1    11     2    20
 -2.8998771857191735E-01 a       781     1    12     2     1
  1.7683636188484780E-01 a       782     1    12     2     2
  6.8354103903788233E-01 a       783     1    12     2     3
  3.2561494291297394E-01 a       784     1    12     2     4
 -3.8622745844050488E-01 a       785     1    12     2     5
  4.6776169707147860E-02 a       786     1    12     2     6
 -9.7718070156648351E-02 a       787     1    12     2     7
  3.9944063458077639E-01 a       788     1    12     2     8
 -2.5094487521276404E-01 a       789     1    12     2     9
 -4.4051417282153560E-01 a       790     1    12     2    10
 -4.5667157345861925E-01 a       791     1    12     2    11
  9.9107966397440732E-03 a       792     1    12     2    12
  5.2445631028576210E-02 a       793     1    12     2    13
 -2.6380570417370192E-01 a       794     1    12     2    14
 -3.2614784286772247E-01 a       795     1    12     2    15
 -1.3127060715198996E-01 a       796     1    12     2    16
  4.0635039596223038E-01 a       797     1    12     2    17
  5.2336418141542485E-01 a       798     1    12     2    18
  7.5364531819907643E-01 a       799     1    12     2    19
 -2.8137658761532341E-01 a       800     1    12     2    20
 -8.1066063510186151E-02 a       801     1    13     2     1
  2.8630185095184689E-02 a       802     1    13     2     2
  2.3898413466796897E-01 a       803     1    13     2     3
 -4.8646998560525767E-01 a       804     1    13     2     4
 -5.5237698948225189E-01 a       805     1    13     2     5
 -4.0163448344855179E-01 a       806     1    13     2     6
 -1.8245154978804440E-01 a       807     1    13     2     7
 -1.3564280002673604E-01 a       808     1    13     2     8
 -9.2711827383367321E-02 a       809     1    13     2     9
 -3.0105928942663490E-01 a       810     1    13     2    10
 -6.8709675316563013E-01 a       811     1    13     2    11
 -4.7295225151538733E-01 a       812     1    13     2    12
  2.5131404707906224E-01 a       813     1    13     2    13
  1.4118020596329597E-01 a       814     1    13     2    14
 -4.6195904154298262E-01 a       815     1    13     2    15
 -2.7239257996561356E-01 a       816     1    13     2    16
  5.9032545254280677E-01 a       817     1    13     2    17
 -1.2967908770510439E-01 a       818     1    13     2    18
  4.0652536134082323E-01 a       819     1    13     2    19
 -5.1315593794204251E-01 a       820     1    13     2    20
 -7.8569781939309274E-02 a       821     1    14     2     1
  4.6379177737516886E-01 a       822     1    14     2     2
 -4.4245255704627379E-01 a       823     1    14     2     3
 -2.9070722544687921E-01 a       824     1    14     2     4
 -6.5084763964044889E-01 a       825     1    14     2     5
  1.6603626074295505E-01 a       826     1    14     2     6
  5.7841768764496260E-01 a       827     1    14     2     7
  7.0093638182391060E-01 a       828     1    14     2     8
 -1.6720402556551608E-01 a       829     1    14     2     9
 -4.3973551902589070E-01 a       830     1    14     2    10
  1.5017754133942637E-01 a       831     1    14     2    11
 -1.5131169281882226E-01 a       832     1    14     2    12
 -3.9959557842715676E-01 a       833     1    14     2    13
  2.0552933893000441E-01 a       834     1    14     2    14
 -4.2093280918421344E-01 a       835     1    14     2    15
  1.5517797456240759E-01 a       836     1    14     2    16
 -3.6642395503093611E-01 a       837     1    14     2    17
 -7.0718582606833957E-01 a       838     1    14     2    18
  4.6171400317693928E-01 a       839     1    14     2    19
 -1.2263251668867425E-01 a       840     1    14     2    20
  1.5504213397019481E-01 a       841     1    15     2     1
  1.0226931031203026E-01 a       842     1    15     2     2
  2.7396627893840203E-01 a       843     1    15     2     3
  2.8261796179381404E-01 a       844     1    15     2     4
  3.0374508695792402E-01 a       845     1    15     2     5
  3.0944234623843320E-01 a       846     1    15     2     6
  5.1321773106447910E-01 a       847     1    15     2     7
  5.8718971426662214E-01 a       848     1    15     2     8
  6.2019266060384504E-01 a       849     1    15     2     9
  2.7849887009127171E-02 a       850     1    15     2    10
  3.6930978362919087E-01 a       851     1    15     2    11
  1.6453112947316162E-01 a       852     1    15     2    12
 -1.5403230119501976E-01 a       853     1    15     2    13
 -2.1165261001875699E-02 a       854     1    15     2    14
 -1.9768954277138839E-01 a       855     1    15     2    15
  1.6107660267903737E-01 a       856     1    15     2    16
  4.2702857337940248E-01 a       857     1    15     2    17
 -2.0202766476062603E-01 a       858     1    15     2    18
  4.5615467092717293E-01 a       859     1    15     2    19
 -4.0077434123010292E-01 a       860     1    15     2    20
  5.9355111280866790E-01 a       861     1    16     2     1
  2.3089119807671912E-01 a       862     1    16     2     2
 -5.7427876344085615E-01 a       863     1    16     2     3
  2.5656207488517502E-01 a       864     1    16     2     4
  2.5508533558647667E-01 a       865     1    16     2     5
  3.1266849752478537E-01 a       866     1    16     2     6
 -3.4931445689178359E-02 a       867     1    16     2     7
  3.9554421433212633E-01 a       868     1    16     2     8
  2.1434432057361938E-01 a       869     1    16     2     9
 -3.3061333994093622E-01 a       870     1    16     2    10
  1.1496605734220773E-01 a       871     1    16     2    11
  7.6417997245185210E-01 a       872     1    16     2    12
  6.0015375302640972E-01 a       873     1    16     2    13
 -4.1212896320732245E-01 a       874     1    16     2    14
 -1.4121206267161299E-01 a       875     1    16     2    15
 -1.5715193958118592E-01 a       876     1    16     2    16
  6.3041457815414248E-01 a       877     1    16     2    17
  1.2166007438092977E-01 a       878     1    16     2    18
 -1.1906165246342407E-01 a       879     1    16     2    19
  3.3674430710363669E-02 a       880     1    16     2    20
 -5.4584984097639766E-01 a       881     1    17     2     1
  7.4622198563500030E-03 a       882     1    17     2     2
  5.2600559836910088E-01 a       883     1    17     2     3
  2.0656600422378604E-01 a       884     1    17     2     4
  2.8825743808277099E-01 a       885     1    17     2     5
  1.5386051149876316E-02 a       886     1    17     2     6
 -3.0676900422007852E-01 a       887     1    17     2     7
 -3.3133281715917740E-01 a       888     1    17     2     8
 -1.1660666366784496E-01 a       889     1    17     2     9
 -2.1534596861211083E-01 a       890     1    17     2    10
 -7.8939756962119545E-01 a       891     1    17     2    11
 -4.8972991867926030E-01 a       892     1    17     2    12
  4.6729215458431778E-01 a       893     1    17     2    13
  2.1647495752065671E-01 a       894     1    17     2    14
  3.7672517003503081E-01 a       895     1    17     2    15
 -1.8423065175108264E-01 a       896     1    17     2    16
  4.9461358522134147E-01 a       897     1    17     2    17
  1.7975393308453111E-01 a       898     1    17     2    18
  2.5142474296962591E-01 a       899     1    17     2    19
  6.9550127707719622E-01 a       900     1    17     2    20
  2.6854712283597676E-01 a       901     1    18     2     1
 -3.8553031656874226E-01 a       902     1    18     2     2
  3.6149162293054538E-01 a       903     1    18     2     3
 -1.4610090625501809E-01 a       904     1    18     2     4
  1.1565443670726397E-01 a       905     1    18     2     5
 -4.5584608530823148E-02 a       906     1    18     2     6
  6.8925172530245749E-01 a       907     1    18     2     7
 -6.1798160971263554E-02 a       908     1    18     2     8
  5.2266925107437467E-01 a       909     1    18     2     9
 -5.0259348329969900E-01 a       910     1    18     2    10
 -4.7449192804242313E-01 a       911     1    18     2    11
  2.6260755140603370E-01 a       912     1    18     2    12
  4.1588530021701681E-01 a       913     1    18     2    13
  3.3511192615876001E-01 a       914     1    18     2    14
  3.3790715156590373E-01 a       915     1    18     2    15
 -1.6300752899619561E-01 a       916     1    18     2    16
 -4.7182554735785635E-02 a       917     1    18     2    17
  5.2995707281465916E-02 a       918     1    18     2    18
  3.5065542171546021E-01 a       919     1    18     2    19
 -2.6376195643387640E-02 a       920     1    18     2    20
  4.5267207148074456E-01 a       921     1    19     2     1
  3.5923585209424691E-01 a       922     1    19     2     2
 -1.8987528119853356E-01 a       923     1    19     2     3
  6.3452393163450405E-01 a       924     1    19     2     4
 -3.5045901286086178E-01 a       925     1    19     2     5
 -3.2296970902158217E-01 a       926     1    19     2     6
  1.3546735919695943E-01 a       927     1    19     2     7
  5.5216735128828376E-01 a       928     1    19     2     8
  2.8153732673519852E-02 a       929     1    19     2     9
  6.2507936116516072E-01 a       930     1    19     2    10
  2.4807153083997935E-01 a       931     1    19     2    11
 -2.8907214473921944E-01 a       932     1    19     2    12
 -2.6775346016270968E-01 a       933     1    19     2    13
 -4.2164911484072926E-01 a       934     1    19     2    14
 -1.6007376245922264E-01 a       935     1    19     2    15
 -8.3847199495356772E-01 a       936     1    19     2    16
 -3.0101337277085105E-01 a       937     1    19     2    17
  2.0075114048443465E-01 a       938     1    19     2    18
 -3.6814738732259940E-02 a       939     1    19     2    19
  4.2905232425920126E-01 a       940     1    19     2    20
 -4.1158963914860175E-01 a       941     1    20     2     1
 -3.7697490793280486E-01 a       942     1    20     2     2
  3.1647803038838801E-01 a       943     1    20     2     3
 -7.0078220935424484E-01 a       944     1    20     2     4
  2.8026767405206077E-01 a       945     1    20     2     5
 -5.9454568357097759E-01 a       946     1    20     2     6
  4.3158533240140801E-01 a       947     1    20     2     7
 -4.0262492618894802E-01 a       948     1    20     2     8
  6.2426862340175904E-01 a       949     1    20     2     9
 -4.0453995210365606E-01 a       950     1    20     2    10
 -3.3908259295171335E-02 a       951     1    20     2    11
  2.2909935507057594E-01 a       952     1    20     2    12
  6.0361050429859953E-01 a       953     1    20     2    13
 -2.7960823536181084E-01 a       954     1    20     2    14
 -2.9575038995337022E-01 a       955     1    20     2    15
  7.0824342184993050E-01 a       956     1    20     2    16
  4.6202958780698444E-01 a       957     1    20     2    17
  3.3176672300062600E-03 a       958     1    20     2    18
  2.4222021615283526E-01 a       959     1    20     2    19
  5.9231987740053982E-01 a       960     1    20     2    20
 -3.0834780679688095E-01 b       961     2     1
  7.1069638843183958E-01 b       962     2     2
  2.7768307921328422E-01 b       963     2     3
 -4.3355856872796056E-01 b       964     2     4
  6.2262215660744447E-01 b       965     2     5
 -5.8878293736809706E-01 b       966     2     6
  1.3889213323078561E-01 b       967     2     7
 -3.3729433493103589E-01 b       968     2     8
 -1.4170965417610524E+00 b       969     2     9
  9.9924630775370182E-01 b       970     2    10
  1.7090651252837216E-01 b       971     2    11
 -1.3010308903845920E+00 b       972     2    12
 -1.1286779535552436E+00 b       973     2    13
 -5.7485702705851800E-02 b       974     2    14
  2.9335962299502366E-01 b       975     2    15
  1.0094161163773359E+00 b       976     2    16
 -1.4501313388998798E+00 b       977     2    17
 -4.1709575025612816E-01 b       978     2    18
  7.0547310655272955E-01 b       979     2    19
 -1.0812289236052284E+00 b       980     2    20
  1.1385714226601190E-01 a       981     2     1     3     1
  6.7084128106248753E-01 a       982     2     2     3     1
  1.0426817212574091E+00 a       983     2     3     3     1
 -3.5864441378744905E-01 a       984     2     4     3     1
  2.1016467699536398E-01 a       985     2     5     3     1
 -2.8278070489177470E-01 a       986     2     6     3     1
 -5.5683791593038257E-01 a       987     2     7     3     1
  1.2259678974942534E+00 a       988     2     8     3     1
  1.3497519029648695E+00 a       989     2     9     3     1
 -1.1545565671965856E+00 a       990     2    10     3     1
 -7.2788465173087735E-02 a       991     2    11     3     1
 -9.0981666000135922E-02 a       992     2    12     3     1
  3.7831736906027286E-01 a       993     2    13     3     1
  3.0802267149789186E-01 a       994     2    14     3     1
  4.3366109708343065E-01 a       995     2    15     3     1
  8.7564388528849024E-01 a       996     2    16     3     1
  4.4043354069273299E-01 a       997     2    17     3     1
  2.8246754204232905E-01 a       998     2    18     3     1
  1.2885191432485563E+00 a       999     2    19     3     1
 -1.1489450504643278E-01 a      1000     2    20     3     1
 -5.9207226871090202E-02 b      1001     3     1
