################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.8266120174508968E-03 a        90     0     5     1    10
 -2.7017081586616831E-01 a        91     0     5     1    11
 -1.1611285559024528E-01 a        92     0     5     1    12
 -3.7904654914424363E-01 a        93     0     5     1    13
 -1.1175913705599291E-01 a        94     0     5     1    14
  1.2742408483106613E-01 a        95     0     5     1    15
  2.9727602935264891E-01 a        96     0     5     1    16
  5.7916316627438118E-02 a        97     0     5     1    17
 -1.2561201355171667E-01 a        98     0     5     1    18
  3.3108947106201392E-01 a        99     0     5     1    19
  2.2666580341552245E-01 a       100     0     5     1    20
 -5.5146833570832290E-02 a       101     0     6     1     1
 -4.4606112687403465E-01 a       102     0     6     1     2
 -1.6833602697665059E-01 a       103     0     6     1     3
 -1.1006986058228124E-01 a       104     0     6     1     4
 -1.4572798805936177E-01 a       105     0     6     1     5
  3.6798597515424958E-01 a       106     0     6     1     6
  2.3552212539891100E-02 a       107     0     6     1     7
 -1.1139021079549062E-03 a       108     0     6     1     8
  6.7929580974936857E-02 a       109     0     6     1     9
 -5.0640051640604922E-01 a       110     0     6     1    10
 -1.6874838328207381E-01 a       111     0     6     1    11
 -4.9053785631038155E-01 a       112     0     6     1    12
  4.3016974438995242E-01 a       113     0     6     1    13
  4.3456488586026037E-01 a       114     0     6     1    14
 -2.6712469511535608E-01 a       115     0     6     1    15
 -1.7782799267711843E-01 a       116     0     6     1    16
 -2.6904280404208480E-01 a       117     0     6     1    17
  6.5107073685627695E-02 a       118     0     6     1    18
  1.5620296702904621E-01 a       119     0     6     1    19
 -5.6161509881343961E-02 a       120     0     6     1    20
  1.5805472785989830E-01 a       121     0     7     1     1
  2.8515907692852438E-01 a       122     0     7     1     2
 -6.9816042911977988E-02 a       123     0     7     1     3
 -7.5699253827963605E-03 a       124     0     7     1     4
 -3.3790221058066328E-01 a       125     0     7     1     5
 -2.8558805739924537E-01 a       126     0     7     1     6
  1.9307613437873097E-01 a       127     0     7     1     7
  2.0772763484733953E-01 a       128     0     7     1     8
  1.2123349331077155E-01 a       129     0     7     1     9
 -1.2262149919432028E-01 a       130     0     7     1    10
 -1.7338846999004617E-01 a       131     0     7     1    11
 -2.3718942481488506E-01 a       132     0     7     1    12
  1.6886185590013936E-01 a       133     0     7     1    13
 -3.5758392356923441E-01 a       134     0     7     1    14
 -2.0656198168285251E-02 a       135     0     7     1    15
  1.3450845043514956E-01 a       136     0     7     1    16
 -4.2490709424619172E-01 a       137     0     7     1    17
 -1.4434185341710071E-01 a       138     0     7     1    18
  2.0959876664657523E-01 a       139     0     7     1    19
 -4.1599943315712778E-01 a       140     0     7     1    20
 -2.5994435462086997E-02 a       141     0     8     1     1
  3.9530391537207132E-01 a       142     0     8     1     2
  5.4027508645687256E-02 a       143     0     8     1     3
 -3.6624587802721070E-01 a       144     0     8     1     4
 -2.0897541421343990E-01 a       145     0     8     1     5
 -1.7064848078115838E-01 a       146     0     8     1     6
  1.7993052450433134E-01 a       147     0     8     1     7
 -4.9631937623249495E-02 a       148     0     8     1     8
  3.9097979352983186E-01 a       149     0     8     1     9
  1.6163075722646200E-01 a       150     0     8     1    10
 -3.2927306469596174E-01 a       151     0     8     1    11
 -2.9717346148080437E-01 a       152     0     8     1    12
 -3.2387716428102392E-01 a       153     0     8     1    13
 -1.3477170801914629E-01 a       154     0     8     1    14
 -1.4500378628794544E-01 a       155     0     8     1    15
  2.1599967922116414E-01 a       156     0     8     1    16
  2.1909642380859964E-01 a       157     0     8     1    17
 -5.8523766637340550E-03 a       158     0     8     1    18
  2.6196312228726359E-01 a       159     0     8     1    19
 -2.5317705066628665E-01 a       160     0     8     1    20
  3.0230562512860931E-01 a       161     0     9     1     1
  1.7655448137469873E-01 a       162     0     9     1     2
  2.5882633195275390E-01 a       163     0     9     1     3
  1.3961407527362399E-01 a       164     0     9     1     4
 -2.4958616494266100E-01 a       165     0     9     1     5
 -2.8114323545602815E-01 a       166     0     9     1     6
 -9.6934406889605015E-02 a       167     0     9     1     7
  2.3161173838058488E-01 a       168     0     9     1     8
  1.6953817592554746E-01 a       169     0     9     1     9
 -8.5287926301325756E-02 a       170     0     9     1    10
 -2.1639268526350483E-01 a       171     0     9     1    11
  3.8273439365200801E-01 a       172     0     9     1    12
  2.1559003624831247E-01 a       173     0     9     1    13
  4.3057252595372564E-01 a       174     0     9     1    14
 -2.9708953705964264E-01 a       175     0     9     1    15
  1.7565559365845751E-01 a       176     0     9     1    16
  2.9464723479054794E-01 a       177     0     9     1    17
 -1.0595233199204074E-02 a       178     0     9     1    18
  2.5811187507506717E-01 a       179     0     9     1    19
  2.0696184843981602E-01 a       180     0     9     1    20
 -4.0382467635095426E-01 a       181     0    10     1     1
 -2.6150550345834533E-01 a       182     0    10     1     2
 -4.1458751503419938E-01 a       183     0    10     1     3
  6.2757876520795633E-02 a       184     0    10     1     4
  1.0372517983836817E-01 a       185     0    10     1     5
  1.4311110998883743E-02 a       186     0    10     1     6
 -2.2092938755113922E-01 a       187     0    10     1     7
 -2.9553936786469165E-01 a       188     0    10     1     8
  1.5230355613965835E-01 a       189     0    10     1     9
  1.9065371982901430E-01 a       190     0    10     1    10
  1.0399196368239701E-01 a       191     0    10     1    11
  3.1514926403115961E-01 a       192     0    10     1    12
  1.0429345983842904E-01 a       193     0    10     1    13
 -1.2625848753683111E-01 a       194     0    10     1    14
 -1.1604067335389555E-01 a       195     0    10     1    15
  3.0826343728377925E-01 a       196     0    10     1    16
 -3.8878030304178322E-02 a       197     0    10     1    17
 -5.3426923921999651E-02 a       198     0    10     1    18
 -7.0466708335623893E-02 a       199     0    10     1    19
  1.1383917975576778E-02 a       200     0    10     1    20
  3.0686956958736805E-01 a       201     0    11     1     1
 -8.7997894205137858E-02 a       202     0    11     1     2
 -7.4635533466979279E-02 a       203     0    11     1     3
  3.1099862614728530E-01 a       204     0    11     1     4
 -1.6602206172507908E-01 a       205     0    11     1     5
 -2.0922992702482998E-01 a       206     0    11     1     6
 -1.3367920826075755E-01 a       207     0    11     1     7
  1.4853539872561083E-01 a       208     0    11     1     8
 -5.5933345682442281E-01 a       209     0    11     1     9
  6.2075929878700170E-02 a       210     0    11     1    10
  5.5243348426735617E-02 a       211     0    11     1    11
  1.4496586095299227E-01 a       212     0    11     1    12
  1.0011590297053333E-01 a       213     0    11     1    13
  3.2480784042714889E-01 a       214     0    11     1    14
  4.4334396705696305E-01 a       215     0    11     1    15
  1.2892714474173039E-01 a       216     0    11     1    16
  1.2623153285076855E-01 a       217     0    11     1    17
 -2.8481686984272103E-01 a       218     0    11     1    18
  4.3259795152765096E-01 a       219     0    11     1    19
 -9.9807625762718274E-02 a       220     0    11     1    20
  2.0097240144447678E-01 a       221     0    12     1     1
  3.8312436514637366E-01 a       222     0    12     1     2
  1.6440084188489687E-01 a       223     0    12     1     3
  9.4981504989912369E-02 a       224     0    12     1     4
 -1.5141612372083893E-01 a       225     0    12     1     5
  2.1577791932764299E-02 a       226     0    12     1     6
 -3.3783505850483125E-01 a       227     0    12     1     7
 -7.5592586533144088E-02 a       228     0    12     1     8
  4.1380273442948430E-02 a       229     0    12     1     9
  2.0953599996009128E-01 a       230     0    12     1    10
  2.6553404360848060E-01 a       231     0    12     1    11
 -3.8232378078293494E-01 a       232     0    12     1    12
 -7.3711087173317785E-02 a       233     0    12     1    13
 -3.6165505773132300E-01 a       234     0    12     1    14
 -3.9951122592267480E-01 a       235     0    12     1    15
  8.9095089563098265E-02 a       236     0    12     1    16
  7.6732949330370779E-03 a       237     0    12     1    17
  2.1873574158209874E-01 a       238     0    12     1    18
 -6.0252620276889234E-02 a       239     0    12     1    19
 -3.5745476408273880E-01 a       240     0    12     1    20
 -3.6596995746183802E-02 a       241     0    13     1     1
 -1.1131270867325616E-01 a       242     0    13     1     2
  9.5611331109513184E-02 a       243     0    13     1     3
 -1.8755333184174425E-01 a       244     0    13     1     4
  2.3107908932120319E-01 a       245     0    13     1     5
 -3.2516349342992462E-01 a       246     0    13     1     6
 -6.8758319292754000E-02 a       247     0    13     1     7
  1.8622270360957514E-02 a       248     0    13     1     8
  1.7486837304618330E-01 a       249     0    13     1     9
  1.5131392290291373E-01 a       250     0    13     1    10
  5.2284909860282752E-02 a       251     0    13     1    11
  1.3822199620677848E-02 a       252     0    13     1    12
  2.7996863176754194E-01 a       253     0    13     1    13
 -3.2167121679699834E-01 a       254     0    13     1    14
 -2.7421399489767306E-02 a       255     0    13     1    15
 -1.0620765808244835E-02 a       256     0    13     1    16
 -1.2110294845465913E-01 a       257     0    13     1    17
  2.0949730998979521E-01 a       258     0    13     1    18
  9.9061802363478196E-02 a       259     0    13     1    19
  3.4801217130818085E-01 a       260     0    13     1    20
  9.2256777816208446E-02 a       261     0    14     1     1
  3.3424005862684208E-01 a       262     0    14     1     2
 -6.9911643373432170E-02 a       263     0    14     1     3
  5.8363125660321931E-02 a       264     0    14     1     4
  1.2856212295475192E-01 a       265     0    14     1     5
  4.8453011697980786E-01 a       266     0    14     1     6
  4.1031150843741604E-01 a       267     0    14     1     7
  1.5405369598389054E-01 a       268     0    14     1     8
 -3.1302368763299622E-02 a       269     0    14     1     9
 -4.9372412091911011E-01 a       270     0    14     1    10
 -5.0384224415920242E-01 a       271     0    14     1    11
 -1.8865106734235645E-01 a       272     0    14     1    12
 -1.5915283714377151E-01 a       273     0    14     1    13
 -3.2174977247758985E-01 a       274     0    14     1    14
 -6.6596316573834149E-02 a       275     0    14     1    15
 -8.3276414192675244E-02 a       276     0    14     1    16
  1.6311548405054885E-01 a       277     0    14     1    17
 -2.2246096814695449E-01 a       278     0    14     1    18
 -3.9657846131933919E-02 a       279     0    14     1    19
  1.8723934294798139E-01 a       280     0    14     1    20
 -3.8850679020715800E-01 a       281     0    15     1     1
  2.4345341769701814E-01 a       282     0    15     1     2
 -5.3102585959861120E-03 a       283     0    15     1     3
 -7.1665488248615475E-02 a       284     0    15     1     4
 -6.8253812074589124E-02 a       285     0    15     1     5
  3.1822971963494256E-01 a       286     0    15     1     6
 -2.6833914229023642E-01 a       287     0    15     1     7
  5.5878357640425508E-02 a       288     0    15     1     8
  3.8123563481083152E-02 a       289     0    15     1     9
 -1.3902231076030754E-02 a       290     0    15     1    10
  1.1513013721394284E-01 a       291     0    15     1    11
  3.0614023864909323E-01 a       292     0    15     1    12
 -1.8095069063282165E-01 a       293     0    15     1    13
  2.8778820464452992E-01 a       294     0    15     1    14
 -1.7411201333703535E-02 a       295     0    15     1    15
 -2.8149226770935926E-01 a       296     0    15     1    16
 -2.7250937423020033E-01 a       297     0    15     1    17
 -3.2419431258659659E-01 a       298     0    15     1    18
 -3.3583503250334650E-02 a       299     0    15     1    19
 -3.7962274721069167E-01 a       300     0    15     1    20
 -9.7781053070135113E-02 a       301     0    16     1     1
  9.1589191127058586E-02 a       302     0    16     1     2
  1.3710895287787966E-01 a       303     0    16     1     3
 -1.5481171292831855E-01 a       304     0    16     1     4
 -2.2395772336500577E-01 a       305     0    16     1     5
 -4.7995662514097891E-02 a       306     0    16     1     6
 -1.6915371674471041E-01 a       307     0    16     1     7
 -5.5868859865910073E-02 a       308     0    16     1     8
 -1.7776894319168920E-01 a       309     0    16     1     9
  1.5426264155908420E-01 a       310     0    16     1    10
  3.7105525251742611E-03 a       311     0    16     1    11
  1.7427206212420321E-01 a       312     0    16     1    12
  1.4519588450530618E-01 a       313     0    16     1    13
 -3.4845648975283666E-01 a       314     0    16     1    14
 -1.3224353514967344E-01 a       315     0    16     1    15
  8.4743154990376234E-03 a       316     0    16     1    16
  1.3442086377728242E-02 a       317     0    16     1    17
  5.0383541935392219E-02 a       318     0    16     1    18
 -5.0849074191317317E-02 a       319     0    16     1    19
 -2.3120047547927192E-01 a       320     0    16     1    20
 -1.3610846687938430E-01 a       321     0    17     1     1
  1.5426165302916003E-01 a       322     0    17     1     2
 -2.7757121044501976E-01 a       323     0    17     1     3
  4.0994379839650508E-01 a       324     0    17     1     4
  3.1641851872858430E-02 a       325     0    17     1     5
  2.9865397779680947E-01 a       326     0    17     1     6
 -1.1882449355254650E-01 a       327     0    17     1     7
  2.0538405891161193E-01 a       328     0    17     1     8
  4.0825041594062805E-01 a       329     0    17     1     9
 -5.8819599498336116E-02 a       330     0    17     1    10
 -7.2547260516546364E-02 a       331     0    17     1    11
 -3.5579459796826272E-02 a       332     0    17     1    12
 -1.5075716976496228E-01 a       333     0    17     1    13
  1.9698994076812043E-01 a       334     0    17     1    14
 -1.2801625582728304E-01 a       335     0    17     1    15
  2.6918037211159507E-01 a       336     0    17     1    16
 -1.0394482248192062E-01 a       337     0    17     1    17
 -4.3722801957554958E-01 a       338     0    17     1    18
  1.8254890030390120E-01 a       339     0    17     1    19
 -2.7371359556191921E-01 a       340     0    17     1    20
  1.8071399960573517E-01 a       341     0    18     1     1
  1.5174358778722402E-01 a       342     0    18     1     2
  3.6884819105609068E-01 a       343     0    18     1     3
  4.0729287216602739E-02 a       344     0    18     1     4
  1.5814496583070081E-01 a       345     0    18     1     5
 -7.9053302723337882E-02 a       346     0    18     1     6
 -2.5592210858845027E-01 a       347     0    18     1     7
  1.2728850403401967E-01 a       348     0    18     1     8
 -2.4082734792066030E-01 a       349     0    18     1     9
  9.6427187313050083E-02 a       350     0    18     1    10
  2.4481062500925102E-01 a       351     0    18     1    11
  5.9129224654902238E-02 a       352     0    18     1    12
  3.0559169364137112E-01 a       353     0    18     1    13
  7.3160826390267247E-02 a       354     0    18     1    14
  3.2427937221641195E-01 a       355     0    18     1    15
 -2.2358885566062278E-01 a       356     0    18     1    16
  1.0404615732444367E-01 a       357     0    18     1    17
  7.2012910904281482E-02 a       358     0    18     1    18
 -7.1144039615128080E-02 a       359     0    18     1    19
 -2.1119810953698501E-02 a       360     0    18     1    20
  1.0730966081455863E-01 a       361     0    19     1     1
 -3.5372638537004480E-01 a       362     0    19     1     2
  3.0098359739671510E-01 a       363     0    19     1     3
 -4.0408846158566791E-01 a       364     0    19     1     4
  3.1535836707328277E-02 a       365     0    19     1     5
  6.7853766168871994E-03 a       366     0    19     1     6
 -6.0257661012733568E-02 a       367     0    19     1     7
  1.7633751535346606E-01 a       368     0    19     1     8
  3.4630656921639152E-01 a       369     0    19     1     9
  2.8857513701950322E-02 a       370     0    19     1    10
  4.0790084725148096E-01 a       371     0    19     1    11
 -1.7906062229620689E-01 a       372     0    19     1    12
  2.4766987273634394E-01 a       373     0    19     1    13
 -1.8301188807805382E-01 a       374     0    19     1    14
 -1.0970798091666013E-01 a       375     0    19     1    15
 -1.0201260120292063E-02 a       376     0    19     1    16
  2.4470124498701154E-01 a       377     0    19     1    17
  1.2801563411288687E-02 a       378     0    19     1    18
  1.7122271345059681E-01 a       379     0    19     1    19
  2.6772151455613180E-01 a       380     0    19     1    20
  2.2921351583567198E-01 a       381     0    20     1     1
  3.0515181524660251E-01 a       382     0    20     1     2
  4.4961570816231276E-02 a       383     0    20     1     3
  1.2140771759381443E-01 a       384     0    20     1     4
 -9.6753762174502267E-02 a       385     0    20     1     5
 -4.9278754594369861E-01 a       386     0    20     1     6
 -3.1615179760809414E-01 a       387     0    20     1     7
  3.7667546981105449E-01 a       388     0    20     1     8
 -1.7160716639888224E-01 a       389     0    20     1     9
  2.4707269191048098E-01 a       390     0    20     1    10
  2.9086192602256816E-01 a       391     0    20     1    11
 -7.3521506592597471E-02 a       392     0    20     1    12
  1.2558305761600771E-01 a       393     0    20     1    13
 -5.1221620781016539E-02 a       394     0    20     1    14
  2.1503554174877168E-01 a       395     0    20     1    15
  1.4501598873805097E-01 a       396     0    20     1    16
 -8.7189399125730135E-02 a       397     0    20     1    17
 -9.2378691746853925E-02 a       398     0    20     1    18
 -6.3676323723017236E-02 a       399     0    20     1    19
 -1.6365066436312900E-01 a       400     0    20     1    20
  1.4408149587871705E-01 a       401     0    21     1     1
  1.1511470909717093E-01 a       402     0    21     1     2
  9.3768604213581269E-02 a       403     0    21     1     3
 -1.2626377273665676E-01 a       404     0    21     1     4
  3.1689004919209790E-01 a       405     0    21     1     5
  1.2512207420965935E-01 a       406     0    21     1     6
  5.6692972843450581E-02 a       407     0    21     1     7
  3.9691226765265084E-02 a       408     0    21     1     8
 -4.2569733191492196E-02 a       409     0    21     1     9
  2.5002817583073836E-02 a       410     0    21     1    10
  3.0734846001899141E-01 a       411     0    21     1    11
  1.0283503854799227E-01 a       412     0    21     1    12
 -3.4139222485579296E-02 a       413     0    21     1    13
  2.1654933520735362E-02 a       414     0    21     1    14
 -6.9218817455330026E-02 a       415     0    21     1    15
 -6.3566012082975354E-02 a       416     0    21     1    16
  2.2326604744320408E-01 a       417     0    21     1    17
  3.7482005269698571E-01 a       418     0    21     1    18
  8.0231091535380526E-03 a       419     0    21     1    19
  2.3045104153834872E-01 a       420     0    21     1    20
  4.1157614984463586E-01 a       421     0    22     1     1
  3.0292457453052651E-01 a       422     0    22     1     2
  5.5244090778436110E-02 a       423     0    22     1     3
  1.2968509422737212E-01 a       424     0    22     1     4
 -9.9560881385194807E-03 a       425     0    22     1     5
  1.3004166600109418E-02 a       426     0    22     1     6
  2.4674587236203728E-02 a       427     0    22     1     7
  3.2325998516799882E-02 a       428     0    22     1     8
 -1.7761623012480934E-01 a       429     0    22     1     9
 -1.0436735094571414E-01 a       430     0    22     1    10
 -1.2636642017904115E-01 a       431     0    22     1    11
 -3.0732044935625449E-02 a       432     0    22     1    12
 -1.5911751930762102E-01 a       433     0    22     1    13
 -2.2841466302461344E-01 a       434     0    22     1    14
 -1.9582045956745525E-01 a       435     0    22     1    15
  3.7736201574888065E-02 a       436     0    22     1    16
  2.9598708038536986E-01 a       437     0    22     1    17
  1.3910781571275826E-01 a       438     0    22     1    18
 -2.3581999585073143E-01 a       439     0    22     1    19
 -1.0432307002729747E-01 a       440     0    22     1    20
 -5.0641834360234106E-01 a       441     0    23     1     1
 -3.6330338190381700E-01 a       442     0    23     1     2
 -2.9895709480145605E-01 a       443     0    23     1     3
 -4.6552148588689118E-01 a       444     0    23     1     4
  4.0686677855745274E-01 a       445     0    23     1     5
 -8.7218386470936451E-02 a       446     0    23     1     6
 -3.7719581911136106E-02 a       447     0    23     1     7
 -1.9350463388832639E-01 a       448     0    23     1     8
 -9.3367440796458562E-02 a       449     0    23     1     9
  2.3043767821776825E-01 a       450     0    23     1    10
 -1.4885642510691349E-01 a       451     0    23     1    11
 -2.3508045834330210E-01 a       452     0    23     1    12
  2.9913659027995776E-01 a       453     0    23     1    13
  2.6081609174775752E-03 a       454     0    23     1    14
 -3.2797526689928753E-02 a       455     0    23     1    15
  1.2399533973033448E-01 a       456     0    23     1    16
 -1.2229499778998804E-01 a       457     0    23     1    17
  5.5303083050949453E-01 a       458     0    23     1    18
  1.2828207585388929E-01 a       459     0    23     1    19
  3.8523480125448717E-01 a       460     0    23     1    20
  3.7515826508747213E-01 a       461     0    24     1     1
 -3.8060346315070638E-02 a       462     0    24     1     2
 -9.3115229079607897E-02 a       463     0    24     1     3
  2.3860543258674002E-01 a       464     0    24     1     4
  2.4686988536546484E-01 a       465     0    24     1     5
 -9.1691211177939193E-04 a       466     0    24     1     6
  1.7875768060593861E-01 a       467     0    24     1     7
 -5.8032270765964955E-02 a       468     0    24     1     8
  1.2395763071162501E-01 a       469     0    24     1     9
 -8.5807569545224116E-02 a       470     0    24     1    10
  1.7027587068062219E-01 a       471     0    24     1    11
  3.3202399722102488E-01 a       472     0    24     1    12
 -4.2047843680245583E-01 a       473     0    24     1    13
 -7.6110525612262697E-02 a       474     0    24     1    14
  3.0818406567777079E-01 a       475     0    24     1    15
 -3.0392394761343278E-01 a       476     0    24     1    16
  1.1255467786454700E-01 a       477     0    24     1    17
 -2.0045094642859884E-01 a       478     0    24     1    18
 -3.9565048011888410E-01 a       479     0    24     1    19
  1.7309191929151596E-01 a       480     0    24     1    20
  4.2199467287264078E-02 a       481     0    25     1     1
 -1.3071720077290275E-01 a       482     0    25     1     2
  1.1032702999935033E-01 a       483     0    25     1     3
  9.6839997362319657E-02 a       484     0    25     1     4
  4.9148661848235520E-02 a       485     0    25     1     5
  2.1990457394224873E-02 a       486     0    25     1     6
 -6.8884492350866883E-02 a       487     0    25     1     7
  1.9934542160447372E-01 a       488     0    25     1     8
 -2.1717018054919321E-01 a       489     0    25     1     9
  5.8194852495372248E-02 a       490     0    25     1    10
 -1.5302710818883328E-01 a       491     0    25     1    11
  3.7301020313708361E-01 a       492     0    25     1    12
 -6.6388888839559818E-02 a       493     0    25     1    13
  2.9443941869628032E-01 a       494     0    25     1    14
  4.0011702134455401E-02 a       495     0    25     1    15
  5.6727707022688770E-02 a       496     0    25     1    16
  1.7676085125528828E-02 a       497     0    25     1    17
 -1.6693066525223163E-01 a       498     0    25     1    18
  1.8061436378365145E-01 a       499     0    25     1    19
  1.4498630788067243E-01 a       500     0    25     1    20
 -6.8812329460796601E-02 a       501     0    26     1     1
  2.8080671630151050E-01 a       502     0    26     1     2
  6.7080528586377239E-02 a       503     0    26     1     3
  5.3933143618781421E-01 a       504     0    26     1     4
 -1.1235599782802291E-01 a       505     0    26     1     5
  1.5781251145522662E-01 a       506     0    26     1     6
  2.1938965830346220E-02 a       507     0    26     1     7
  2.2439247556239658E-01 a       508     0    26     1     8
  7.0889482458252662E-02 a       509     0    26     1     9
 -1.5934444403001172E-01 a       510     0    26     1    10
  2.9416890193424855E-01 a       511     0    26     1    11
  1.8681250221148044E-01 a       512     0    26     1    12
 -6.5362865283194627E-02 a       513     0    26     1    13
  4.5307746990642012E-01 a       514     0    26     1    14
  4.3067546672889041E-02 a       515     0    26     1    15
  3.9232782675614537E-02 a       516     0    26     1    16
 -2.0385449192705266E-01 a       517     0    26     1    17
  1.1970572112642394E-01 a       518     0    26     1    18
  2.2639209208365707E-01 a       519     0    26     1    19
 -2.1605440573310483E-01 a       520     0    26     1    20
  4.4666183208541038E-01 a       521     0    27     1     1
  2.4078789119327837E-01 a       522     0    27     1     2
 -4.1286581628045727E-01 a       523     0    27     1     3
  3.8726625451538162E-02 a       524     0    27     1     4
 -4.3184423521594739E-01 a       525     0    27     1     5
 -1.2192240010357581E-01 a       526     0    27     1     6
  2.9109195837380564E-01 a       527     0    27     1     7
 -2.8926057504327457E-01 a       528     0    27     1     8
  1.8165235012536790E-01 a       529     0    27     1     9
  2.4982728361900491E-01 a       530     0    27     1    10
