################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.1183016549453685E-01 a        96     0     5     1    16
  1.9529579829083293E-01 a        97     0     5     1    17
 -2.1379284309956126E-01 a        98     0     5     1    18
  1.2118896996572383E-01 a        99     0     5     1    19
  2.8326036080829964E-01 a       100     0     5     1    20
  1.9162297950957297E-01 a       101     0     6     1     1
  3.2679977233771879E-01 a       102     0     6     1     2
 -1.4545476908320651E-01 a       103     0     6     1     3
 -4.9081461565392731E-01 a       104     0     6     1     4
  7.4128043417575659E-02 a       105     0     6     1     5
  1.1252876123712129E-01 a       106     0     6     1     6
  1.4302444644661441E-01 a       107     0     6     1     7
 -2.4150181865454637E-01 a       108     0     6     1     8
  8.1839136674136614E-02 a       109     0     6     1     9
  3.3642703804490587E-01 a       110     0     6     1    10
  1.6213990346094592E-01 a       111     0     6     1    11
 -2.6684109407009497E-02 a       112     0     6     1    12
 -9.6671089212069204E-03 a       113     0     6     1    13
  4.9907845685748645E-02 a       114     0     6     1    14
 -1.1831024934292822E-01 a       115     0     6     1    15
  1.0256044710069326E-01 a       116     0     6     1    16
  1.0985701516496732E-01 a       117     0     6     1    17
 -8.1335350259845493E-02 a       118     0     6     1    18
 -6.7097516155914180E-02 a       119     0     6     1    19
 -1.9292895208502628E-01 a       120     0     6     1    20
 -2.3656835225888292E-01 a       121     0     7     1     1
  3.8817744779436658E-01 a       122     0     7     1     2
 -9.7124940438140642E-02 a       123     0     7     1     3
 -4.0675651632551113E-01 a       124     0     7     1     4
  7.1545007653167944E-02 a       125     0     7     1     5
  2.0000241262410812E-01 a       126     0     7     1     6
 -3.0619205354314227E-01 a       127     0     7     1     7
  6.7109976204514296E-02 a       128     0     7     1     8
  1.9893396355743739E-01 a       129     0     7     1     9
 -5.1454777199331371E-02 a       130     0     7     1    10
  4.6638289109607434E-02 a       131     0     7     1    11
 -1.1354785467721577E-01 a       132     0     7     1    12
  4.5847425089674369E-03 a       133     0     7     1    13
 -3.8880723989096555E-01 a       134     0     7     1    14
  2.9728657458437741E-01 a       135     0     7     1    15
  1.0889573538363409E-01 a       136     0     7     1    16
  6.5744739063790511E-02 a       137     0     7     1    17
 -2.5530603296203480E-01 a       138     0     7     1    18
 -9.6870674672278778E-02 a       139     0     7     1    19
 -2.7967486115772855E-01 a       140     0     7     1    20
 -2.9388966130825012E-01 a       141     0     8     1     1
 -1.8415556898978580E-01 a       142     0     8     1     2
  1.1813488146187119E-01 a       143     0     8     1     3
  1.6327448142572001E-02 a       144     0     8     1     4
 -1.7807522856801627E-01 a       145     0     8     1     5
  3.5398261721483676E-01 a       146     0     8     1     6
  2.0165092391753545E-02 a       147     0     8     1     7
 -1.6095624841947886E-01 a       148     0     8     1     8
  1.3153457656705296E-02 a       149     0     8     1     9
 -2.4897713707722691E-01 a       150     0     8     1    10
 -4.0500617449310822E-01 a       151     0     8     1    11
 -8.0664994811471422E-02 a       152     0     8     1    12
  2.8942126158976320E-02 a       153     0     8     1    13
 -7.6143616615402407E-02 a       154     0     8     1    14
  3.7258029993766989E-01 a       155     0     8     1    15
  1.9878529068384604E-01 a       156     0     8     1    16
 -1.3568151300029063E-01 a       157     0     8     1    17
 -1.9224224316142298E-02 a       158     0     8     1    18
  1.4859682903934690E-01 a       159     0     8     1    19
  2.8773337622768652E-01 a       160     0     8     1    20
  3.4884071075258372E-01 a       161     0     9     1     1
 -4.1379660975857664E-02 a       162     0     9     1     2
 -3.6492778397251391E-01 a       163     0     9     1     3
  3.3678043283633302E-02 a       164     0     9     1     4
 -1.8029073119760017E-01 a       165     0     9     1     5
 -4.6996097638006429E-01 a       166     0     9     1     6
 -1.9242013958400744E-01 a       167     0     9     1     7
  3.1158670468528787E-01 a       168     0     9     1     8
  6.7016057492339048E-02 a       169     0     9     1     9
 -5.4520295491075600E-02 a       170     0     9     1    10
  7.8694651347474637E-02 a       171     0     9     1    11
  2.6217080032825534E-02 a       172     0     9     1    12
 -4.2295610094558289E-01 a       173     0     9     1    13
  2.6113272254088774E-02 a       174     0     9     1    14
 -2.3073699518695062E-01 a       175     0     9     1    15
  2.3384493058024794E-01 a       176     0     9     1    16
 -9.7122540645736263E-02 a       177     0     9     1    17
 -3.9246697966413890E-01 a       178     0     9     1    18
 -1.6098109510935968E-01 a       179     0     9     1    19
  2.9915371563403065E-01 a       180     0     9     1    20
  1.9224891770708294E-01 a       181     0    10     1     1
  6.5857959504399335E-02 a       182     0    10     1     2
  2.9195055064692471E-01 a       183     0    10     1     3
  2.0813717389386635E-01 a       184     0    10     1     4
 -2.6236360089418143E-01 a       185     0    10     1     5
 -3.6732458799710249E-01 a       186     0    10     1     6
  1.6539950392918001E-02 a       187     0    10     1     7
 -2.8524367806320439E-01 a       188     0    10     1     8
 -5.4858315761636389E-01 a       189     0    10     1     9
 -8.3543398806405975E-02 a       190     0    10     1    10
  4.7874565379422203E-02 a       191     0    10     1    11
 -1.2073622321566585E-01 a       192     0    10     1    12
  1.9890904228413655E-04 a       193     0    10     1    13
 -1.9806357269736705E-02 a       194     0    10     1    14
 -1.4951158811063837E-02 a       195     0    10     1    15
  4.9125848889164873E-02 a       196     0    10     1    16
 -3.6117457728444929E-01 a       197     0    10     1    17
  2.6051949547012943E-01 a       198     0    10     1    18
  4.8212122125489705E-02 a       199     0    10     1    19
  3.2790054929450368E-01 a       200     0    10     1    20
  4.2085752219850103E-01 a       201     0    11     1     1
  1.6578574698924411E-01 a       202     0    11     1     2
  3.0197921549128365E-01 a       203     0    11     1     3
  2.2804067888253510E-01 a       204     0    11     1     4
  3.1487335447937313E-03 a       205     0    11     1     5
  8.2035824104088426E-02 a       206     0    11     1     6
  3.3925774763312311E-01 a       207     0    11     1     7
 -3.6419318110104508E-02 a       208     0    11     1     8
 -2.1557221972629115E-01 a       209     0    11     1     9
 -1.7428378835068339E-01 a       210     0    11     1    10
 -1.0610969344962650E-02 a       211     0    11     1    11
 -2.7589516780824475E-01 a       212     0    11     1    12
  3.6911537575059888E-01 a       213     0    11     1    13
 -4.1839948339184246E-01 a       214     0    11     1    14
 -9.0027512447505759E-02 a       215     0    11     1    15
  1.2782045825552357E-01 a       216     0    11     1    16
  4.4231732788933199E-02 a       217     0    11     1    17
  2.4173622598466576E-01 a       218     0    11     1    18
 -1.1445988701018443E-01 a       219     0    11     1    19
 -1.7512886218438148E-01 a       220     0    11     1    20
 -1.9339802298452521E-01 a       221     0    12     1     1
 -1.3248610194234461E-01 a       222     0    12     1     2
  6.7047721010344133E-02 a       223     0    12     1     3
  1.5778426207450605E-01 a       224     0    12     1     4
 -8.9329072206390317E-02 a       225     0    12     1     5
  2.8193933136772120E-01 a       226     0    12     1     6
  6.5202060567997877E-02 a       227     0    12     1     7
 -2.3630831510051420E-01 a       228     0    12     1     8
 -9.0285582750662216E-02 a       229     0    12     1     9
 -3.5581798315256197E-01 a       230     0    12     1    10
  8.2335649152860138E-02 a       231     0    12     1    11
  2.7415929651358212E-02 a       232     0    12     1    12
 -2.4825513108103339E-01 a       233     0    12     1    13
 -2.6396151642135096E-01 a       234     0    12     1    14
  2.2436412959024124E-01 a       235     0    12     1    15
  9.5526720365313837E-03 a       236     0    12     1    16
  1.3361089000884668E-01 a       237     0    12     1    17
 -3.0281751605450874E-01 a       238     0    12     1    18
  1.6314106620055332E-02 a       239     0    12     1    19
 -3.8385421582240775E-01 a       240     0    12     1    20
  1.1020377001310365E-01 a       241     0    13     1     1
  4.2594350925346351E-02 a       242     0    13     1     2
  3.0171740239045269E-02 a       243     0    13     1     3
 -1.8755190528384508E-01 a       244     0    13     1     4
 -1.0431401787941817E-01 a       245     0    13     1     5
 -1.1155613194394796E-01 a       246     0    13     1     6
 -5.5200531723372040E-02 a       247     0    13     1     7
  2.1495234511615080E-01 a       248     0    13     1     8
 -1.1766942565058162E-01 a       249     0    13     1     9
 -2.2699655611175092E-02 a       250     0    13     1    10
 -5.4895291149168274E-02 a       251     0    13     1    11
  4.7903791702510945E-01 a       252     0    13     1    12
 -2.9043721620870383E-01 a       253     0    13     1    13
 -4.5405189535298485E-02 a       254     0    13     1    14
  1.0544978211618873E-01 a       255     0    13     1    15
 -2.5333311135737857E-01 a       256     0    13     1    16
 -4.2556089310361554E-02 a       257     0    13     1    17
 -6.2648837469270885E-02 a       258     0    13     1    18
  8.0286920531476194E-02 a       259     0    13     1    19
  1.3959782950545041E-01 a       260     0    13     1    20
 -3.2891972717463496E-03 a       261     0    14     1     1
 -5.7761025468147577E-02 a       262     0    14     1     2
 -6.9107260200750781E-02 a       263     0    14     1     3
  1.5634607592329991E-01 a       264     0    14     1     4
  5.9269415872899092E-02 a       265     0    14     1     5
 -1.5341332724043233E-01 a       266     0    14     1     6
  1.7356946265859846E-02 a       267     0    14     1     7
  1.9956518713328703E-01 a       268     0    14     1     8
  3.1077334443242090E-02 a       269     0    14     1     9
 -1.1453956726235743E-02 a       270     0    14     1    10
  1.7648803888015682E-01 a       271     0    14     1    11
 -3.0478985296273359E-01 a       272     0    14     1    12
 -9.6469850132127333E-02 a       273     0    14     1    13
 -1.1301254988437048E-01 a       274     0    14     1    14
 -2.9221610986687391E-01 a       275     0    14     1    15
 -3.5849704177922975E-01 a       276     0    14     1    16
 -1.1403926905431554E-01 a       277     0    14     1    17
 -2.2797110937141044E-02 a       278     0    14     1    18
 -2.6011866883139667E-01 a       279     0    14     1    19
  7.4799549695528947E-02 a       280     0    14     1    20
 -2.3857850268397737E-01 a       281     0    15     1     1
 -1.9307366997136718E-01 a       282     0    15     1     2
  1.1815838580261526E-01 a       283     0    15     1     3
 -1.0393258306369423E-01 a       284     0    15     1     4
 -2.3262190832243884E-01 a       285     0    15     1     5
  2.8439424256830020E-01 a       286     0    15     1     6
  2.0330112073334417E-01 a       287     0    15     1     7
 -1.9123367563737459E-01 a       288     0    15     1     8
 -2.5829696065160934E-01 a       289     0    15     1     9
 -4.9306516822316854E-01 a       290     0    15     1    10
  2.2550225112857071E-02 a       291     0    15     1    11
 -2.6789231013676307E-01 a       292     0    15     1    12
 -2.9118361842767737E-01 a       293     0    15     1    13
 -4.8764674530985308E-01 a       294     0    15     1    14
  3.3590006432742681E-01 a       295     0    15     1    15
  4.7997720418561518E-01 a       296     0    15     1    16
 -2.8695509539955344E-01 a       297     0    15     1    17
  3.0155141878038050E-01 a       298     0    15     1    18
  1.5364097517405975E-01 a       299     0    15     1    19
 -1.4539433956304984E-01 a       300     0    15     1    20
  8.1047657780203709E-04 a       301     0    16     1     1
  4.0387283468177722E-02 a       302     0    16     1     2
 -1.8569299890763193E-02 a       303     0    16     1     3
  1.3280552884329760E-01 a       304     0    16     1     4
  1.5521667127626165E-01 a       305     0    16     1     5
 -1.3682005081850820E-01 a       306     0    16     1     6
 -2.5723292301191050E-02 a       307     0    16     1     7
 -3.7286097674831251E-03 a       308     0    16     1     8
  1.0162623877773969E-01 a       309     0    16     1     9
  1.4752677800353353E-01 a       310     0    16     1    10
  1.2954587028905437E-01 a       311     0    16     1    11
 -1.7180681483104060E-02 a       312     0    16     1    12
 -1.5323209919267224E-02 a       313     0    16     1    13
  6.3010648632939634E-02 a       314     0    16     1    14
 -1.3437442095900176E-01 a       315     0    16     1    15
 -8.8307446229589664E-02 a       316     0    16     1    16
  2.3938444442929047E-01 a       317     0    16     1    17
 -1.2629818495283041E-01 a       318     0    16     1    18
 -1.0926026637014280E-01 a       319     0    16     1    19
 -3.5703231598765053E-02 a       320     0    16     1    20
 -6.9893704658861938E-02 a       321     0    17     1     1
 -9.8309211866898963E-02 a       322     0    17     1     2
 -9.3974305166936063E-03 a       323     0    17     1     3
  9.2025862676000325E-02 a       324     0    17     1     4
 -3.2986101462358863E-02 a       325     0    17     1     5
 -9.5915660213577628E-02 a       326     0    17     1     6
 -1.0210384737551356E-01 a       327     0    17     1     7
 -8.8883818355880356E-02 a       328     0    17     1     8
  8.6126936675261292E-02 a       329     0    17     1     9
 -3.0668905946806146E-01 a       330     0    17     1    10
  6.6528290045945460E-02 a       331     0    17     1    11
 -3.0205546937051947E-01 a       332     0    17     1    12
 -8.1517558087332631E-02 a       333     0    17     1    13
  2.7293459857615696E-02 a       334     0    17     1    14
  9.4424478620240421E-02 a       335     0    17     1    15
 -7.1317201405014102E-02 a       336     0    17     1    16
 -1.6093105107789463E-01 a       337     0    17     1    17
  8.0974707607882099E-02 a       338     0    17     1    18
 -3.0189111034009394E-02 a       339     0    17     1    19
  1.1059789832952982E-01 a       340     0    17     1    20
 -2.7874673628771396E-01 a       341     0    18     1     1
  3.2259820433331740E-02 a       342     0    18     1     2
 -5.9531128255901331E-02 a       343     0    18     1     3
 -2.6302095227941713E-01 a       344     0    18     1     4
 -1.3461959773541241E-01 a       345     0    18     1     5
 -1.7176706290359586E-01 a       346     0    18     1     6
 -2.1644193010088328E-01 a       347     0    18     1     7
 -1.7477913792333089E-01 a       348     0    18     1     8
 -1.4641368318752332E-01 a       349     0    18     1     9
  4.0771719940443513E-02 a       350     0    18     1    10
 -1.9922826951461453E-01 a       351     0    18     1    11
  1.1541128879525375E-01 a       352     0    18     1    12
 -1.9493891923500709E-01 a       353     0    18     1    13
 -2.6314796834630155E-02 a       354     0    18     1    14
  2.1459825699186191E-01 a       355     0    18     1    15
  1.9778504577840977E-01 a       356     0    18     1    16
 -1.7946152396172282E-01 a       357     0    18     1    17
 -1.7703491328544815E-01 a       358     0    18     1    18
  9.0625515231556791E-02 a       359     0    18     1    19
 -2.8659695319556054E-02 a       360     0    18     1    20
  1.3458792884083107E-01 a       361     0    19     1     1
 -1.4872256655683180E-01 a       362     0    19     1     2
 -2.5516315812901820E-02 a       363     0    19     1     3
 -9.0330321061799071E-02 a       364     0    19     1     4
  1.3264685463792039E-01 a       365     0    19     1     5
  7.7042788120022812E-02 a       366     0    19     1     6
  6.7161847377447431E-02 a       367     0    19     1     7
  2.7427505284370456E-02 a       368     0    19     1     8
  1.5561142962028815E-01 a       369     0    19     1     9
  1.2668076849480212E-01 a       370     0    19     1    10
 -1.6236813192996805E-01 a       371     0    19     1    11
  5.9421089908543105E-02 a       372     0    19     1    12
  1.6421348097225666E-01 a       373     0    19     1    13
 -1.3995286214590541E-01 a       374     0    19     1    14
 -1.4417978948290591E-01 a       375     0    19     1    15
  1.2043870010687352E-02 a       376     0    19     1    16
 -2.2051836444188368E-02 a       377     0    19     1    17
 -3.1681610565585827E-02 a       378     0    19     1    18
  1.5023878377415307E-02 a       379     0    19     1    19
 -2.5910182136470838E-01 a       380     0    19     1    20
  1.2467939602752948E-01 a       381     0    20     1     1
 -3.2188882445744255E-01 a       382     0    20     1     2
 -3.7332017049313682E-01 a       383     0    20     1     3
  1.0537998950772152E-01 a       384     0    20     1     4
 -2.6144094234244297E-01 a       385     0    20     1     5
  2.0947281591584446E-01 a       386     0    20     1     6
  2.6110534588114059E-01 a       387     0    20     1     7
  3.1243347744227606E-01 a       388     0    20     1     8
 -2.0046742191014763E-01 a       389     0    20     1     9
  1.6509631563759197E-01 a       390     0    20     1    10
  4.9579991071891705E-01 a       391     0    20     1    11
 -3.2882903601266156E-01 a       392     0    20     1    12
 -2.1339234688149178E-01 a       393     0    20     1    13
  4.0180365666537876E-01 a       394     0    20     1    14
  5.0098574333648289E-02 a       395     0    20     1    15
  3.1081724219342743E-01 a       396     0    20     1    16
  2.0275917789470646E-01 a       397     0    20     1    17
  5.8967981670303482E-01 a       398     0    20     1    18
  2.4671447635123037E-01 a       399     0    20     1    19
  4.0793814012323598E-01 a       400     0    20     1    20
  7.3628139845145546E-02 a       401     0    21     1     1
 -3.2686251322471116E-01 a       402     0    21     1     2
 -2.2660121953584453E-01 a       403     0    21     1     3
 -2.2957072149468089E-02 a       404     0    21     1     4
  1.7656810010115531E-01 a       405     0    21     1     5
 -8.3062172346603180E-02 a       406     0    21     1     6
 -2.9504981707612298E-02 a       407     0    21     1     7
 -3.6662420809673198E-02 a       408     0    21     1     8
 -3.2292268460253937E-01 a       409     0    21     1     9
  4.2907981808026519E-01 a       410     0    21     1    10
 -1.3483528126265790E-01 a       411     0    21     1    11
  6.4596581590849445E-01 a       412     0    21     1    12
 -4.1456243161385814E-01 a       413     0    21     1    13
 -1.4746084101039492E-01 a       414     0    21     1    14
 -1.1546414456900783E-01 a       415     0    21     1    15
  1.6418289233760520E-02 a       416     0    21     1    16
  1.9564217416337767E-01 a       417     0    21     1    17
  1.3244439522845902E-01 a       418     0    21     1    18
 -2.4221463486007653E-02 a       419     0    21     1    19
  2.4716074343962513E-01 a       420     0    21     1    20
 -5.5893038579084209E-01 a       421     0    22     1     1
  1.0928614319416795E-01 a       422     0    22     1     2
 -1.6696853323351149E-02 a       423     0    22     1     3
 -1.1124773587620870E-01 a       424     0    22     1     4
  8.6643475236465178E-02 a       425     0    22     1     5
 -8.3008779535421906E-02 a       426     0    22     1     6
 -1.6270834392735931E-01 a       427     0    22     1     7
 -1.5604825491959204E-01 a       428     0    22     1     8
  1.2117981028372658E-02 a       429     0    22     1     9
  3.8195246234494434E-01 a       430     0    22     1    10
  2.6125159506174661E-01 a       431     0    22     1    11
 -4.7013319185088753E-01 a       432     0    22     1    12
  1.7230212999736069E-01 a       433     0    22     1    13
  5.3787666252175692E-01 a       434     0    22     1    14
  1.1636532971973895E-01 a       435     0    22     1    15
 -6.1659087616963197E-02 a       436     0    22     1    16
  1.8393261459341401E-01 a       437     0    22     1    17
  2.0118995239661205E-01 a       438     0    22     1    18
  1.9244929660934235E-01 a       439     0    22     1    19
 -4.4928984071984790E-01 a       440     0    22     1    20
  2.0624058771440737E-01 a       441     0    23     1     1
 -6.8808644046012155E-02 a       442     0    23     1     2
 -1.5620535601316160E-01 a       443     0    23     1     3
  2.1635461662264080E-01 a       444     0    23     1     4
 -1.4236238329311926E-01 a       445     0    23     1     5
  1.5345643344978438E-01 a       446     0    23     1     6
  4.2832705878185179E-01 a       447     0    23     1     7
 -1.9619900363504791E-01 a       448     0    23     1     8
  2.2875282328193228E-01 a       449     0    23     1     9
 -4.9559388813104727E-01 a       450     0    23     1    10
 -2.7774815788948043E-01 a       451     0    23     1    11
 -2.5003400018124033E-01 a       452     0    23     1    12
  1.0709194900883227E-01 a       453     0    23     1    13
  4.6232354958035043E-01 a       454     0    23     1    14
 -1.8426111739313147E-02 a       455     0    23     1    15
 -1.6275768744992533E-01 a       456     0    23     1    16
 -1.3630111891207408E-01 a       457     0    23     1    17
 -7.9634359434824484E-02 a       458     0    23     1    18
 -2.0326567064430148E-01 a       459     0    23     1    19
 -4.3280980695381932E-01 a       460     0    23     1    20
  1.6121118427017925E-01 a       461     0    24     1     1
  1.3034158132390189E-01 a       462     0    24     1     2
  1.7389632607597760E-01 a       463     0    24     1     3
  1.6301376650077273E-02 a       464     0    24     1     4
  1.9884372611302525E-01 a       465     0    24     1     5
 -1.9152811676102349E-01 a       466     0    24     1     6
 -3.6132038880343657E-02 a       467     0    24     1     7
 -1.0362083537970385E-02 a       468     0    24     1     8
  3.0248802147875231E-02 a       469     0    24     1     9
  5.9952552754203532E-02 a       470     0    24     1    10
 -2.8810533416631350E-02 a       471     0    24     1    11
  1.2844725104379159E-01 a       472     0    24     1    12
  2.6842149847022428E-01 a       473     0    24     1    13
 -2.8578310559323450E-01 a       474     0    24     1    14
 -1.3644656834469790E-01 a       475     0    24     1    15
 -1.5782259890360681E-01 a       476     0    24     1    16
 -3.1743344930465406E-02 a       477     0    24     1    17
 -1.0373204412396073E-02 a       478     0    24     1    18
 -1.4769439186922292E-01 a       479     0    24     1    19
 -3.9057989886112296E-02 a       480     0    24     1    20
  1.0665728698824241E-02 a       481     0    25     1     1
  1.8135502307132556E-01 a       482     0    25     1     2
 -3.8708495976711776E-02 a       483     0    25     1     3
 -2.1248459159041916E-01 a       484     0    25     1     4
  2.4971281902858425E-01 a       485     0    25     1     5
 -7.7048557402539852E-02 a       486     0    25     1     6
 -9.3132215665824136E-02 a       487     0    25     1     7
  2.2892313760500566E-01 a       488     0    25     1     8
  3.1424760731186474E-01 a       489     0    25     1     9
  2.6241800165771134E-01 a       490     0    25     1    10
 -1.6857824671529603E-01 a       491     0    25     1    11
  7.3045279179617131E-02 a       492     0    25     1    12
  3.8404485035965175E-01 a       493     0    25     1    13
  4.5106193126489572E-02 a       494     0    25     1    14
 -1.1997960345152327E-01 a       495     0    25     1    15
  2.3964733910354730E-01 a       496     0    25     1    16
 -8.8985327413773477E-02 a       497     0    25     1    17
  7.4293703857893495E-02 a       498     0    25     1    18
  1.9120218256790965E-02 a       499     0    25     1    19
  4.1146161473780259E-02 a       500     0    25     1    20
  4.7757617353753869E-02 a       501     0    26     1     1
 -2.3607881504043948E-01 a       502     0    26     1     2
  1.8687573895475512E-01 a       503     0    26     1     3
 -2.1400873603550702E-01 a       504     0    26     1     4
 -5.6260843856412251E-02 a       505     0    26     1     5
  2.4436442786891027E-01 a       506     0    26     1     6
 -1.8278297519065304E-01 a       507     0    26     1     7
  3.5203147093377674E-01 a       508     0    26     1     8
  2.7480141723542817E-01 a       509     0    26     1     9
 -1.6983988479266995E-01 a       510     0    26     1    10
  1.7051597613898262E-01 a       511     0    26     1    11
 -1.3401992326751769E-01 a       512     0    26     1    12
 -1.6562541271390746E-01 a       513     0    26     1    13
 -1.7207875352308108E-01 a       514     0    26     1    14
 -6.8079964650825920E-04 a       515     0    26     1    15
 -2.4063996196567749E-02 a       516     0    26     1    16
 -1.3935263501677961E-01 a       517     0    26     1    17
 -7.6820785733631700E-02 a       518     0    26     1    18
  2.4569753710991549E-01 a       519     0    26     1    19
  2.1909107880292630E-01 a       520     0    26     1    20
 -2.3359443179782372E-01 a       521     0    27     1     1
 -8.9130410720694705E-02 a       522     0    27     1     2
 -4.0343703658446467E-01 a       523     0    27     1     3
  4.3953727806449010E-02 a       524     0    27     1     4
 -4.2931658588495819E-01 a       525     0    27     1     5
 -2.4603731450883981E-01 a       526     0    27     1     6
 -3.5547126717608574E-01 a       527     0    27     1     7
  1.6322338198696834E-01 a       528     0    27     1     8
  3.2035615343900342E-02 a       529     0    27     1     9
