################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.2801500164778818E-01 a        58     0     3     1    18
 -1.8222854309368386E-01 a        59     0     3     1    19
 -2.0900551603136797E-01 a        60     0     3     1    20
 -8.4797087896868253E-02 a        61     0     4     1     1
  4.1304232968758142E-01 a        62     0     4     1     2
 -9.6472042483061043E-02 a        63     0     4     1     3
  5.0656570025425458E-02 a        64     0     4     1     4
 -1.5590054460868452E-01 a        65     0     4     1     5
  3.0183737726613274E-01 a        66     0     4     1     6
 -2.4367934013377759E-01 a        67     0     4     1     7
 -1.4327004623461867E-01 a        68     0     4     1     8
 -1.9318148516558281E-01 a        69     0     4     1     9
 -1.3295544532750661E-01 a        70     0     4     1    10
  2.5895494469057093E-02 a        71     0     4     1    11
 -2.5989208359059357E-01 a        72     0     4     1    12
 -4.2544451977092601E-01 a        73     0     4     1    13
  3.0582554093693143E-01 a        74     0     4     1    14
  2.0121478869771808E-01 a        75     0     4     1    15
  2.0757345315759415E-01 a        76     0     4     1    16
  2.1856301685715038E-01 a        77     0     4     1    17
  1.4623234364013176E-02 a        78     0     4     1    18
 -3.1603295549898930E-01 a        79     0     4     1    19
  3.4214049251225398E-01 a        80     0     4     1    20
 -7.1318796304485543E-03 a        81     0     5     1     1
  5.8303138458544821E-03 a        82     0     5     1     2
  3.6715411261213649E-01 a        83     0     5     1     3
 -1.1534933599045050E-01 a        84     0     5     1     4
  1.7010853687406083E-01 a        85     0     5     1     5
  5.8394750974178747E-02 a        86     0     5     1     6
  2.3488326827424150E-01 a        87     0     5     1     7
  2.2763199322848116E-01 a        88     0     5     1     8
 -1.7630806490418732E-02 a        89     0     5     1     9
 -8.7424334100499032E-02 a        90     0     5     1    10
  6.1875493788464064E-01 a        91     0     5     1    11
  3.8749973069529353E-01 a        92     0     5     1    12
  3.7909876309118246E-01 a        93     0     5     1    13
 -1.9201428781867805E-01 a        94     0     5     1    14
 -1.0678957324900389E-01 a        95     0     5     1    15
  7.6098839369458077E-02 a        96     0     5     1    16
  2.0293801309394591E-01 a        97     0     5     1    17
 -1.6367346473572486E-01 a        98     0     5     1    18
  1.2033377667979650E-01 a        99     0     5     1    19
  3.7683463076961871E-01 a       100     0     5     1    20
  1.8725564583142926E-01 a       101     0     6     1     1
 -2.0138665279138848E-01 a       102     0     6     1     2
 -4.6949761306872381E-02 a       103     0     6     1     3
  8.7363189216376994E-02 a       104     0     6     1     4
 -3.9470760563137608E-01 a       105     0     6     1     5
 -1.0213755612121210E-01 a       106     0     6     1     6
  3.9780647315052564E-01 a       107     0     6     1     7
 -2.4937839183664509E-01 a       108     0     6     1     8
 -1.0642177813639700E-01 a       109     0     6     1     9
 -1.0074266478634950E-02 a       110     0     6     1    10
 -2.9738816564496567E-01 a       111     0     6     1    11
 -4.4516869211327820E-01 a       112     0     6     1    12
 -2.4453408160595411E-01 a       113     0     6     1    13
 -2.7340141236223270E-01 a       114     0     6     1    14
 -4.1344431725704095E-01 a       115     0     6     1    15
 -1.7967074113305970E-01 a       116     0     6     1    16
  2.0946533377133247E-01 a       117     0     6     1    17
 -2.6134196107978985E-01 a       118     0     6     1    18
 -8.1456120555477074E-02 a       119     0     6     1    19
 -2.6531837109716561E-01 a       120     0     6     1    20
  2.4424881824769870E-01 a       121     0     7     1     1
  1.1018593108555266E-01 a       122     0     7     1     2
 -4.0343924102707612E-01 a       123     0     7     1     3
  3.1351768505843502E-01 a       124     0     7     1     4
 -1.9439993221614976E-01 a       125     0     7     1     5
 -2.6003156111649672E-01 a       126     0     7     1     6
 -3.4558286140370231E-01 a       127     0     7     1     7
 -2.3816739394748948E-01 a       128     0     7     1     8
  2.1191639168558088E-01 a       129     0     7     1     9
 -6.5474221255516885E-02 a       130     0     7     1    10
 -2.9087051499487354E-01 a       131     0     7     1    11
  2.7441424742980675E-01 a       132     0     7     1    12
  3.9150506885843728E-01 a       133     0     7     1    13
 -2.1198460646808512E-01 a       134     0     7     1    14
  1.0641570041161859E-01 a       135     0     7     1    15
 -2.9024941799382858E-01 a       136     0     7     1    16
 -1.2799676471311114E-01 a       137     0     7     1    17
  1.4831376822800577E-01 a       138     0     7     1    18
 -1.8952587254098588E-01 a       139     0     7     1    19
  2.9734584120277130E-01 a       140     0     7     1    20
 -5.6674342126008537E-01 a       141     0     8     1     1
 -2.5253100958540714E-01 a       142     0     8     1     2
  2.1532866100237832E-01 a       143     0     8     1     3
 -3.6932510609005820E-01 a       144     0     8     1     4
 -1.6960972347142017E-01 a       145     0     8     1     5
  3.8000395781641871E-01 a       146     0     8     1     6
 -1.4811775268702565E-01 a       147     0     8     1     7
  1.5808381780883238E-01 a       148     0     8     1     8
  2.6567784089614221E-01 a       149     0     8     1     9
  6.8055152556332314E-03 a       150     0     8     1    10
 -1.8466644309216337E-01 a       151     0     8     1    11
 -1.2211514893801613E-01 a       152     0     8     1    12
 -2.5177998980419780E-01 a       153     0     8     1    13
 -2.3876316415574064E-01 a       154     0     8     1    14
  3.4099224910848563E-01 a       155     0     8     1    15
 -2.7493377790598733E-01 a       156     0     8     1    16
 -8.2427218635350047E-02 a       157     0     8     1    17
  1.1087839121428987E-01 a       158     0     8     1    18
  7.7614743602773140E-03 a       159     0     8     1    19
  6.9179500519886999E-02 a       160     0     8     1    20
  1.4679288185643072E-01 a       161     0     9     1     1
 -1.4628175102204074E-02 a       162     0     9     1     2
  2.2993989489654115E-01 a       163     0     9     1     3
  2.1519766629644643E-01 a       164     0     9     1     4
  4.5914365444759825E-02 a       165     0     9     1     5
  1.9602130688026323E-01 a       166     0     9     1     6
  2.2965199373316977E-01 a       167     0     9     1     7
  2.4981672247459275E-01 a       168     0     9     1     8
  1.3593955926065562E-01 a       169     0     9     1     9
  2.0974559151550165E-01 a       170     0     9     1    10
  1.3259120416789247E-01 a       171     0     9     1    11
 -2.3936399573069528E-01 a       172     0     9     1    12
  4.4491007393685972E-01 a       173     0     9     1    13
 -2.2836849799998013E-01 a       174     0     9     1    14
  2.8344323744388566E-01 a       175     0     9     1    15
  2.2300776944388292E-01 a       176     0     9     1    16
 -3.0207573545001182E-01 a       177     0     9     1    17
 -2.0794214319905324E-01 a       178     0     9     1    18
  1.6294108258490834E-02 a       179     0     9     1    19
  4.8525405558854040E-01 a       180     0     9     1    20
  5.5102500299197180E-02 a       181     0    10     1     1
 -2.2301196188743269E-01 a       182     0    10     1     2
  1.5524454487751457E-01 a       183     0    10     1     3
  4.5345754533060967E-01 a       184     0    10     1     4
  2.1627367937359671E-01 a       185     0    10     1     5
 -2.4053220936417352E-01 a       186     0    10     1     6
 -2.7088759555925046E-01 a       187     0    10     1     7
  2.7837126461124723E-01 a       188     0    10     1     8
  3.8305083135336142E-02 a       189     0    10     1     9
  2.1728478142802729E-01 a       190     0    10     1    10
  3.4850190956411752E-02 a       191     0    10     1    11
 -1.3845862136728890E-01 a       192     0    10     1    12
  3.3802030742053113E-01 a       193     0    10     1    13
  4.3288369612088123E-01 a       194     0    10     1    14
 -2.7738601812635155E-01 a       195     0    10     1    15
  5.3456263380526239E-02 a       196     0    10     1    16
  1.0840475499544809E-01 a       197     0    10     1    17
 -1.4614939127237343E-02 a       198     0    10     1    18
 -4.1572777653801762E-01 a       199     0    10     1    19
 -5.6057301770239473E-02 a       200     0    10     1    20
  2.1423970177333213E-01 a       201     0    11     1     1
 -2.4365226759660447E-01 a       202     0    11     1     2
  2.9181844504974314E-01 a       203     0    11     1     3
 -1.5090377471281849E-01 a       204     0    11     1     4
  1.4265919866928631E-01 a       205     0    11     1     5
 -2.1819148557916240E-01 a       206     0    11     1     6
 -2.9767473340721018E-01 a       207     0    11     1     7
  2.3224148002709966E-01 a       208     0    11     1     8
 -5.0200935451815400E-02 a       209     0    11     1     9
 -1.4026595486048754E-01 a       210     0    11     1    10
  3.3261644275279795E-01 a       211     0    11     1    11
  5.0510949734485755E-01 a       212     0    11     1    12
 -2.2229863825975654E-01 a       213     0    11     1    13
 -1.4760075590288743E-01 a       214     0    11     1    14
  1.6036580734060982E-01 a       215     0    11     1    15
  1.7841633425950798E-02 a       216     0    11     1    16
  4.0719732560202102E-02 a       217     0    11     1    17
  4.3423365655518346E-02 a       218     0    11     1    18
  8.1092960504010519E-02 a       219     0    11     1    19
  2.1930881108773570E-01 a       220     0    11     1    20
  2.5859791473877614E-01 a       221     0    12     1     1
  2.2603424274654868E-01 a       222     0    12     1     2
  2.7669279730773777E-01 a       223     0    12     1     3
 -5.1622445596141729E-02 a       224     0    12     1     4
 -2.6896502584557241E-01 a       225     0    12     1     5
 -1.3345157518856565E-01 a       226     0    12     1     6
  1.0816248166633785E-01 a       227     0    12     1     7
 -2.0274668889876790E-01 a       228     0    12     1     8
 -3.5674867879885480E-01 a       229     0    12     1     9
 -2.1818431762863907E-01 a       230     0    12     1    10
  3.1503591279823329E-02 a       231     0    12     1    11
  3.1869531326585304E-01 a       232     0    12     1    12
 -8.3943861239153636E-02 a       233     0    12     1    13
 -2.7593058742253473E-01 a       234     0    12     1    14
  1.1365654852048698E-01 a       235     0    12     1    15
  1.7770019111299812E-01 a       236     0    12     1    16
  4.6091972915145069E-01 a       237     0    12     1    17
 -6.5409006146586110E-02 a       238     0    12     1    18
 -1.8127627835422155E-01 a       239     0    12     1    19
  1.0523523423829456E-01 a       240     0    12     1    20
  2.4397266958101282E-01 a       241     0    13     1     1
  2.1166519657152663E-01 a       242     0    13     1     2
 -2.8612057394761559E-01 a       243     0    13     1     3
  2.2111456812884378E-01 a       244     0    13     1     4
 -1.0368594847371608E-01 a       245     0    13     1     5
  6.7526943282378224E-02 a       246     0    13     1     6
 -3.7397053554355610E-02 a       247     0    13     1     7
  3.0988192336792592E-01 a       248     0    13     1     8
  1.0693403054240687E-02 a       249     0    13     1     9
  8.1800662472903435E-02 a       250     0    13     1    10
  8.8428698430554342E-02 a       251     0    13     1    11
 -2.0362344816210720E-01 a       252     0    13     1    12
  2.0300833231278212E-01 a       253     0    13     1    13
 -1.7460251226159376E-01 a       254     0    13     1    14
  2.9371768857319852E-01 a       255     0    13     1    15
  1.2970883019045663E-02 a       256     0    13     1    16
 -2.1028510087356844E-01 a       257     0    13     1    17
  1.6973261435352954E-01 a       258     0    13     1    18
 -2.9261160368877626E-01 a       259     0    13     1    19
  1.7214821775659200E-01 a       260     0    13     1    20
 -5.9112146427080688E-02 a       261     0    14     1     1
  9.3791973338397013E-03 a       262     0    14     1     2
  2.2010651755178559E-01 a       263     0    14     1     3
 -5.3524440081678136E-02 a       264     0    14     1     4
 -1.6010377514487192E-01 a       265     0    14     1     5
  1.8384839594316868E-01 a       266     0    14     1     6
 -3.7858505800612098E-02 a       267     0    14     1     7
  6.9952406137821596E-02 a       268     0    14     1     8
  4.2216848336639728E-01 a       269     0    14     1     9
  1.7331593986026816E-01 a       270     0    14     1    10
  2.5152703397216203E-01 a       271     0    14     1    11
 -1.4220715250512136E-01 a       272     0    14     1    12
 -9.5432110808104861E-02 a       273     0    14     1    13
  7.5803067626089377E-02 a       274     0    14     1    14
  7.2002369334383545E-02 a       275     0    14     1    15
  7.0772068428769014E-02 a       276     0    14     1    16
 -2.7445328804993269E-01 a       277     0    14     1    17
 -8.0929231034283650E-02 a       278     0    14     1    18
 -1.7232115253233560E-01 a       279     0    14     1    19
  1.6114595038969626E-01 a       280     0    14     1    20
  7.9492348652654685E-02 a       281     0    15     1     1
  3.8612010967961588E-02 a       282     0    15     1     2
  2.8610827769502634E-01 a       283     0    15     1     3
 -6.0234262408700813E-02 a       284     0    15     1     4
  1.3695273910410752E-01 a       285     0    15     1     5
 -2.2486972989701540E-02 a       286     0    15     1     6
  4.5688637817418012E-02 a       287     0    15     1     7
 -1.2646285924859760E-01 a       288     0    15     1     8
  5.0077269513280044E-02 a       289     0    15     1     9
 -1.1824549660684129E-02 a       290     0    15     1    10
 -1.7324799706166152E-01 a       291     0    15     1    11
 -1.5216326793387450E-01 a       292     0    15     1    12
 -9.8632972958739278E-03 a       293     0    15     1    13
 -2.4599160879790002E-01 a       294     0    15     1    14
  6.6373896298104168E-02 a       295     0    15     1    15
  1.9310569971872390E-03 a       296     0    15     1    16
 -3.7783866795777013E-02 a       297     0    15     1    17
 -9.4310404616534584E-03 a       298     0    15     1    18
  3.2790647957548152E-01 a       299     0    15     1    19
 -1.5174052179542363E-01 a       300     0    15     1    20
  7.6175323075401660E-02 a       301     0    16     1     1
 -1.3996719039810482E-01 a       302     0    16     1     2
  1.7856204870055456E-01 a       303     0    16     1     3
  2.0062862359431294E-01 a       304     0    16     1     4
  2.6587242663658334E-01 a       305     0    16     1     5
  1.0251114669558808E-01 a       306     0    16     1     6
  1.3752801110312948E-01 a       307     0    16     1     7
 -6.4628910154611752E-02 a       308     0    16     1     8
 -5.5366352911290169E-02 a       309     0    16     1     9
  1.7119513195896330E-01 a       310     0    16     1    10
 -5.5708797414460415E-02 a       311     0    16     1    11
 -8.8818603822206993E-02 a       312     0    16     1    12
  2.1302714533649601E-02 a       313     0    16     1    13
  2.1268578701154072E-02 a       314     0    16     1    14
  5.2997586796901065E-02 a       315     0    16     1    15
 -9.8484482818917946E-02 a       316     0    16     1    16
 -1.0644956291316796E-01 a       317     0    16     1    17
 -9.1211547752132291E-02 a       318     0    16     1    18
 -3.1992491083334955E-02 a       319     0    16     1    19
 -5.7417695485138684E-02 a       320     0    16     1    20
  2.4112510115249147E-01 a       321     0    17     1     1
  1.5808590077390161E-01 a       322     0    17     1     2
  9.4499883274503454E-02 a       323     0    17     1     3
 -7.9865512951021192E-02 a       324     0    17     1     4
  4.0869819065974022E-01 a       325     0    17     1     5
  2.4352357452921719E-01 a       326     0    17     1     6
 -1.6912201313835021E-01 a       327     0    17     1     7
 -2.4302406446171293E-02 a       328     0    17     1     8
 -1.8601656420032123E-01 a       329     0    17     1     9
  1.3259742618420866E-02 a       330     0    17     1    10
  5.1079046999864382E-02 a       331     0    17     1    11
  5.9655120529713834E-02 a       332     0    17     1    12
  2.1614069061376762E-01 a       333     0    17     1    13
  1.4776035292927667E-01 a       334     0    17     1    14
  1.3589605726440485E-01 a       335     0    17     1    15
  1.4855813328143820E-02 a       336     0    17     1    16
 -4.0454532512707270E-01 a       337     0    17     1    17
  2.4307179833357015E-01 a       338     0    17     1    18
  1.2794211215886508E-01 a       339     0    17     1    19
 -2.7854851673919517E-01 a       340     0    17     1    20
 -2.2152044359214332E-01 a       341     0    18     1     1
 -1.0292954288568897E-01 a       342     0    18     1     2
 -1.5138353139183719E-01 a       343     0    18     1     3
 -3.2078893587836382E-01 a       344     0    18     1     4
 -7.5790199248572415E-02 a       345     0    18     1     5
  1.4229675897911806E-01 a       346     0    18     1     6
 -6.7999290742994919E-02 a       347     0    18     1     7
  4.0077422993237228E-03 a       348     0    18     1     8
  5.4701344583637242E-02 a       349     0    18     1     9
 -1.6737255511637825E-01 a       350     0    18     1    10
  1.2553350353663834E-01 a       351     0    18     1    11
 -7.5310052862872429E-02 a       352     0    18     1    12
  1.8475990195485320E-01 a       353     0    18     1    13
  2.2891451553393941E-01 a       354     0    18     1    14
 -2.9799492127615106E-02 a       355     0    18     1    15
  1.0291510210999964E-01 a       356     0    18     1    16
 -8.4424854064489296E-02 a       357     0    18     1    17
 -1.2265026812765248E-01 a       358     0    18     1    18
  1.4454290704168854E-01 a       359     0    18     1    19
 -3.9493673537860634E-03 a       360     0    18     1    20
 -1.6787602671630988E-01 a       361     0    19     1     1
  8.8389393629225654E-02 a       362     0    19     1     2
 -2.4504500499757809E-01 a       363     0    19     1     3
  1.0309018531155280E-01 a       364     0    19     1     4
  6.5125658704488568E-02 a       365     0    19     1     5
 -2.8638160572508931E-01 a       366     0    19     1     6
 -7.8155733581410883E-02 a       367     0    19     1     7
 -1.6594958682645394E-01 a       368     0    19     1     8
  2.0363063181269306E-02 a       369     0    19     1     9
  2.0571039023869198E-02 a       370     0    19     1    10
 -1.4921382212749706E-01 a       371     0    19     1    11
  4.3515915364743396E-01 a       372     0    19     1    12
 -2.0456506063488755E-01 a       373     0    19     1    13
 -1.7338567546786035E-01 a       374     0    19     1    14
 -2.3969360306188420E-01 a       375     0    19     1    15
 -2.3587269855275614E-01 a       376     0    19     1    16
  1.1854052062897709E-01 a       377     0    19     1    17
  2.5488681439219747E-03 a       378     0    19     1    18
  2.9534691095024662E-01 a       379     0    19     1    19
 -1.4400601402998645E-01 a       380     0    19     1    20
  1.4286471347670540E-01 a       381     0    20     1     1
  1.2217436964958937E-01 a       382     0    20     1     2
  2.0228527878648245E-01 a       383     0    20     1     3
  2.7900314290077294E-01 a       384     0    20     1     4
 -1.4149226164443710E-01 a       385     0    20     1     5
 -2.0453435850139345E-01 a       386     0    20     1     6
  1.2138527213723735E-01 a       387     0    20     1     7
 -2.2017408298164182E-01 a       388     0    20     1     8
  2.9244266767068663E-02 a       389     0    20     1     9
  3.4068658722048888E-02 a       390     0    20     1    10
 -9.1843820330765200E-02 a       391     0    20     1    11
  7.6345830520783253E-02 a       392     0    20     1    12
  2.8749266740224100E-01 a       393     0    20     1    13
 -1.9325554541762985E-01 a       394     0    20     1    14
 -1.9412782180569266E-01 a       395     0    20     1    15
  7.5933256235255287E-03 a       396     0    20     1    16
  2.3513141352318059E-01 a       397     0    20     1    17
  1.3357546341666529E-01 a       398     0    20     1    18
  1.3869419844670486E-01 a       399     0    20     1    19
  8.9737182967516531E-03 a       400     0    20     1    20
 -3.6906926219911457E-01 a       401     0    21     1     1
 -2.7253582828674328E-01 a       402     0    21     1     2
 -2.5156658474745291E-01 a       403     0    21     1     3
 -4.5425895343195348E-02 a       404     0    21     1     4
  6.5569333874926819E-02 a       405     0    21     1     5
  1.7197610967509855E-01 a       406     0    21     1     6
  3.9105448690260397E-01 a       407     0    21     1     7
 -3.4196351427078658E-01 a       408     0    21     1     8
  3.2914236784090667E-01 a       409     0    21     1     9
  1.1571418327328115E-01 a       410     0    21     1    10
  3.5953106049765586E-02 a       411     0    21     1    11
 -2.2414262974151911E-01 a       412     0    21     1    12
  1.5403350196333365E-01 a       413     0    21     1    13
  9.9327502046117011E-02 a       414     0    21     1    14
 -1.5618926581982509E-01 a       415     0    21     1    15
 -8.9627560675102233E-02 a       416     0    21     1    16
 -1.0369787717961394E-01 a       417     0    21     1    17
 -3.9263851439807135E-01 a       418     0    21     1    18
 -2.8127168426107918E-01 a       419     0    21     1    19
  4.6663186430197956E-02 a       420     0    21     1    20
 -5.7529917519000648E-02 a       421     0    22     1     1
 -1.2729383578775116E-01 a       422     0    22     1     2
 -2.4051036342082477E-01 a       423     0    22     1     3
  4.5384778376820277E-02 a       424     0    22     1     4
 -3.2625686068534054E-01 a       425     0    22     1     5
  1.9507818206673883E-02 a       426     0    22     1     6
  2.4286639704807303E-01 a       427     0    22     1     7
  8.8160488533664913E-02 a       428     0    22     1     8
  3.0696891433181972E-01 a       429     0    22     1     9
  1.3198811027650542E-01 a       430     0    22     1    10
  3.1913566723353098E-01 a       431     0    22     1    11
 -1.8470086970549063E-01 a       432     0    22     1    12
 -2.3625019427957297E-01 a       433     0    22     1    13
 -3.1329237374353287E-02 a       434     0    22     1    14
 -1.3152648189041383E-01 a       435     0    22     1    15
 -5.9052068253630713E-02 a       436     0    22     1    16
  2.5406071540579062E-01 a       437     0    22     1    17
 -1.2993640921892238E-01 a       438     0    22     1    18
 -1.5368927219814102E-01 a       439     0    22     1    19
  1.1783101467673351E-01 a       440     0    22     1    20
  2.1663035135924061E-01 a       441     0    23     1     1
 -6.4671828570296547E-02 a       442     0    23     1     2
  8.6174386026884556E-02 a       443     0    23     1     3
  1.6288549510821232E-01 a       444     0    23     1     4
 -6.9798790600694452E-02 a       445     0    23     1     5
 -4.4497628181045669E-02 a       446     0    23     1     6
 -2.3412519884944655E-02 a       447     0    23     1     7
  3.3812437771394016E-01 a       448     0    23     1     8
 -1.3461717909246981E-01 a       449     0    23     1     9
  3.0932484674868754E-01 a       450     0    23     1    10
 -1.0639535547957293E-01 a       451     0    23     1    11
 -2.1180824317274538E-01 a       452     0    23     1    12
 -1.1313866775315895E-01 a       453     0    23     1    13
 -1.9156092199321118E-01 a       454     0    23     1    14
  1.8054390752763030E-01 a       455     0    23     1    15
 -4.9794840812076087E-02 a       456     0    23     1    16
  2.0778045734932998E-01 a       457     0    23     1    17
  1.8005838668267629E-01 a       458     0    23     1    18
 -6.2876846592056168E-02 a       459     0    23     1    19
 -1.0438699699334383E-01 a       460     0    23     1    20
  1.9449879870826559E-01 a       461     0    24     1     1
 -2.7739758304307777E-01 a       462     0    24     1     2
  9.6076870840028240E-03 a       463     0    24     1     3
  2.5355414007483679E-01 a       464     0    24     1     4
  1.7062982682218802E-01 a       465     0    24     1     5
 -3.2114230076007055E-01 a       466     0    24     1     6
  1.7082877998867765E-01 a       467     0    24     1     7
  1.8744864570470679E-01 a       468     0    24     1     8
 -5.9699291384862810E-02 a       469     0    24     1     9
  6.5790027485570696E-02 a       470     0    24     1    10
 -9.2509928557195212E-02 a       471     0    24     1    11
 -2.7256429348949746E-01 a       472     0    24     1    12
 -2.6816441177715128E-01 a       473     0    24     1    13
 -3.8275953292578879E-02 a       474     0    24     1    14
 -1.2159983410862753E-01 a       475     0    24     1    15
 -1.6389187596627824E-01 a       476     0    24     1    16
  4.3113621216743009E-01 a       477     0    24     1    17
 -2.5240280526098285E-01 a       478     0    24     1    18
 -1.6334028308137957E-01 a       479     0    24     1    19
  1.1409428195925110E-01 a       480     0    24     1    20
  1.3243981204867453E-01 a       481     0    25     1     1
  2.2343364112461547E-01 a       482     0    25     1     2
 -1.1543561737818524E-01 a       483     0    25     1     3
  3.4395655157454263E-01 a       484     0    25     1     4
 -1.9654217145551403E-01 a       485     0    25     1     5
 -3.9998254982988546E-01 a       486     0    25     1     6
  2.5866358470908757E-01 a       487     0    25     1     7
 -1.7978673936934295E-02 a       488     0    25     1     8
  6.7921224698386060E-02 a       489     0    25     1     9
 -2.4285809500105827E-02 a       490     0    25     1    10
 -6.1993161592554115E-02 a       491     0    25     1    11
  1.4840582614183703E-01 a       492     0    25     1    12
 -3.5511395089036513E-01 a       493     0    25     1    13
 -1.8211663047163434E-01 a       494     0    25     1    14
  3.5775266176953313E-02 a       495     0    25     1    15
  4.0535571815622388E-02 a       496     0    25     1    16
  2.8147948807064233E-01 a       497     0    25     1    17
  1.7522204360638530E-01 a       498     0    25     1    18
  2.6875630563118263E-01 a       499     0    25     1    19
  1.6905879869871207E-01 a       500     0    25     1    20
 -8.3103556642058457E-02 a       501     0    26     1     1
  1.4110843523414582E-01 a       502     0    26     1     2
 -2.3069934961880956E-01 a       503     0    26     1     3
  4.5573932703360748E-01 a       504     0    26     1     4
  3.5096039382700633E-01 a       505     0    26     1     5
 -8.1260840419701733E-02 a       506     0    26     1     6
 -2.0778186237758911E-01 a       507     0    26     1     7
  1.4704615896584303E-01 a       508     0    26     1     8
 -1.3642140700863964E-01 a       509     0    26     1     9
  1.8186020241522272E-02 a       510     0    26     1    10
  1.0042011581429103E-01 a       511     0    26     1    11
  1.7346385630023076E-01 a       512     0    26     1    12
  1.4895275045830042E-01 a       513     0    26     1    13
  4.1182034314518717E-01 a       514     0    26     1    14
 -2.2391391647266548E-01 a       515     0    26     1    15
 -2.6108462194214876E-01 a       516     0    26     1    16
 -1.6551647627453758E-01 a       517     0    26     1    17
 -1.5165215858649911E-01 a       518     0    26     1    18
  2.7836225205637138E-01 a       519     0    26     1    19
 -1.9477135307924363E-02 a       520     0    26     1    20
  2.5330097129718382E-01 a       521     0    27     1     1
  5.8509944761133914E-02 a       522     0    27     1     2
 -5.2130865952580230E-01 a       523     0    27     1     3
  1.7192510269122471E-01 a       524     0    27     1     4
  3.9738384786763264E-01 a       525     0    27     1     5
 -3.8818846500246668E-01 a       526     0    27     1     6
  6.6252301326141771E-01 a       527     0    27     1     7
 -3.9386685795205917E-01 a       528     0    27     1     8
 -3.3735920535613728E-01 a       529     0    27     1     9
 -4.1444921268350622E-02 a       530     0    27     1    10
