################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.4255816448237136E-01 a        93     0     5     1    13
  2.7421628518512992E-01 a        94     0     5     1    14
  2.8608813009204148E-01 a        95     0     5     1    15
 -3.6769859809224625E-01 a        96     0     5     1    16
 -4.7035737000593447E-01 a        97     0     5     1    17
  2.5497107211653580E-01 a        98     0     5     1    18
  2.2098603994621138E-01 a        99     0     5     1    19
 -2.1355266995445743E-01 a       100     0     5     1    20
 -2.6062123392075864E-02 a       101     0     6     1     1
  3.4346842715921966E-01 a       102     0     6     1     2
  5.9162215672254818E-02 a       103     0     6     1     3
 -1.2180415420124863E-03 a       104     0     6     1     4
  2.8112030390790671E-01 a       105     0     6     1     5
 -4.2390351210947919E-01 a       106     0     6     1     6
  6.3890386923883297E-02 a       107     0     6     1     7
  2.2041172134651757E-01 a       108     0     6     1     8
 -2.4976169480957983E-01 a       109     0     6     1     9
  5.1629660459458042E-02 a       110     0     6     1    10
  9.7317597317756188E-02 a       111     0     6     1    11
  2.7622840302407858E-01 a       112     0     6     1    12
 -4.0980909705600110E-01 a       113     0     6     1    13
  2.2417332311142943E-01 a       114     0     6     1    14
  3.2701606381315174E-01 a       115     0     6     1    15
 -2.0796350995860879E-01 a       116     0     6     1    16
  8.7994199222207557E-03 a       117     0     6     1    17
 -6.4384266856415323E-02 a       118     0     6     1    18
  1.5476903222082550E-01 a       119     0     6     1    19
 -3.7896044645524075E-02 a       120     0     6     1    20
 -2.6116974889678596E-01 a       121     0     7     1     1
  1.2748972318758509E-01 a       122     0     7     1     2
 -1.8329962327892027E-01 a       123     0     7     1     3
  5.0897287319043538E-01 a       124     0     7     1     4
 -7.6068394034696729E-02 a       125     0     7     1     5
 -2.8787501958634870E-01 a       126     0     7     1     6
 -7.0108762048256265E-02 a       127     0     7     1     7
  2.5893918503086893E-01 a       128     0     7     1     8
  5.3701208961600344E-01 a       129     0     7     1     9
  4.2706844153346485E-01 a       130     0     7     1    10
 -4.3263366406598247E-01 a       131     0     7     1    11
 -1.3097355428162924E-01 a       132     0     7     1    12
 -3.1580793232141557E-01 a       133     0     7     1    13
 -3.4561954650274634E-01 a       134     0     7     1    14
  1.2444368362302763E-01 a       135     0     7     1    15
 -3.9842428283817621E-02 a       136     0     7     1    16
 -9.4450000419221344E-02 a       137     0     7     1    17
  3.8955276785459231E-01 a       138     0     7     1    18
  1.7728166795462327E-01 a       139     0     7     1    19
  3.3952842994163035E-01 a       140     0     7     1    20
 -1.3185066094603562E-01 a       141     0     8     1     1
  3.3724252272324434E-01 a       142     0     8     1     2
 -2.8261378869642909E-03 a       143     0     8     1     3
  1.0567757195198034E-01 a       144     0     8     1     4
 -4.7042572227780566E-01 a       145     0     8     1     5
  4.4814560858032004E-01 a       146     0     8     1     6
 -3.6148394586639965E-01 a       147     0     8     1     7
  2.2622592243013806E-01 a       148     0     8     1     8
  2.8039254213915427E-02 a       149     0     8     1     9
  4.2341367185490858E-01 a       150     0     8     1    10
 -4.6373963092538550E-01 a       151     0     8     1    11
  1.8032006436787758E-02 a       152     0     8     1    12
 -3.2767819026363959E-01 a       153     0     8     1    13
 -2.2282636071948750E-01 a       154     0     8     1    14
 -4.2572455850762492E-01 a       155     0     8     1    15
 -3.1666614101883911E-01 a       156     0     8     1    16
 -4.1186988688391529E-01 a       157     0     8     1    17
  9.0375591401273644E-02 a       158     0     8     1    18
  3.6472462277371465E-01 a       159     0     8     1    19
 -3.8240119618007168E-01 a       160     0     8     1    20
  2.4068400521721037E-01 a       161     0     9     1     1
  9.3116177538709780E-02 a       162     0     9     1     2
 -1.3414955531041853E-01 a       163     0     9     1     3
 -1.2734569164058856E-02 a       164     0     9     1     4
 -3.5145076148944340E-02 a       165     0     9     1     5
  6.9447073988893951E-02 a       166     0     9     1     6
  1.5930975044240925E-01 a       167     0     9     1     7
 -7.2674822774974482E-03 a       168     0     9     1     8
  2.4872537921022803E-01 a       169     0     9     1     9
  6.6084531358941975E-02 a       170     0     9     1    10
  2.6557520435573839E-02 a       171     0     9     1    11
  2.2025978848373659E-01 a       172     0     9     1    12
  3.7402955080705697E-01 a       173     0     9     1    13
  3.6610981583522423E-01 a       174     0     9     1    14
  2.1045879124624900E-01 a       175     0     9     1    15
  4.9435394921831570E-02 a       176     0     9     1    16
  2.5419446315753369E-01 a       177     0     9     1    17
  1.4395066317989044E-01 a       178     0     9     1    18
 -2.2075548942010109E-01 a       179     0     9     1    19
 -1.3391206372653558E-01 a       180     0     9     1    20
 -2.6041359526710500E-01 a       181     0    10     1     1
 -8.0474738250517333E-02 a       182     0    10     1     2
 -1.9058679890383853E-01 a       183     0    10     1     3
 -4.0451318900204952E-01 a       184     0    10     1     4
 -4.7039239172664497E-02 a       185     0    10     1     5
 -2.9336095595267742E-01 a       186     0    10     1     6
  2.7180081154905528E-01 a       187     0    10     1     7
  7.9594040602843599E-02 a       188     0    10     1     8
 -2.4652879468594738E-01 a       189     0    10     1     9
 -2.0442270814608748E-01 a       190     0    10     1    10
  4.7875155281477781E-02 a       191     0    10     1    11
 -1.1501868840249051E-02 a       192     0    10     1    12
  2.4209452069506440E-01 a       193     0    10     1    13
  2.5612105550924713E-01 a       194     0    10     1    14
 -1.7494712938427998E-01 a       195     0    10     1    15
  1.6386942488079675E-01 a       196     0    10     1    16
 -1.3543196343396336E-02 a       197     0    10     1    17
 -8.4112518023300484E-02 a       198     0    10     1    18
 -2.9593705281862337E-01 a       199     0    10     1    19
  2.0234354748698016E-02 a       200     0    10     1    20
 -7.4689216720193088E-02 a       201     0    11     1     1
  1.3169962986866521E-01 a       202     0    11     1     2
  5.2136155042598875E-01 a       203     0    11     1     3
 -2.6004113672461443E-01 a       204     0    11     1     4
  3.6213472636331007E-01 a       205     0    11     1     5
  4.4469379862415843E-02 a       206     0    11     1     6
  1.1325197197751721E-01 a       207     0    11     1     7
  5.4065271325322151E-01 a       208     0    11     1     8
  3.9110339788324244E-01 a       209     0    11     1     9
  5.4903986818000772E-01 a       210     0    11     1    10
  2.2506617837848014E-01 a       211     0    11     1    11
  4.5148524833676540E-02 a       212     0    11     1    12
  1.2552783285365160E-01 a       213     0    11     1    13
  1.7259732814715295E-01 a       214     0    11     1    14
  2.6926566067787328E-01 a       215     0    11     1    15
 -1.8964302199792910E-01 a       216     0    11     1    16
 -3.1593316182251757E-01 a       217     0    11     1    17
  1.6362724120604369E-01 a       218     0    11     1    18
  5.1586918375709068E-01 a       219     0    11     1    19
 -1.5881869184295175E-01 a       220     0    11     1    20
 -3.1156925524373436E-01 a       221     0    12     1     1
  1.8120338768298661E-01 a       222     0    12     1     2
  2.2527429318839439E-02 a       223     0    12     1     3
 -3.3063965153525715E-01 a       224     0    12     1     4
 -8.6914476058205320E-02 a       225     0    12     1     5
 -9.8153589613086845E-02 a       226     0    12     1     6
  3.9173212266585361E-01 a       227     0    12     1     7
  1.3947719471614090E-01 a       228     0    12     1     8
  3.9650103961865413E-01 a       229     0    12     1     9
 -1.0878262476110294E-01 a       230     0    12     1    10
  6.2526448817134248E-02 a       231     0    12     1    11
 -1.3385034429575302E-01 a       232     0    12     1    12
  1.2258214264858455E-01 a       233     0    12     1    13
 -2.0391377887940312E-01 a       234     0    12     1    14
 -2.3382426554210528E-01 a       235     0    12     1    15
  1.5855348470277458E-01 a       236     0    12     1    16
 -3.2943108275895944E-01 a       237     0    12     1    17
  1.1045568751190293E-02 a       238     0    12     1    18
  1.2769617578913944E-01 a       239     0    12     1    19
  2.3248704909608564E-01 a       240     0    12     1    20
 -3.6165379122151065E-01 a       241     0    13     1     1
 -8.6605159940623760E-02 a       242     0    13     1     2
 -4.4126397764734027E-01 a       243     0    13     1     3
  2.9249539945525665E-01 a       244     0    13     1     4
  4.8697382588370017E-02 a       245     0    13     1     5
 -3.1115751950153581E-02 a       246     0    13     1     6
 -2.8736125017816223E-04 a       247     0    13     1     7
 -2.9540440509275867E-01 a       248     0    13     1     8
  3.9772213746704321E-01 a       249     0    13     1     9
  1.8419669813101164E-01 a       250     0    13     1    10
  1.9155233222258958E-01 a       251     0    13     1    11
 -2.3993747398503520E-01 a       252     0    13     1    12
 -8.3296273320744005E-02 a       253     0    13     1    13
 -4.3656808748312376E-01 a       254     0    13     1    14
 -2.5855508644230135E-01 a       255     0    13     1    15
 -4.0800512717505755E-01 a       256     0    13     1    16
 -3.3235951523791346E-01 a       257     0    13     1    17
  6.3232489067945527E-02 a       258     0    13     1    18
  2.4420216008798584E-01 a       259     0    13     1    19
 -5.0143889417858405E-02 a       260     0    13     1    20
 -2.6197434097239536E-01 a       261     0    14     1     1
  5.8227656136986078E-02 a       262     0    14     1     2
 -1.6045052986804931E-01 a       263     0    14     1     3
  4.6201963644408833E-01 a       264     0    14     1     4
  9.5999497578642592E-03 a       265     0    14     1     5
 -3.1983568686316716E-02 a       266     0    14     1     6
  3.7785485941656249E-01 a       267     0    14     1     7
 -1.8033101950333461E-01 a       268     0    14     1     8
  1.1204950956167317E-01 a       269     0    14     1     9
  1.1370542048958708E-01 a       270     0    14     1    10
 -1.6472018350561943E-01 a       271     0    14     1    11
 -5.4686528651132292E-02 a       272     0    14     1    12
  2.6420891434961408E-01 a       273     0    14     1    13
  2.9205926580789594E-02 a       274     0    14     1    14
 -4.1965311133128708E-01 a       275     0    14     1    15
 -1.2109532900244860E-01 a       276     0    14     1    16
 -1.4574373474286931E-01 a       277     0    14     1    17
  1.1962507431155339E-01 a       278     0    14     1    18
  1.3031446808534447E-01 a       279     0    14     1    19
 -6.2377935377562244E-01 a       280     0    14     1    20
 -2.4586243915873780E-02 a       281     0    15     1     1
  3.7681199886575495E-01 a       282     0    15     1     2
 -2.9766053039406208E-02 a       283     0    15     1     3
 -1.4639395193171600E-01 a       284     0    15     1     4
  2.1396034712031667E-01 a       285     0    15     1     5
 -3.5494591696017243E-02 a       286     0    15     1     6
 -4.9571484519429987E-01 a       287     0    15     1     7
  5.5652628174296601E-02 a       288     0    15     1     8
 -2.1373725162627791E-01 a       289     0    15     1     9
  2.3976151445232866E-01 a       290     0    15     1    10
  3.0673310221867173E-01 a       291     0    15     1    11
  1.4661853121404625E-01 a       292     0    15     1    12
 -2.6720756297678244E-01 a       293     0    15     1    13
  2.9686823573248700E-01 a       294     0    15     1    14
 -2.1558717551936363E-01 a       295     0    15     1    15
  3.6419012821831936E-01 a       296     0    15     1    16
  8.1471204269372554E-03 a       297     0    15     1    17
 -2.4067463560130864E-01 a       298     0    15     1    18
  4.0287893018747817E-01 a       299     0    15     1    19
 -7.8576715880045972E-02 a       300     0    15     1    20
 -1.7890460911043735E-01 a       301     0    16     1     1
  2.5624653470120812E-01 a       302     0    16     1     2
  1.3079802233725604E-01 a       303     0    16     1     3
 -2.1450964234659353E-01 a       304     0    16     1     4
  1.0652334972341138E-01 a       305     0    16     1     5
 -2.3865964458230510E-01 a       306     0    16     1     6
  1.9375709641072220E-01 a       307     0    16     1     7
  1.0840921399622255E-01 a       308     0    16     1     8
  3.9068123436415886E-01 a       309     0    16     1     9
  6.2216626059572129E-02 a       310     0    16     1    10
  1.1132796053484671E-01 a       311     0    16     1    11
 -1.1396058281716311E-01 a       312     0    16     1    12
  4.1616464571922467E-02 a       313     0    16     1    13
  2.6976785572693091E-01 a       314     0    16     1    14
 -8.9691896952574665E-02 a       315     0    16     1    15
 -4.5935297843166339E-01 a       316     0    16     1    16
  3.7817974881530894E-02 a       317     0    16     1    17
 -1.9510889625076444E-01 a       318     0    16     1    18
  1.9182912091385521E-01 a       319     0    16     1    19
  2.0100269948243779E-01 a       320     0    16     1    20
  2.4455745883023702E-01 a       321     0    17     1     1
 -5.1902644615258349E-02 a       322     0    17     1     2
  3.7116453140216105E-01 a       323     0    17     1     3
  2.6465914925272710E-01 a       324     0    17     1     4
  1.6434848696240917E-01 a       325     0    17     1     5
 -3.4698496337841955E-01 a       326     0    17     1     6
 -2.8343707033533372E-01 a       327     0    17     1     7
 -1.3086952968553972E-01 a       328     0    17     1     8
 -3.3244197484414673E-01 a       329     0    17     1     9
  7.6721927836484460E-02 a       330     0    17     1    10
  4.3180061358523292E-01 a       331     0    17     1    11
 -1.4107543945381770E-01 a       332     0    17     1    12
 -4.1904633002518968E-02 a       333     0    17     1    13
 -7.9727792727926697E-02 a       334     0    17     1    14
 -1.0664011765342304E-01 a       335     0    17     1    15
  1.1244457549070744E-01 a       336     0    17     1    16
  2.3813428853870947E-01 a       337     0    17     1    17
 -2.9435872025306653E-01 a       338     0    17     1    18
  6.3124488090134143E-02 a       339     0    17     1    19
  1.0166635480825055E-01 a       340     0    17     1    20
 -9.5241774037687549E-02 a       341     0    18     1     1
  8.4800811696009407E-02 a       342     0    18     1     2
  3.6230916073212160E-01 a       343     0    18     1     3
 -2.1406033530045035E-01 a       344     0    18     1     4
  1.9467329470127220E-01 a       345     0    18     1     5
 -5.5439952690518068E-01 a       346     0    18     1     6
  1.8983695534560113E-01 a       347     0    18     1     7
  1.4018512249941786E-01 a       348     0    18     1     8
  1.4607635831972765E-01 a       349     0    18     1     9
  5.0156620599437776E-02 a       350     0    18     1    10
 -2.3322908099917486E-01 a       351     0    18     1    11
 -7.2935748006598730E-02 a       352     0    18     1    12
 -2.6970961106806063E-01 a       353     0    18     1    13
 -4.8316635169628597E-01 a       354     0    18     1    14
  1.3996729070284819E-01 a       355     0    18     1    15
  5.1231031309822289E-02 a       356     0    18     1    16
  2.0889478896131677E-01 a       357     0    18     1    17
  1.8001027452885779E-01 a       358     0    18     1    18
 -5.9865912235382270E-02 a       359     0    18     1    19
 -3.3119923776057275E-01 a       360     0    18     1    20
  2.1302894560447463E-01 a       361     0    19     1     1
  2.1120103701002862E-01 a       362     0    19     1     2
  2.7756909837057547E-01 a       363     0    19     1     3
 -5.6643809442190975E-02 a       364     0    19     1     4
 -1.7581244027089792E-02 a       365     0    19     1     5
 -9.8088838652562294E-02 a       366     0    19     1     6
  1.6868714584434594E-02 a       367     0    19     1     7
  1.7379807561287744E-01 a       368     0    19     1     8
 -1.0791904783151984E-01 a       369     0    19     1     9
 -8.7083581671857941E-03 a       370     0    19     1    10
  1.3346336522621993E-01 a       371     0    19     1    11
 -1.1224153956089468E-01 a       372     0    19     1    12
  1.6433495533732212E-01 a       373     0    19     1    13
 -2.0420587949772817E-01 a       374     0    19     1    14
 -1.9279560484460811E-01 a       375     0    19     1    15
 -6.7799136806628912E-02 a       376     0    19     1    16
  1.1257174672138655E-01 a       377     0    19     1    17
  1.9715282757204682E-02 a       378     0    19     1    18
 -4.1434890011091019E-02 a       379     0    19     1    19
 -1.3782593883576646E-01 a       380     0    19     1    20
  6.4578985663950580E-02 a       381     0    20     1     1
 -1.6000793108515035E-01 a       382     0    20     1     2
 -4.0321744192867792E-01 a       383     0    20     1     3
 -3.9552625305832634E-01 a       384     0    20     1     4
 -1.2100762381238131E-02 a       385     0    20     1     5
  7.7422314292200167E-01 a       386     0    20     1     6
  3.1164832176151996E-01 a       387     0    20     1     7
 -4.3742744956391189E-01 a       388     0    20     1     8
 -7.1685760789651540E-02 a       389     0    20     1     9
 -3.2546504672512661E-01 a       390     0    20     1    10
  1.8204085399638417E-01 a       391     0    20     1    11
 -2.0751984476508173E-01 a       392     0    20     1    12
  3.9046366441409275E-01 a       393     0    20     1    13
  7.6217175472420018E-02 a       394     0    20     1    14
  3.5832914740480543E-01 a       395     0    20     1    15
 -3.8758185690842456E-01 a       396     0    20     1    16
 -1.2762406618285327E-01 a       397     0    20     1    17
 -4.2649996075013921E-02 a       398     0    20     1    18
  1.1801869573999441E-01 a       399     0    20     1    19
 -6.0043596296769315E-02 a       400     0    20     1    20
 -5.1747362274123865E-01 a       401     0    21     1     1
 -4.2891481728522762E-01 a       402     0    21     1     2
  4.9485596583141646E-02 a       403     0    21     1     3
 -4.1519566185638013E-01 a       404     0    21     1     4
  1.7634813901099533E-01 a       405     0    21     1     5
  3.8423653913313444E-01 a       406     0    21     1     6
  2.5709137950696503E-01 a       407     0    21     1     7
 -3.5300540110261819E-02 a       408     0    21     1     8
  1.8972217198852240E-01 a       409     0    21     1     9
  3.4093810416334680E-01 a       410     0    21     1    10
  2.1909456326814200E-01 a       411     0    21     1    11
 -1.4529583999628509E-01 a       412     0    21     1    12
  1.2304540162334836E-01 a       413     0    21     1    13
 -1.5833091854711218E-01 a       414     0    21     1    14
 -5.1838803315446935E-01 a       415     0    21     1    15
 -2.5546816781535236E-01 a       416     0    21     1    16
  3.1927033423059409E-01 a       417     0    21     1    17
 -6.4155856200714026E-02 a       418     0    21     1    18
 -5.6199160414431328E-03 a       419     0    21     1    19
 -4.0766947025952044E-02 a       420     0    21     1    20
  9.2951250758322654E-02 a       421     0    22     1     1
  3.4187482684706860E-01 a       422     0    22     1     2
 -5.1671566939041451E-02 a       423     0    22     1     3
 -2.9526661291105309E-02 a       424     0    22     1     4
  3.3904661034125694E-01 a       425     0    22     1     5
 -4.6047805209744164E-02 a       426     0    22     1     6
 -3.7402896119394424E-01 a       427     0    22     1     7
 -1.1430058876950284E-01 a       428     0    22     1     8
  1.3657125408219625E-01 a       429     0    22     1     9
 -3.4445809745465666E-01 a       430     0    22     1    10
  3.6149234254041041E-01 a       431     0    22     1    11
  8.9509052373395875E-02 a       432     0    22     1    12
 -2.9982079590391206E-02 a       433     0    22     1    13
  1.0754816000741040E-01 a       434     0    22     1    14
  4.5642732939856206E-01 a       435     0    22     1    15
  1.1621232298671080E-01 a       436     0    22     1    16
 -1.0247233928521218E-01 a       437     0    22     1    17
  1.0204929534054571E-02 a       438     0    22     1    18
  2.1687692089144062E-02 a       439     0    22     1    19
  4.8863424565310637E-01 a       440     0    22     1    20
 -2.1719976435679966E-01 a       441     0    23     1     1
 -5.1261680797205633E-01 a       442     0    23     1     2
 -1.8851779254265194E-01 a       443     0    23     1     3
 -3.3958639450625383E-01 a       444     0    23     1     4
 -2.2740383815476792E-01 a       445     0    23     1     5
 -1.9908637285292168E-03 a       446     0    23     1     6
  1.3456979379530531E-01 a       447     0    23     1     7
 -5.9389802974575259E-02 a       448     0    23     1     8
  2.3078510785320513E-02 a       449     0    23     1     9
 -6.1785126609403251E-01 a       450     0    23     1    10
  1.2998201918843920E-02 a       451     0    23     1    11
 -3.3358329755839744E-01 a       452     0    23     1    12
 -1.6941696641281201E-01 a       453     0    23     1    13
 -4.7808382032705660E-01 a       454     0    23     1    14
 -1.7220064176758071E-01 a       455     0    23     1    15
  6.6456332251791972E-01 a       456     0    23     1    16
 -8.8832036288863186E-02 a       457     0    23     1    17
 -1.5248498202316790E-01 a       458     0    23     1    18
  3.2199539791772425E-02 a       459     0    23     1    19
  3.1149562582197382E-01 a       460     0    23     1    20
  1.5270739902374170E-01 a       461     0    24     1     1
  1.4134479955421289E-01 a       462     0    24     1     2
  1.8726701884733793E-01 a       463     0    24     1     3
  1.7916907082929809E-01 a       464     0    24     1     4
  8.6602974714799413E-02 a       465     0    24     1     5
  4.9889614788061330E-02 a       466     0    24     1     6
 -2.6653053949845706E-01 a       467     0    24     1     7
  3.7054110639879401E-01 a       468     0    24     1     8
 -6.2976103879825898E-02 a       469     0    24     1     9
  3.7817824405201006E-01 a       470     0    24     1    10
  3.5881995593268745E-01 a       471     0    24     1    11
  5.5101168145772497E-02 a       472     0    24     1    12
  1.7883987041839761E-02 a       473     0    24     1    13
  3.3078659223361112E-01 a       474     0    24     1    14
 -2.0390473020987857E-01 a       475     0    24     1    15
 -2.4437420030198062E-01 a       476     0    24     1    16
  8.8840104569363781E-02 a       477     0    24     1    17
 -1.0051518754793434E-01 a       478     0    24     1    18
  8.6032711016766211E-02 a       479     0    24     1    19
 -2.2328734913725071E-02 a       480     0    24     1    20
  4.1184095121275166E-01 a       481     0    25     1     1
  1.2263828866394889E-01 a       482     0    25     1     2
  1.3996099098160975E-01 a       483     0    25     1     3
  1.9626659480767175E-01 a       484     0    25     1     4
 -8.0665475999074948E-02 a       485     0    25     1     5
 -3.3181137071905525E-01 a       486     0    25     1     6
 -1.4556851627668796E-01 a       487     0    25     1     7
 -4.3929264315027111E-01 a       488     0    25     1     8
 -1.3077881364849045E-01 a       489     0    25     1     9
  1.2241596190185269E-01 a       490     0    25     1    10
 -1.2157045820468365E-01 a       491     0    25     1    11
 -9.0265051836392149E-02 a       492     0    25     1    12
  1.1139893265861991E-01 a       493     0    25     1    13
  7.5668455901095485E-02 a       494     0    25     1    14
 -5.2567201260295682E-02 a       495     0    25     1    15
 -2.2540364163458498E-01 a       496     0    25     1    16
  1.6411740094048052E-01 a       497     0    25     1    17
 -1.9843176924568533E-02 a       498     0    25     1    18
 -9.9731173550738794E-02 a       499     0    25     1    19
 -1.5866901315838733E-01 a       500     0    25     1    20
 -7.1987628686453309E-02 a       501     0    26     1     1
 -7.8547529190738333E-02 a       502     0    26     1     2
 -7.0815312196727861E-02 a       503     0    26     1     3
  2.3387541164929229E-01 a       504     0    26     1     4
  1.3457208076719049E-01 a       505     0    26     1     5
 -1.6933210017122339E-02 a       506     0    26     1     6
  3.1743872413618451E-01 a       507     0    26     1     7
 -2.3069014058869203E-01 a       508     0    26     1     8
 -3.4999798883024563E-01 a       509     0    26     1     9
  1.3118821818894738E-01 a       510     0    26     1    10
 -2.9698228872023988E-02 a       511     0    26     1    11
  3.6645222277657891E-01 a       512     0    26     1    12
 -1.6538258362851659E-02 a       513     0    26     1    13
 -3.0308492465179454E-01 a       514     0    26     1    14
  2.9728372004239884E-01 a       515     0    26     1    15
  5.2525892784055095E-01 a       516     0    26     1    16
  2.5030465785086964E-01 a       517     0    26     1    17
 -9.9012313604604260E-02 a       518     0    26     1    18
 -2.9208644358410286E-02 a       519     0    26     1    19
  1.0472779223381735E-02 a       520     0    26     1    20
  4.3483479668055053E-01 a       521     0    27     1     1
  1.8449258452769479E-01 a       522     0    27     1     2
  4.0030451129542738E-01 a       523     0    27     1     3
  1.4182271144702191E-01 a       524     0    27     1     4
 -2.3228231997699154E-02 a       525     0    27     1     5
 -1.6282263751206669E-01 a       526     0    27     1     6
 -2.5414179088140565E-01 a       527     0    27     1     7
  8.0833827894219112E-02 a       528     0    27     1     8
  8.9488169202206508E-02 a       529     0    27     1     9
 -2.1041800722420925E-01 a       530     0    27     1    10
