begin
comment # CELL(abcABC):   12.42000    12.42000    12.42000    90.00000    90.00000    90.00000  Traj: positions{Angstrom} Step:       42035  Bead:       0
lattice        23.470398        0.000000        0.000000
lattice         0.000000       23.470398        0.000000
lattice         0.000000        0.000000       23.470398
atom      8.888176    11.192942   -11.971604  H        0.000000     0.000000    -0.003394    -0.003473     0.004574
atom     25.844083    32.189028   -22.654226  O        0.000000     0.000000    -0.009478     0.007094     0.010091
atom     25.122019    32.832102   -21.069690  H        0.000000     0.000000    -0.000030    -0.011756    -0.021886
atom     24.512771    31.194465   -23.509138  H        0.000000     0.000000    -0.000319     0.005122     0.010303
atom     14.612269    -1.081611    29.577426  O        0.000000     0.000000    -0.035027    -0.005140     0.025219
atom     16.019057    -0.540396    28.710798  H        0.000000     0.000000     0.037770     0.011509    -0.033715
atom     15.079259    -0.831423    31.324100  H        0.000000     0.000000    -0.007346    -0.006974     0.003313
atom     18.430537    21.014888    25.568750  O        0.000000     0.000000     0.028385    -0.007689     0.026689
atom     19.219082    20.022593    27.028942  H        0.000000     0.000000    -0.018470     0.024347    -0.040759
atom     19.651829    22.395711    25.200254  H        0.000000     0.000000    -0.009606    -0.011509     0.010668
atom     19.796771    -8.528769   -11.876721  O        0.000000     0.000000    -0.001158    -0.013721     0.007912
atom     19.997271    -7.966311   -10.154028  H        0.000000     0.000000     0.004206     0.008677    -0.003560
atom     19.589657   -10.366792   -11.606131  H        0.000000     0.000000     0.000342     0.009720    -0.007158
atom     48.280991    25.630544    14.857575  O        0.000000     0.000000    -0.015960     0.001956     0.016397
atom     47.847110    26.141526    16.598901  H        0.000000     0.000000     0.004850    -0.005103    -0.015992
atom     46.906404    24.484048    14.345724  H        0.000000     0.000000     0.007692     0.005259    -0.002630
atom     28.521636    -6.148583    -8.134534  O        0.000000     0.000000    -0.011438     0.019692    -0.015534
atom     29.961041    -7.175800    -8.375285  H        0.000000     0.000000     0.013210    -0.016553     0.001799
atom     28.368569    -5.303290    -9.786381  H        0.000000     0.000000    -0.005681    -0.001553     0.015949
atom     15.288773   -14.677881    22.339775  O        0.000000     0.000000    -0.004219    -0.023650     0.022652
atom     15.392859   -12.881488    22.541787  H        0.000000     0.000000     0.000981     0.012380     0.007468
atom     14.730188   -15.451138    23.955869  H        0.000000     0.000000     0.003844     0.014177    -0.020734
atom     -3.942555   -13.675041    36.162555  O        0.000000     0.000000    -0.002558    -0.003886    -0.026321
atom     -2.700834   -14.951286    35.612456  H        0.000000     0.000000    -0.001420     0.003451     0.006722
atom     -3.992217   -13.821721    37.941732  H        0.000000     0.000000     0.000876     0.000831     0.028738
atom     31.105270    38.131839    47.724466  O        0.000000     0.000000     0.005014    -0.005189     0.003964
atom     29.835563    38.994121    46.757116  H        0.000000     0.000000    -0.004080     0.001601    -0.007299
atom     30.937084    36.284631    47.459527  H        0.000000     0.000000    -0.002529     0.008884     0.005813
atom     13.600605   -39.882670    27.278386  O        0.000000     0.000000     0.016441     0.031350    -0.002907
atom     12.669744   -41.203966    28.077740  H        0.000000     0.000000    -0.008067    -0.001531     0.007245
atom     13.700061   -38.327992    28.353640  H        0.000000     0.000000    -0.008423    -0.021553    -0.011054
atom    -16.266800   -13.799347    24.558314  O        0.000000     0.000000     0.026426    -0.023812     0.016800
atom    -17.723326   -14.787731    25.171719  H        0.000000     0.000000     0.012950     0.012275    -0.013717
atom    -14.729999   -14.806099    24.992762  H        0.000000     0.000000    -0.030283     0.016878    -0.010039
atom     29.129750    44.757974    30.840141  O        0.000000     0.000000    -0.003928     0.004629    -0.004786
atom     29.889987    46.206638    31.696376  H        0.000000     0.000000    -0.000568    -0.017251    -0.007492
atom     30.347868    43.537589    30.239964  H        0.000000     0.000000     0.009311     0.015194     0.003243
atom     45.565076    24.762215     1.118461  O        0.000000     0.000000    -0.005075    -0.003750     0.002406
atom     46.295644    25.745440     2.449973  H        0.000000     0.000000     0.003221    -0.002061     0.000107
atom     46.950057    23.967207     0.223742  H        0.000000     0.000000     0.006720     0.003830     0.002335
atom    -32.429779    22.588463   -12.204532  O        0.000000     0.000000    -0.006584    -0.011942     0.003007
atom    -34.200074    22.729248   -11.782027  H        0.000000     0.000000    -0.003023     0.006354     0.004047
atom    -31.826767    21.334630   -11.008921  H        0.000000     0.000000     0.008351     0.004978     0.004766
atom      4.863021    41.489126    21.080840  O        0.000000     0.000000    -0.051071     0.003010    -0.041485
atom      2.958688    41.135180    21.321591  H        0.000000     0.000000     0.047033     0.005606    -0.006076
atom      5.044737    41.633690    19.152185  H        0.000000     0.000000    -0.003553    -0.007564     0.047105
atom     19.470037    19.752362    20.286021  O        0.000000     0.000000    -0.000945     0.007617    -0.004812
atom     21.092934    18.959244    20.422648  H        0.000000     0.000000     0.003805    -0.002077     0.001597
atom     18.956599    20.000483    22.024947  H        0.000000     0.000000    -0.000267    -0.005858     0.003082
atom    -20.207219    23.214152    22.565220  O        0.000000     0.000000     0.001832    -0.032790    -0.011312
atom    -19.486478    24.702311    21.809140  H        0.000000     0.000000     0.003399    -0.007016    -0.007714
atom    -19.586822    21.624136    21.690087  H        0.000000     0.000000    -0.005914     0.036977     0.018042
atom    -15.249769    27.877807    48.291951  O        0.000000     0.000000     0.010764    -0.002832     0.016655
atom    -14.168694    27.455831    49.736836  H        0.000000     0.000000    -0.005245     0.007176    -0.003682
atom    -14.683134    26.601864    47.135061  H        0.000000     0.000000    -0.000738    -0.010048    -0.012057
atom     45.638587    32.591729     5.360756  O        0.000000     0.000000     0.002353    -0.018810     0.008816
atom     44.358864    33.465538     4.446412  H        0.000000     0.000000    -0.009056     0.005469    -0.004603
atom     45.164076    30.784206     5.502372  H        0.000000     0.000000     0.003835     0.021904    -0.005264
atom     11.881899    -6.357530    -0.933878  O        0.000000     0.000000    -0.003604    -0.010409     0.010205
atom     11.602578    -5.223279    -2.307261  H        0.000000     0.000000    -0.005441     0.005592    -0.006933
atom     10.284778    -7.182962    -0.481748  H        0.000000     0.000000     0.001074     0.002530    -0.002280
atom    -33.530922     7.616163    -5.415180  O        0.000000     0.000000     0.034222    -0.026149    -0.037829
atom    -32.883313     7.952648    -3.739390  H        0.000000     0.000000    -0.002692     0.006936     0.021959
atom    -32.037283     6.617027    -6.068270  H        0.000000     0.000000    -0.028223     0.017715     0.006477
atom     20.920024    -4.867689     6.473332  O        0.000000     0.000000     0.026230    -0.003506     0.012924
atom     20.238211    -5.204211     8.103089  H        0.000000     0.000000    -0.019044    -0.002677     0.008986
atom     22.720177    -5.033418     6.923276  H        0.000000     0.000000    -0.008452    -0.000044    -0.020991
atom      3.821820     9.135994     6.169842  O        0.000000     0.000000    -0.008372    -0.003154     0.027503
atom      3.785367     9.700304     7.926305  H        0.000000     0.000000     0.008655    -0.003402     0.000695
atom      1.999538     8.797525     6.072125  H        0.000000     0.000000     0.003982     0.000074    -0.013395
atom     18.695873   -10.208697    27.441847  O        0.000000     0.000000    -0.011237     0.011619    -0.022696
atom     17.854170    -9.668122    25.811580  H        0.000000     0.000000     0.011057    -0.008628     0.020402
atom     19.643325    -8.739190    27.978340  H        0.000000     0.000000    -0.005799    -0.004193    -0.001205
atom    -27.224717   -12.938482    18.202050  O        0.000000     0.000000     0.055258    -0.010356    -0.000128
atom    -25.324976   -12.708068    18.386771  H        0.000000     0.000000    -0.042059    -0.002565    -0.003376
atom    -27.891035   -11.250768    18.337430  H        0.000000     0.000000    -0.006277     0.009411     0.000344
atom     28.790355    -9.561372    29.517522  O        0.000000     0.000000    -0.001015     0.014923     0.014203
atom     28.667334   -11.372391    29.361998  H        0.000000     0.000000    -0.004536    -0.005780    -0.008157
atom     29.612953    -8.962895    28.043725  H        0.000000     0.000000     0.018909    -0.003920    -0.019634
atom     13.346304   -55.327402    10.476396  O        0.000000     0.000000     0.000386     0.023280    -0.029923
atom     13.790163   -53.540665    10.206127  H        0.000000     0.000000    -0.002444    -0.022599     0.008217
atom     13.362461   -56.023955     8.744934  H        0.000000     0.000000     0.007277    -0.000806     0.014222
atom      2.933063    57.256812    11.442141  O        0.000000     0.000000    -0.005355     0.029313    -0.010476
atom      3.970598    57.710913    12.869526  H        0.000000     0.000000     0.001614    -0.000804     0.004561
atom      1.993415    58.857032    10.955555  H        0.000000     0.000000     0.012521    -0.023295     0.003381
atom     14.084922    11.584116     6.544197  O        0.000000     0.000000     0.019843    -0.009118     0.007006
atom     14.568447    10.671246     8.138484  H        0.000000     0.000000     0.000340     0.013800    -0.018226
atom     15.659669    12.072232     5.627774  H        0.000000     0.000000    -0.014024    -0.003510     0.017050
atom     13.727991    12.832771    15.287053  O        0.000000     0.000000     0.010752     0.016967     0.044248
atom     13.270621    12.373889    13.667520  H        0.000000     0.000000    -0.001437    -0.015089    -0.038342
atom     14.089628    11.346067    16.281049  H        0.000000     0.000000    -0.005851    -0.006936    -0.006462
atom      9.854941    23.572444    14.113514  O        0.000000     0.000000     0.005363    -0.006276    -0.003765
atom      9.826633    25.109736    15.080147  H        0.000000     0.000000     0.002976     0.011677     0.001817
atom      8.282084    23.686394    13.185148  H        0.000000     0.000000    -0.009428    -0.001607    -0.000066
atom     38.252214   -14.354700    34.712568  O        0.000000     0.000000     0.020944    -0.040066    -0.013630
atom     40.112839   -14.323368    35.246605  H        0.000000     0.000000    -0.024219     0.009680    -0.004569
atom     38.072312   -16.196956    34.299096  H        0.000000     0.000000     0.003167     0.028050     0.009241
atom     16.321224    27.254764    10.762312  O        0.000000     0.000000     0.025455     0.031564    -0.017949
atom     15.936079    25.527176    11.062759  H        0.000000     0.000000    -0.006971    -0.023162    -0.001598
atom     17.717694    27.302385     9.528453  H        0.000000     0.000000    -0.019707    -0.004145     0.017030
atom     -1.760922     6.803751    -1.215466  O        0.000000     0.000000    -0.011930    -0.005034    -0.015159
atom     -2.708337     7.828039    -2.424197  H        0.000000     0.000000     0.002729    -0.003640     0.011709
atom     -1.839945     5.114600    -1.957473  H        0.000000     0.000000     0.003029     0.003548     0.002788
atom      9.456454     5.008851    16.370641  O        0.000000     0.000000    -0.000953    -0.031718     0.017866
atom     11.030577     5.745863    16.948084  H        0.000000     0.000000     0.005484     0.010731     0.008317
atom      8.733313     6.192576    15.299468  H        0.000000     0.000000    -0.008360     0.024790    -0.025814
atom      9.347757    20.242179    -5.313702  O        0.000000     0.000000    -0.002016    -0.016678     0.037391
atom      9.664796    21.453116    -6.553608  H        0.000000     0.000000     0.006062     0.022630    -0.033693
atom      8.655437    18.811808    -6.152589  H        0.000000     0.000000    -0.000605    -0.006040    -0.003384
atom    -21.804794   -11.254075   -26.855465  O        0.000000     0.000000    -0.003764    -0.013125     0.007007
atom    -20.472537   -11.835997   -27.968325  H        0.000000     0.000000     0.001588     0.010018    -0.007414
atom    -21.658340   -12.476388   -25.481067  H        0.000000     0.000000    -0.001493     0.004825     0.003321
atom      5.057512    28.252161    -3.478872  O        0.000000     0.000000    -0.019117    -0.005566     0.000036
atom      5.568154    28.475716    -1.771977  H        0.000000     0.000000     0.002505     0.009048     0.010419
atom      6.499996    28.674137    -4.443011  H        0.000000     0.000000     0.019915    -0.004019    -0.010165
atom     31.657637    15.325490    10.609886  O        0.000000     0.000000    -0.021619    -0.001572    -0.013954
atom     30.676869    15.356481     9.041376  H        0.000000     0.000000     0.002771    -0.006091     0.013545
atom     33.375776    15.309219    10.039113  H        0.000000     0.000000     0.011364     0.002210     0.007224
atom     47.132037    28.077740   -16.611449  O        0.000000     0.000000     0.004688    -0.015604    -0.023751
atom     47.372599    28.228729   -14.848561  H        0.000000     0.000000     0.001096     0.004719     0.021603
atom     48.738871    27.502129   -17.340259  H        0.000000     0.000000    -0.004087     0.001933     0.003114
atom     28.071693     2.717218    28.288066  O        0.000000     0.000000    -0.001335    -0.007581    -0.004242
atom     28.148982     0.889847    28.114967  H        0.000000     0.000000     0.002280     0.013924     0.000016
