################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9489071896196462E-01 a       110     0     6     1    10
 -1.8293870275617360E-01 a       111     0     6     1    11
  3.8517001479441443E-01 a       112     0     6     1    12
  1.7299354252754193E-01 a       113     0     6     1    13
 -4.5844198727382451E-01 a       114     0     6     1    14
 -3.2209155594718364E-01 a       115     0     6     1    15
 -2.8317501771959730E-01 a       116     0     6     1    16
  2.3737887757489945E-01 a       117     0     6     1    17
 -1.6990670374681510E-01 a       118     0     6     1    18
 -1.6697763752909150E-01 a       119     0     6     1    19
  4.3408531847805543E-01 a       120     0     6     1    20
  1.9155470460628216E-01 a       121     0     7     1     1
 -2.7959768137037377E-01 a       122     0     7     1     2
  1.8442915458390757E-01 a       123     0     7     1     3
 -4.4283629528545354E-01 a       124     0     7     1     4
  3.1001864938338969E-01 a       125     0     7     1     5
 -5.2917571155781752E-02 a       126     0     7     1     6
 -4.9993290317842304E-02 a       127     0     7     1     7
 -1.9023539742108536E-01 a       128     0     7     1     8
  5.7582418292043143E-02 a       129     0     7     1     9
  2.9775893623436966E-01 a       130     0     7     1    10
 -2.7001491474964473E-01 a       131     0     7     1    11
 -3.3349963484718276E-02 a       132     0     7     1    12
  2.4984780650887181E-01 a       133     0     7     1    13
  3.1078021225893826E-01 a       134     0     7     1    14
 -2.3109623708991178E-01 a       135     0     7     1    15
 -9.3314595626709976E-02 a       136     0     7     1    16
 -7.1656902517258397E-02 a       137     0     7     1    17
 -9.5256001095043261E-03 a       138     0     7     1    18
 -3.3098973915891799E-01 a       139     0     7     1    19
  4.4119825595903311E-01 a       140     0     7     1    20
  6.6247910709950383E-02 a       141     0     8     1     1
  1.8499277882747422E-02 a       142     0     8     1     2
  4.4483188928953268E-02 a       143     0     8     1     3
  2.5611688154933371E-01 a       144     0     8     1     4
  1.4546086781447728E-01 a       145     0     8     1     5
 -4.8436704547233739E-01 a       146     0     8     1     6
  2.7631083123885497E-01 a       147     0     8     1     7
  1.9369643011273560E-01 a       148     0     8     1     8
  2.9253036254456416E-01 a       149     0     8     1     9
  1.8099494289823873E-01 a       150     0     8     1    10
 -8.9402210445636548E-03 a       151     0     8     1    11
 -3.6946528112800192E-01 a       152     0     8     1    12
 -2.6487864420275847E-01 a       153     0     8     1    13
 -4.2531762699919214E-02 a       154     0     8     1    14
  8.5151792780405383E-02 a       155     0     8     1    15
  1.3864626307227438E-02 a       156     0     8     1    16
  4.7914694497158983E-01 a       157     0     8     1    17
  4.9211048164012144E-02 a       158     0     8     1    18
 -8.6523182799498624E-02 a       159     0     8     1    19
  1.6296489510760079E-01 a       160     0     8     1    20
  1.3307231085360463E-01 a       161     0     9     1     1
  2.9274030392281725E-01 a       162     0     9     1     2
 -2.4400098188685565E-01 a       163     0     9     1     3
  2.2990782017754130E-01 a       164     0     9     1     4
 -4.1953615628692417E-02 a       165     0     9     1     5
  2.6980434754689220E-01 a       166     0     9     1     6
 -3.2113591767845789E-01 a       167     0     9     1     7
 -3.7839915980567179E-01 a       168     0     9     1     8
 -2.0322086705039533E-01 a       169     0     9     1     9
 -3.7180616861182725E-01 a       170     0     9     1    10
 -3.1676628077192376E-01 a       171     0     9     1    11
  2.7754615418281059E-01 a       172     0     9     1    12
 -2.5771870499412997E-01 a       173     0     9     1    13
 -3.3976634272379035E-02 a       174     0     9     1    14
  1.0890889384001819E-01 a       175     0     9     1    15
 -3.6631410038959061E-01 a       176     0     9     1    16
 -4.1781094317512391E-01 a       177     0     9     1    17
  4.7939840481947341E-03 a       178     0     9     1    18
 -2.0857218363991109E-01 a       179     0     9     1    19
  7.8157959086094936E-02 a       180     0     9     1    20
  2.6915149216775652E-01 a       181     0    10     1     1
  1.9013835341741475E-02 a       182     0    10     1     2
  1.2267233837676078E-01 a       183     0    10     1     3
 -3.8881422973825075E-01 a       184     0    10     1     4
 -2.8723200160972412E-01 a       185     0    10     1     5
  3.4318422777272345E-01 a       186     0    10     1     6
 -5.0852169813065715E-02 a       187     0    10     1     7
 -1.2218728307777434E-01 a       188     0    10     1     8
 -1.2131509163139154E-01 a       189     0    10     1     9
  1.9966786232287370E-01 a       190     0    10     1    10
  6.7322375766233858E-02 a       191     0    10     1    11
 -5.1332803952359000E-02 a       192     0    10     1    12
  1.4546993409718270E-01 a       193     0    10     1    13
  1.2354898026459085E-01 a       194     0    10     1    14
  1.3360161673997772E-01 a       195     0    10     1    15
 -1.5862324390167462E-01 a       196     0    10     1    16
 -3.6441958820635589E-01 a       197     0    10     1    17
  1.4459439972499613E-01 a       198     0    10     1    18
  3.7499811155818807E-01 a       199     0    10     1    19
 -5.6409318763440663E-01 a       200     0    10     1    20
 -5.1448524288336656E-02 a       201     0    11     1     1
 -3.2385938749461118E-01 a       202     0    11     1     2
  5.8878281637448682E-02 a       203     0    11     1     3
 -2.4304920799169571E-01 a       204     0    11     1     4
  8.4770116276985844E-02 a       205     0    11     1     5
 -1.4433558763749088E-01 a       206     0    11     1     6
  8.4065887002149620E-02 a       207     0    11     1     7
  4.0136646891528743E-01 a       208     0    11     1     8
  2.6249726673596346E-01 a       209     0    11     1     9
  2.1563050662370598E-01 a       210     0    11     1    10
 -3.3933387701780587E-01 a       211     0    11     1    11
  1.1735092241182785E-01 a       212     0    11     1    12
  9.7048806918368882E-02 a       213     0    11     1    13
 -2.4741967865816167E-01 a       214     0    11     1    14
 -2.6405894541031777E-01 a       215     0    11     1    15
  1.3647043016936838E-01 a       216     0    11     1    16
 -2.1824371256331337E-02 a       217     0    11     1    17
 -7.0145369119999898E-02 a       218     0    11     1    18
 -4.0936736679271682E-02 a       219     0    11     1    19
 -1.4130270360725586E-01 a       220     0    11     1    20
 -1.7719440604993253E-01 a       221     0    12     1     1
 -2.7903224701920898E-01 a       222     0    12     1     2
 -1.6982717812753773E-01 a       223     0    12     1     3
  3.1753447544323182E-01 a       224     0    12     1     4
 -2.6494470918823981E-02 a       225     0    12     1     5
  2.9282329598249668E-01 a       226     0    12     1     6
 -7.2502135545603905E-02 a       227     0    12     1     7
  9.6760198193595409E-02 a       228     0    12     1     8
 -1.9549080727238820E-03 a       229     0    12     1     9
 -2.7732319338944178E-01 a       230     0    12     1    10
 -2.8400954453125021E-01 a       231     0    12     1    11
  1.4151134277313651E-01 a       232     0    12     1    12
 -7.2097924098348684E-02 a       233     0    12     1    13
  1.8390496248159927E-01 a       234     0    12     1    14
 -2.4701934295749961E-01 a       235     0    12     1    15
  5.3217989626826119E-02 a       236     0    12     1    16
  1.7671649722574348E-01 a       237     0    12     1    17
  5.1660419882412725E-02 a       238     0    12     1    18
 -6.5429996349968295E-02 a       239     0    12     1    19
  3.9220816946152448E-01 a       240     0    12     1    20
  2.1981491650182511E-01 a       241     0    13     1     1
  3.0819450758615874E-01 a       242     0    13     1     2
 -2.0999449400598982E-01 a       243     0    13     1     3
 -2.9986268650822534E-01 a       244     0    13     1     4
 -1.5974736942349813E-01 a       245     0    13     1     5
 -4.4744585985940270E-02 a       246     0    13     1     6
 -1.7550703734199832E-01 a       247     0    13     1     7
  1.4529673684133029E-01 a       248     0    13     1     8
 -4.4754112347015085E-01 a       249     0    13     1     9
  1.7008316677251384E-01 a       250     0    13     1    10
  4.1036376565778837E-01 a       251     0    13     1    11
 -1.6868883379684718E-01 a       252     0    13     1    12
  2.8942208710910067E-01 a       253     0    13     1    13
  8.1168995712010347E-02 a       254     0    13     1    14
  1.6394143694614494E-01 a       255     0    13     1    15
 -1.4575616532831501E-01 a       256     0    13     1    16
  1.7630746914334772E-01 a       257     0    13     1    17
  1.4177033507451908E-01 a       258     0    13     1    18
 -1.1269637492251876E-01 a       259     0    13     1    19
 -2.1710998925202132E-01 a       260     0    13     1    20
 -2.1883489129438405E-01 a       261     0    14     1     1
 -9.7957520126414482E-03 a       262     0    14     1     2
 -1.1573264858184933E-01 a       263     0    14     1     3
 -4.8648466767350969E-02 a       264     0    14     1     4
  5.3152574094564656E-02 a       265     0    14     1     5
  3.3614808991647854E-01 a       266     0    14     1     6
 -3.4607794501299699E-01 a       267     0    14     1     7
  2.3597816220571981E-02 a       268     0    14     1     8
 -3.9113374913238630E-01 a       269     0    14     1     9
  2.9753510302614566E-01 a       270     0    14     1    10
 -1.2365734976551739E-01 a       271     0    14     1    11
  6.3550495649793884E-02 a       272     0    14     1    12
 -2.7806475185299256E-01 a       273     0    14     1    13
 -4.9658092517847960E-02 a       274     0    14     1    14
 -5.2887461249600410E-03 a       275     0    14     1    15
 -2.8556016712087107E-01 a       276     0    14     1    16
 -1.4831406380725221E-01 a       277     0    14     1    17
  1.6044797673569997E-01 a       278     0    14     1    18
  2.9899926002942528E-01 a       279     0    14     1    19
 -4.0801348102759261E-02 a       280     0    14     1    20
  1.3782205961491242E-01 a       281     0    15     1     1
  2.7864557187349687E-01 a       282     0    15     1     2
  2.5532150245225071E-01 a       283     0    15     1     3
 -1.6131108360447369E-01 a       284     0    15     1     4
  7.2068987887894481E-02 a       285     0    15     1     5
 -5.4158091325394016E-02 a       286     0    15     1     6
  3.1215711117762707E-01 a       287     0    15     1     7
  1.4222133670157039E-01 a       288     0    15     1     8
  3.1203837029047587E-01 a       289     0    15     1     9
 -3.6976190576975509E-01 a       290     0    15     1    10
  3.1147952859981332E-01 a       291     0    15     1    11
 -3.6624724473771360E-02 a       292     0    15     1    12
 -1.2150861103027460E-01 a       293     0    15     1    13
 -5.5814796208634207E-02 a       294     0    15     1    14
 -1.1898981074342148E-02 a       295     0    15     1    15
  2.1645762033844643E-01 a       296     0    15     1    16
  1.9123522391733669E-01 a       297     0    15     1    17
  1.0641214476494086E-01 a       298     0    15     1    18
 -1.2922440948105418E-01 a       299     0    15     1    19
 -3.1880677117311217E-03 a       300     0    15     1    20
  7.4593615966820653E-02 a       301     0    16     1     1
 -4.4475097391800202E-02 a       302     0    16     1     2
 -1.2010879081810123E-01 a       303     0    16     1     3
 -9.4379668122461069E-02 a       304     0    16     1     4
 -7.3941672057845437E-02 a       305     0    16     1     5
  1.0191174586069580E-01 a       306     0    16     1     6
  2.2405052806571884E-02 a       307     0    16     1     7
 -6.6872064217560562E-02 a       308     0    16     1     8
  1.1324699794735829E-01 a       309     0    16     1     9
 -9.8867099449873277E-02 a       310     0    16     1    10
 -2.1325054367480046E-02 a       311     0    16     1    11
 -1.3051773594081505E-02 a       312     0    16     1    12
  1.1608609519226833E-01 a       313     0    16     1    13
  1.2857979481125947E-01 a       314     0    16     1    14
  9.4617178314603792E-04 a       315     0    16     1    15
 -1.1564184058542742E-01 a       316     0    16     1    16
 -5.8070278079106988E-02 a       317     0    16     1    17
  1.2564912837796474E-01 a       318     0    16     1    18
  5.6664777352325224E-02 a       319     0    16     1    19
  3.9963442751425889E-02 a       320     0    16     1    20
  7.1929866552597518E-02 a       321     0    17     1     1
  1.8127196464321865E-01 a       322     0    17     1     2
  1.0817387568306339E-01 a       323     0    17     1     3
  1.2581213918587503E-01 a       324     0    17     1     4
  2.4723624126080551E-01 a       325     0    17     1     5
  1.3932456124867904E-01 a       326     0    17     1     6
  3.2088494651045865E-02 a       327     0    17     1     7
 -5.8343165661939290E-02 a       328     0    17     1     8
  1.0838433673016677E-02 a       329     0    17     1     9
 -9.6149963970427743E-02 a       330     0    17     1    10
 -2.5167217274853015E-01 a       331     0    17     1    11
 -1.2333076270550435E-01 a       332     0    17     1    12
 -1.9296969189704244E-01 a       333     0    17     1    13
 -2.8279634015269506E-01 a       334     0    17     1    14
 -2.4733520633080021E-02 a       335     0    17     1    15
 -1.1001026957224123E-01 a       336     0    17     1    16
  1.3482235725246242E-01 a       337     0    17     1    17
 -7.9235452067321438E-02 a       338     0    17     1    18
 -4.5442655622167358E-02 a       339     0    17     1    19
  1.2751446173908373E-02 a       340     0    17     1    20
  2.4023919410061564E-01 a       341     0    18     1     1
 -1.5859769088169837E-01 a       342     0    18     1     2
  6.8857638184075726E-02 a       343     0    18     1     3
 -1.4831116639320804E-01 a       344     0    18     1     4
  1.1705596099084443E-01 a       345     0    18     1     5
 -2.9041704648721733E-01 a       346     0    18     1     6
  3.9729693881686323E-01 a       347     0    18     1     7
 -1.4935042323955301E-02 a       348     0    18     1     8
  3.8642538908189894E-01 a       349     0    18     1     9
 -2.3169723797227343E-01 a       350     0    18     1    10
 -2.6498937323426708E-01 a       351     0    18     1    11
  1.4928824625929271E-01 a       352     0    18     1    12
  1.6270506004114405E-01 a       353     0    18     1    13
 -4.0721809005007814E-01 a       354     0    18     1    14
 -2.2354886255590279E-02 a       355     0    18     1    15
 -3.5956722819486714E-01 a       356     0    18     1    16
  1.7086562670615732E-01 a       357     0    18     1    17
  2.4053214540277917E-01 a       358     0    18     1    18
 -1.6386229342936795E-01 a       359     0    18     1    19
 -4.9715424673357426E-02 a       360     0    18     1    20
 -1.2652551274948390E-01 a       361     0    19     1     1
 -4.3645807179828311E-01 a       362     0    19     1     2
  1.7090292059427503E-01 a       363     0    19     1     3
 -1.8201360222831642E-02 a       364     0    19     1     4
  5.9817146964569072E-02 a       365     0    19     1     5
 -3.3957532432460885E-01 a       366     0    19     1     6
  2.4771553142704603E-01 a       367     0    19     1     7
 -4.1771785939077162E-02 a       368     0    19     1     8
  2.8643325374125378E-01 a       369     0    19     1     9
 -1.0620899492634930E-01 a       370     0    19     1    10
 -1.9717907288550685E-01 a       371     0    19     1    11
  1.7345085258270018E-01 a       372     0    19     1    12
 -2.8807390627534768E-01 a       373     0    19     1    13
 -2.0781841726368253E-02 a       374     0    19     1    14
 -1.0609267373630890E-01 a       375     0    19     1    15
  2.8742262288996928E-01 a       376     0    19     1    16
 -2.2552973496079526E-01 a       377     0    19     1    17
 -8.4489170557140350E-02 a       378     0    19     1    18
 -1.1933204562219964E-01 a       379     0    19     1    19
  1.8659484354620634E-01 a       380     0    19     1    20
  9.6348796914780557E-02 a       381     0    20     1     1
  1.6264828598397964E-03 a       382     0    20     1     2
 -5.6450269763239892E-02 a       383     0    20     1     3
  9.2615776826941706E-02 a       384     0    20     1     4
  1.6582764156142579E-01 a       385     0    20     1     5
  3.3104747682431945E-01 a       386     0    20     1     6
 -1.4239203096604119E-01 a       387     0    20     1     7
  1.4917801832336250E-02 a       388     0    20     1     8
 -2.0885462552890230E-01 a       389     0    20     1     9
 -6.3466696954067574E-03 a       390     0    20     1    10
  3.4627861558134493E-02 a       391     0    20     1    11
 -6.4662787370688909E-02 a       392     0    20     1    12
 -1.5714474718430135E-01 a       393     0    20     1    13
 -8.2150434867359998E-02 a       394     0    20     1    14
  2.6494730532457753E-02 a       395     0    20     1    15
 -2.5809823672062088E-01 a       396     0    20     1    16
  8.0407454234347572E-02 a       397     0    20     1    17
  2.3915552847136212E-01 a       398     0    20     1    18
  3.1174421135546245E-02 a       399     0    20     1    19
  1.1444147931116906E-01 a       400     0    20     1    20
  3.9284488323046103E-02 a       401     0    21     1     1
  1.2072733978947151E-01 a       402     0    21     1     2
 -1.9347124359599546E-01 a       403     0    21     1     3
 -1.2180274065397152E-01 a       404     0    21     1     4
 -2.2878398941511047E-01 a       405     0    21     1     5
  1.1583508998902567E-01 a       406     0    21     1     6
  1.9869101622220151E-02 a       407     0    21     1     7
  7.3259154537962334E-02 a       408     0    21     1     8
 -5.7865115526443585E-02 a       409     0    21     1     9
 -1.5906816864325218E-01 a       410     0    21     1    10
  1.8471835198918421E-01 a       411     0    21     1    11
  5.5748512290356690E-02 a       412     0    21     1    12
  1.5886792760826976E-01 a       413     0    21     1    13
  2.2754696941111494E-01 a       414     0    21     1    14
  1.1247791648993664E-01 a       415     0    21     1    15
 -1.5821145779136242E-01 a       416     0    21     1    16
  1.4623350948247632E-01 a       417     0    21     1    17
  2.0360176262086518E-01 a       418     0    21     1    18
  3.2268163087182500E-02 a       419     0    21     1    19
  6.8317181832650768E-04 a       420     0    21     1    20
  4.2152503299683328E-02 a       421     0    22     1     1
  7.4825516092872829E-02 a       422     0    22     1     2
  1.9898485774199928E-01 a       423     0    22     1     3
 -1.1156418296992117E-01 a       424     0    22     1     4
 -3.6418230473720552E-02 a       425     0    22     1     5
 -5.9820457269715133E-02 a       426     0    22     1     6
  1.0847769770797512E-01 a       427     0    22     1     7
 -1.1618605582576470E-01 a       428     0    22     1     8
  2.2130077067766887E-01 a       429     0    22     1     9
 -9.4692794755827384E-02 a       430     0    22     1    10
  1.5578760254457377E-01 a       431     0    22     1    11
  2.6748416886667514E-02 a       432     0    22     1    12
  1.0219332018616974E-01 a       433     0    22     1    13
 -6.6110080712678224E-02 a       434     0    22     1    14
 -3.8798715334676423E-02 a       435     0    22     1    15
  9.7595895722133119E-02 a       436     0    22     1    16
 -1.7012478881868823E-01 a       437     0    22     1    17
 -8.7641423826306700E-02 a       438     0    22     1    18
  6.4298570864290291E-02 a       439     0    22     1    19
 -1.9385262057921082E-01 a       440     0    22     1    20
  2.5189495149640730E-02 a       441     0    23     1     1
 -2.6312663857541274E-01 a       442     0    23     1     2
  2.0681885766166971E-01 a       443     0    23     1     3
 -2.6958067224014415E-01 a       444     0    23     1     4
  4.9187487196322890E-02 a       445     0    23     1     5
  2.6224048673703165E-01 a       446     0    23     1     6
  2.3397691754866135E-01 a       447     0    23     1     7
  1.9314498625459633E-01 a       448     0    23     1     8
  3.1516718229841545E-01 a       449     0    23     1     9
  2.1314865689836549E-01 a       450     0    23     1    10
  2.2393477714242462E-02 a       451     0    23     1    11
 -2.0828943731236915E-01 a       452     0    23     1    12
  1.1165716827280771E-01 a       453     0    23     1    13
 -2.5263545743309807E-01 a       454     0    23     1    14
  2.8197161221921944E-02 a       455     0    23     1    15
 -5.7973927378151095E-03 a       456     0    23     1    16
  2.0125442136092581E-01 a       457     0    23     1    17
  3.4939435905534311E-01 a       458     0    23     1    18
  4.2760569677174648E-01 a       459     0    23     1    19
 -3.6339092454588190E-01 a       460     0    23     1    20
  3.1048044856894400E-02 a       461     0    24     1     1
  3.1538061537681739E-01 a       462     0    24     1     2
  1.2593400877496120E-02 a       463     0    24     1     3
 -1.9408430845603233E-01 a       464     0    24     1     4
 -3.3579048758005307E-03 a       465     0    24     1     5
 -3.7777250167357682E-02 a       466     0    24     1     6
  2.9684178248806359E-02 a       467     0    24     1     7
 -8.2201264163360099E-02 a       468     0    24     1     8
  2.9232452140947779E-01 a       469     0    24     1     9
 -1.7414110938212254E-02 a       470     0    24     1    10
  3.4490770177929314E-01 a       471     0    24     1    11
 -1.9412770047756320E-01 a       472     0    24     1    12
 -5.0240208533102002E-02 a       473     0    24     1    13
  4.5022204195784350E-02 a       474     0    24     1    14
 -6.2208897681762125E-02 a       475     0    24     1    15
  4.1352961057827103E-01 a       476     0    24     1    16
 -4.2270157931145268E-02 a       477     0    24     1    17
  4.3223289742023829E-02 a       478     0    24     1    18
 -3.7641733091352252E-03 a       479     0    24     1    19
 -1.9808391348154411E-01 a       480     0    24     1    20
 -1.1646803425667172E-01 a       481     0    25     1     1
  2.1373206710023768E-01 a       482     0    25     1     2
 -2.4829066393319840E-01 a       483     0    25     1     3
  2.2356314898946528E-01 a       484     0    25     1     4
 -2.5250142463770400E-02 a       485     0    25     1     5
  2.5817549129575718E-01 a       486     0    25     1     6
  1.2683428153600965E-01 a       487     0    25     1     7
 -2.0068427826606980E-01 a       488     0    25     1     8
  3.0951697910642650E-01 a       489     0    25     1     9
  1.7876011510733558E-01 a       490     0    25     1    10
 -4.5230101585522370E-01 a       491     0    25     1    11
  1.3970516212950984E-01 a       492     0    25     1    12
  2.1486413983408986E-01 a       493     0    25     1    13
 -4.3874904506413148E-01 a       494     0    25     1    14
  2.3233164039343401E-01 a       495     0    25     1    15
 -3.9221923425754790E-01 a       496     0    25     1    16
  3.2017472904183908E-01 a       497     0    25     1    17
  3.7241494500331790E-01 a       498     0    25     1    18
  1.3059258598502529E-02 a       499     0    25     1    19
 -3.6650823955641482E-01 a       500     0    25     1    20
 -1.5790576397640893E-01 a       501     0    26     1     1
 -1.2991061714753008E-02 a       502     0    26     1     2
  2.9672321674837070E-02 a       503     0    26     1     3
  1.5458949316466764E-01 a       504     0    26     1     4
  1.2592190351825031E-01 a       505     0    26     1     5
 -1.7258809705040715E-01 a       506     0    26     1     6
  1.9697648397099862E-01 a       507     0    26     1     7
 -1.2557642322675153E-02 a       508     0    26     1     8
  3.1762661821911031E-01 a       509     0    26     1     9
 -1.6527906406638271E-01 a       510     0    26     1    10
 -6.6923575116165687E-02 a       511     0    26     1    11
  3.9346662141853522E-01 a       512     0    26     1    12
 -2.5037292064949990E-01 a       513     0    26     1    13
 -2.6133718783154053E-01 a       514     0    26     1    14
 -2.0213615877031701E-01 a       515     0    26     1    15
  3.5638629677156052E-02 a       516     0    26     1    16
 -2.2447091779630643E-01 a       517     0    26     1    17
  1.5835709375785298E-01 a       518     0    26     1    18
 -6.2478823219524082E-02 a       519     0    26     1    19
 -5.7856319168795391E-02 a       520     0    26     1    20
  3.6843978609029637E-01 a       521     0    27     1     1
 -2.0644559060725040E-01 a       522     0    27     1     2
  1.4416215643265651E-01 a       523     0    27     1     3
  3.2719506694839945E-01 a       524     0    27     1     4
  5.3900179091122831E-02 a       525     0    27     1     5
 -5.5111580289232666E-02 a       526     0    27     1     6
  7.9836331412809578E-03 a       527     0    27     1     7
 -2.7094188015359422E-01 a       528     0    27     1     8
  8.2340180430419865E-02 a       529     0    27     1     9
 -1.8820711714610391E-01 a       530     0    27     1    10
